"","RegionSalesCar","2015 Q4","2015 Q3","Quarter_Rev","2014 Q4","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"1","CA SFH (SAAR)",483050,488540,"r",451750,361400,1767.30806580067,519.5125,2286.82056580067,91472.8226320268,0.313344384332575,"0.313422592",""
"2","CA Condo/Townhomes",393470,389340,"r",369860,295888,1446.94313495747,425.339,1872.28213495747,74891.2853982987,0.393611683746437,"0.394987127",""
"3","Los Angeles Metropolitan Area",442830,444790,NA,414040,331232,1619.78136483477,476.146,2095.92736483477,83837.0945933909,0.336361001227469,"0.336361001",""
"4","Inland Empire",295550,292830,NA,277730,222184,1086.51791724365,319.3895,1405.90741724365,56236.2966897461,0.467628669128488,"0.467628669",""
"5","S.F. Bay Area",735170,754580,"r",683970,547176,2675.7846104387,786.5655,3462.3501104387,138494.004417548,0.245954187454163,"0.212123467","R"
"6","United States",223000,223000,"1",208400,166720,815.289432015184,239.66,1054.94943201518,42197.9772806074,0.607967326294859,"0.58595262","R"
"7","Alameda",728160,750460,NA,658350,526680,2575.55565051438,757.1025,3332.65815051438,133306.326020575,0.225008846558334,"0.200877244","R"
"8","Contra-Costa",526550,560180,"r",478370,382696,1871.4491631147,550.1255,2421.5746631147,96862.986524588,0.400475373492758,"0.400475373",""
"9","Marin",1171340,1063190,NA,1009620,807696,3949.77215139717,1161.063,5110.83515139717,204433.406055887,0.149489383096282,"0.149489383",""
"10","Napa",655940,646260,NA,581040,464832,2273.10830891604,668.196,2941.30430891604,117652.172356642,0.240652461520997,"0.240652462",""
"11","San Francisco",1270110,1248790,NA,1139320,911456,4457.17637084232,1310.218,5767.39437084232,230695.774833693,0.109508680805861,"0.109508681",""
"12","San Mateo",1195000,1250000,NA,1050000,840000,4107.74425919359,1207.5,5315.24425919359,212609.770367743,0.153924989691379,"0.15392499",""
"13","Santa Clara",940000,965000,NA,855000,684000,3344.87746820049,983.25,4328.12746820049,173125.09872802,0.217541339390725,"0.217541339",""
"14","Solano",355900,361880,NA,327590,262072,1281.5770874945,376.7285,1658.3055874945,66332.2234997801,0.496871798030931,"0.496871798",""
"15","Los Angeles",481940,506780,NA,450880,360704,1763.90450627162,518.512,2282.41650627162,91296.6602508649,0.280583161461592,"0.280583161",""
"16","Orange County",708700,715250,NA,688450,550760,2693.31098594459,791.7175,3485.02848594459,139401.139437784,0.208514880573594,"0.208514881",""
"17","Riverside County",340260,336130,"r",321610,257288,1258.18250590405,369.8515,1628.03400590405,65121.3602361619,0.412094672387829,"0.412094672",""
"18","San Bernardino",233730,230210,NA,212310,169848,830.585889208943,244.1565,1074.74238920894,42989.6955683577,0.571690625164196,"0.571690625",""
"19","San Diego",546770,554370,NA,493110,394488,1929.114068239,567.0765,2496.190568239,99847.62272956,0.271760501206389,"0.271760501",""
"20","Ventura",608430,614700,NA,569190,455352,2226.749480848,654.5685,2881.317980848,115252.71923392,0.293595243268712,"0.293595243",""
"21","Monterey",500950,480000,NA,451550,361240,1766.52563832273,519.2825,2285.80813832273,91432.3255329091,0.271721717498199,"0.271721717",""
"22","San Luis Obispo",541990,523240,NA,468000,374400,1830.88029838343,538.2,2369.08029838343,94763.2119353371,0.260508371845901,"0.260508372",""
"23","Santa Barbara",607880,686830,NA,626370,501096,2450.44549679151,720.3255,3170.77099679151,126830.83987166,0.207684195782188,"0.207684196",""
"24","Santa Cruz",720000,740000,NA,700050,560040,2738.69177966521,805.0575,3543.74927966521,141749.971186608,0.168011474590785,"0.168011475",""
"25","Fresno",219960,220860,NA,201840,161472,789.625810738698,232.116,1021.7418107387,40869.6724295479,0.533091789018458,"0.533091789",""
"26","Kings County",190970,194410,NA,181050,144840,708.292474406665,208.2075,916.499974406665,36659.9989762666,0.640240684022225,"0.640240684",""
"27","Madera",220830,215910,NA,219700,175760,859.496584518886,252.655,1112.15158451889,44486.0633807555,0.496532132042085,"0.496532132",""
"28","Merced",205190,199510,NA,182960,146368,715.764656821008,210.404,926.168656821008,37046.7462728403,0.527337009390866,"0.527337009",""
"29","Placer County",394770,395480,NA,380040,304032,1486.7686935847,437.046,1923.8146935847,76952.5877433878,0.450901400429839,"0.4509014",""
"30","Sacramento",294050,291410,NA,268660,214928,1051.034831119,308.959,1359.993831119,54399.75324476,0.491456223059232,"0.491456223",""
"31","San Joaquin",284820,292250,NA,260980,208784,1020.98961596604,300.127,1321.11661596604,52844.6646386416,0.484541746883492,"0.409710659","R"
"32","Stanislaus",253320,250820,NA,229140,183312,896.427161477732,263.511,1159.93816147773,46397.5264591093,0.47898602810928,"0.44460779","R"
"33","Tulare",189300,189790,NA,180950,144760,707.901260667695,208.0925,915.993760667695,36639.7504267078,0.559014007895003,"0.559014008",""
"34","Butte County",257290,261110,NA,235820,188656,922.560239240982,271.193,1193.75323924098,47750.1295696393,0.451833445301291,"NA",NA
"35","El Dorado County",392760,4e+05,NA,369640,295712,1446.08246473173,425.086,1871.16846473173,74846.7385892692,0.433425244132385,"NA",NA
"36","Humboldt",269670,268930,NA,261760,209408,1024.04108313001,301.024,1325.06508313001,53002.6033252005,0.38824175337924,"NA",NA
"37","Shasta",234250,231740,NA,213550,170840,835.436939572181,245.5825,1081.01943957218,43240.7775828873,0.501792105152005,"NA",NA
"38","Yolo",376750,395890,NA,344120,275296,1346.24471854638,395.738,1741.98271854638,69679.3087418551,0.414686956164954,"NA",NA
