"","RegionSalesCar","2016 Q1","2015 Q4","2015 Q1","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"28","Kings County",201340,190970,186000,161072,769.911254822806,231.541,1001.45225482281,40058.0901929123,0.580406556863112,0.613028888493387,"",0.622397477125253,""
"29","Madera",217050,220830,212500,173640,829.985287867737,249.6075,1079.59278786774,43183.7115147095,0.504531519193228,0.48406920459527,"",0.507160208318754,""
"30","Merced",192060,205190,177240,153648,734.425129637768,220.869,955.294129637768,38211.7651855107,0.549505110885308,0.548542003095973,"",0.597328466825372,""
"31","Placer County",411640,394770,379080,329312,1574.08497534151,473.386,2047.47097534151,81898.8390136605,0.47722605211164,0.442188165686591,"",0.460549300433771,""
"32","Sacramento",297620,294050,275810,238096,1138.07980361758,342.263,1480.34280361758,59213.7121447032,0.480368132195099,0.464860392533465,"",0.494468545489155,""
"33","San Benito",482440,490000,450000,385952,1844.81963731357,554.806,2399.62563731357,95985.0254925429,0.357614520421345,0.304200071512613,"",0.350257596135205,""
"34","San Joaquin",295000,284820,269400,236000,1128.06109155025,339.25,1467.31109155025,58692.4436620101,0.468486406478557,0.457556337731192,"",0.482960124079914,""
"35","Stanislaus",254440,253320,237200,203552,972.962251301852,292.606,1265.56825130185,50622.7300520741,0.498236898621376,0.454660305474007,"",0.490188373863011,""
"36","Tulare",193900,189300,175930,155120,741.461171700319,222.985,964.446171700319,38577.8468680127,0.522231020756151,0.535880235993577,"",0.565766805382277,""
"37","Amador",273910,271250,243750,219128,1047.41428334417,314.9965,1362.41078334417,54496.4313337667,0.49832828079182,0.503382859642435,"",0.547188788516013,""
"38","Butte County",272530,257290,237800,218024,1042.13725179726,313.4095,1355.54675179726,54221.8700718902,0.427784551998763,0.433085531050142,"",0.467362391832533,""
"39","El Dorado County",423980,392760,385450,339184,1621.27234439144,487.577,2108.84934439144,84353.9737756578,0.391519879194132,0.442609610010802,"",0.450866776207339,""
"40","Humboldt",270000,269670,255600,216000,1032.46269396125,310.5,1342.96269396125,53718.5077584499,0.422848758297224,0.418767054494356,"",0.436046460964775,""
"41","Lake County",225590,229650,182860,180472,862.641700484141,259.4285,1122.07020048414,44882.8080193656,0.466290367991387,0.399729155084901,"",0.489850438313421,""
"42","Mariposa",239530,243750,230710,191624,915.94736697977,275.4595,1191.40686697977,47656.2746791908,0.528969492110592,0.570070823230241,"",0.592287017861517,""
"43","Mendocino",364100,350000,283330,291280,1392.29506248626,418.715,1811.01006248626,72440.4024994504,0.305908787457939,0.300263676090635,"",0.400611734013394,""
"44","Shasta",219400,234250,222000,175520,838.971537241103,252.31,1091.2815372411,43651.2614896441,0.498583101205126,0.507645641861758,"",0.532094677998775,""
"45","Siskiyou County",177140,173330,170000,141712,677.37200595665,203.711,881.08300595665,35243.320238266,0.54637182087498,0.53462456999446,"",0.543237281924177,""
"46","Sutter",228180,250530,231250,182544,872.545694474362,262.407,1134.95269447436,45398.1077789745,0.562527939154195,0.509830486176337,"",0.549633363125925,""
"47","Tehama",187780,181820,162500,150224,718.05868397053,215.947,934.00568397053,37360.2273588212,0.605420264753492,0.573769211503133,"",0.622737817381757,""
"48","Yolo",374760,376750,343410,299808,1433.05821921821,430.974,1864.03221921821,74561.2887687285,0.37125874811332,0.385512342570272,"",0.4239695033292,""
"49","Yuba",221000,216980,206940,176800,845.0898346868,254.15,1099.2398346868,43969.593387472,0.502458470731493,0.534447270317812,"",0.555765484338654,""
