"","RegionSalesCar","2016 Q1","2015 Q4","Quarter_Rev","2015 Q1","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"1","CA SFH (SAAR)",465280,483810,"r",375139,337625.1,1328.76715673291,431.40985,1760.17700673291,52805.3102019874,0.550953492000165,0.550072535592688,""
"2","CA Condo/Townhomes",389910,392920,"r",313437.5,282093.75,1110.21636163788,360.453125,1470.66948663788,44120.0845991364,0.61899760274985,0.618328252613554,""
"3","Los Angeles Metropolitan Area",436850,442830,NA,351398.5,316258.65,1244.67673509076,404.108275,1648.78501009076,49463.5503027227,0.559039875394204,0.557426607120211,""
"4","Inland Empire",297850,295550,NA,238850,214965,846.022502021002,274.6775,1120.700002021,33621.0000606301,0.671369362534187,0.671369362534187,""
"5","S.F. Bay Area",723060,735170,NA,576912,519220.8,2043.46047178539,663.4488,2706.90927178539,81207.2781535617,0.490215854064486,0.451007855622043,"R"
"6","United States",217600,223000,"1",173995,156595.5,616.301801294303,200.09425,816.396051294303,24491.8815388291,0.771139745216342,0.771139745216342,""
"7","Alameda",731640,728160,NA,564595.5,508135.95,1999.83461394096,649.284825,2649.11943894096,79473.5831682288,0.464893584318441,0.440756576488426,"R"
"8","Contra-Costa",543570,526550,NA,403163.5,362847.15,1428.03178979922,463.638025,1891.66981479922,56750.0944439767,0.62829704436844,0.434416867919222,"R"
"9","Marin",1093750,1171350,"r",880651,792585.9,3119.32410478249,1012.74865,4132.07275478249,123962.182643475,0.378613041189914,0.378617649097167,""
"10","Napa",646960,655940,NA,462748.5,416473.65,1639.08580186923,532.160775,2171.24657686923,65137.3973060769,0.533588907288121,0.577360650144575,"R"
"11","San Francisco",1332500,1270110,NA,999472.5,899525.25,3540.19771886618,1149.393375,4689.59109386618,140687.732815985,0.266595583853176,0.266595583853176,""
"12","San Mateo",1170000,1195000,NA,1021700,919530,3618.92899441012,1174.955,4793.88399441012,143816.519832304,0.287041314618181,0.287041314618181,""
"13","Santa Clara",970000,940000,NA,765000,688500,2709.68061145517,879.75,3589.43061145517,107682.918343655,0.439193078314309,0.439193078314309,""
"14","Solano",368610,355900,NA,286450,257805,1014.62485117821,329.4175,1344.04235117821,40321.2705353464,0.690784867333543,0.690784867333543,""
"15","Sonoma",583210,551340,NA,416202.5,374582.25,1474.21679044336,478.632875,1952.84966544336,58585.4899633007,0.540093077453021,0.540093077453021,""
"16","Los Angeles",458900,481940,NA,366970.5,330273.45,1299.83378931504,422.016075,1721.84986431504,51655.4959294513,0.519734429898697,0.517331423456436,""
"17","Orange County",713680,708700,NA,582828,524545.2,2064.41533518064,670.2522,2734.66753518064,82040.0260554193,0.449748229381278,0.449748229381278,""
"18","Riverside County",342930,340260,NA,274227,246804.3,971.330176519629,315.36105,1286.69122651963,38600.7367955889,0.629949543710717,0.629949543710717,""
"19","San Bernardino",233490,233730,NA,180455,162409.5,639.183548679924,207.52325,846.706798679924,25401.2039603977,0.749953635999339,0.749953635999339,""
"20","San Diego",554320,546770,NA,433780.5,390402.45,1536.47922938213,498.847575,2035.32680438213,61059.8041314638,0.505510443653953,0.505510443653953,""
"21","Ventura",622520,608430,NA,496247,446622.3,1757.73970508862,570.68405,2328.42375508862,69852.7126526585,0.522974031417871,0.522974031417871,""
"22","Monterey",5e+05,500950,NA,395250,355725,1400.00164925184,454.5375,1854.53914925184,55636.1744775551,0.527618161309676,0.527618161309676,""
"23","San Luis Obispo",540830,541990,NA,418531.5,376678.35,1482.46626252712,481.311225,1963.77748752712,58913.3246258137,0.528961265887246,0.528961265887246,""
"24","Santa Barbara",680920,650000,"r",612127.5,550914.75,2168.19610259938,703.946625,2872.14272759938,86164.2818279813,0.371948118117832,0.396145725379297,"R"
"25","Santa Cruz",746500,720000,NA,590750,531675,2092.47558329038,679.3625,2771.83808329038,83155.1424987114,0.434420712942845,0.434420712942845,""
"26","Fresno",219590,219960,NA,180370,162333,638.882473056429,207.4255,846.307973056429,25389.2391916929,0.690611850987178,0.690611850987178,""
"27","Kings County",201340,190970,NA,158100,142290,560.000659700734,181.815,741.815659700734,22254.469791022,0.792709859839392,0.792709859839392,""
