"","RegionSalesCar","2015 Q2","2015 Q1","2014 Q2","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"18","Riverside County",284393,322620,318720,255953.7,1017.99289348664,327.05195,1345.04484348664,40351.3453045993,0.613128635571574,0.629949543710717,"",0.632398826241436,""
"19","San Bernardino",190255.5,212300,206530,171229.95,681.025014493141,218.793825,899.818839493141,26994.5651847942,0.732853826242905,0.749953635999339,"",0.757885464699388,""
"20","San Diego",465664,510330,504180,419097.6,1666.85763275666,535.5136,2202.37123275666,66071.1369826997,0.471518323894703,0.505510443653953,"",0.499240700822188,""
"21","Ventura",526201,583820,571670,473580.9,1883.55155909451,605.13115,2488.68270909451,74660.4812728353,0.489889079004046,0.522974031417871,"",0.536323622982267,""
"22","Monterey",408000,465000,460000,367200,1460.44769225174,469.2,1929.64769225174,57889.4307675523,0.510640386784616,0.527618161309676,"",0.497036199625047,""
"23","San Luis Obispo",440767.5,492390,485930,396690.75,1577.73989753571,506.882625,2084.62252253571,62538.6756760713,0.506907406254145,0.528961265887246,"",0.474952819939116,""
"24","Santa Barbara",630334.5,680550,674420,567301.05,2256.30040654818,724.884675,2981.18508154818,89435.5524464453,0.357240800582082,0.396145725379297,"",0.388990411727375,""
"25","Santa Cruz",618162.5,695000,665000,556346.25,2212.73038372933,710.886875,2923.61725872933,87708.51776188,0.414163003003526,0.434420712942845,"",0.400242632609843,""
"26","Fresno",186175.5,212200,197900,167557.95,666.420537570623,214.101825,880.522362570623,26415.6708771187,0.678192351920197,0.690611850987178,"",0.72356085720332,""
"27","Kings County",158380.5,186000,177240,142542.45,566.927538535973,182.137575,749.065113535973,22471.9534060792,0.791234798645999,0.792709859839392,"",0.80565960971126,""
"28","Madera",183965.5,212500,214130,165568.95,658.509779237593,211.560325,870.070104237593,26102.1031271278,0.686170340916367,0.694253312415559,"",0.712346058051591,""
"29","Merced",174301,177240,163930,156870.9,623.91542452738,200.44615,824.36157452738,24730.8472358214,0.725629585727766,0.771886774713718,"",0.770801017093667,""
"30","Placer County",339728,379080,380720,305755.2,1216.06611174828,390.6872,1606.75331174828,48202.5993524485,0.652090694663853,0.67368603141426,"",0.662422949948778,""
"31","Sacramento",247375.5,275810,270950,222637.95,885.487691408385,284.481825,1169.96951640838,35099.0854922515,0.66323241826844,0.683940921434798,"",0.690531951040014,""
"32","San Benito",395250,450000,420000,355725,1414.80870186888,454.5375,1869.34620186888,56080.3860560663,0.577306023072492,0.59420242492757,"",NA,NA
"33","San Joaquin",242938.5,269400,256200,218644.65,869.605322755147,279.379275,1148.98459775515,34469.5379326544,0.654606287480444,0.678379893997111,"",0.700422187581544,"R"
"34","Stanislaus",209508,237200,222830,188557.2,749.93988997127,240.9342,990.87408997127,29726.2226991381,0.676059632626451,0.692484912711846,"",0.693285567430418,"R"
"35","Tulare",162129,175930,175630,145916.1,580.345401708536,186.44835,766.793751708536,23003.8125512561,0.721065924202264,0.750394879488484,"",0.766691557956595,""
"36","Amador",202215,243750,218520,181993.5,723.83438747227,232.54725,956.38163747227,28691.4491241681,0.740612769427258,0.734978935782242,"",NA,NA
"37","Butte County",217863.5,237800,238830,196077.15,779.848641668842,250.543025,1030.39166666884,30911.7500000653,0.637540038820219,0.667840121694424,"",0.641513465398615,NA
"38","El Dorado County",355011,385450,371500,319509.9,1270.77204822055,408.26265,1679.03469822055,50371.0409466164,0.636186386605571,0.670838419168638,"",0.648650795824904,NA
"39","Humboldt",222632,255600,247040,200368.8,796.917624072034,256.0268,1052.94442407203,31588.332722161,0.630497152949431,0.639781752015174,"",0.631642616240485,NA
"40","Lake County",177803,182860,176000,160022.7,636.450933885874,204.47345,840.924383885874,25227.7315165762,0.627145933619548,0.676048238979795,"",NA,NA
"41","Mariposa",209142.5,230710,239130,188228.25,748.631572246961,240.513875,989.145447246961,29674.3634174088,0.734931715366062,0.751840930441871,"",NA,NA
"42","Mendocino",276250,283330,305710,248625,988.844791628784,317.6875,1306.53229162878,39195.9687488635,0.543906864026163,0.591783582590678,"",NA,NA
"43","Shasta",197531.5,222000,214170,177778.35,707.069665004964,227.161225,934.230890004963,28026.9267001489,0.705095689342842,0.719735035705298,"",0.692782969170448,NA
"44","Siskiyou County",128103.5,170000,163330,115293.15,458.550149373459,147.319025,605.869174373459,18176.0752312038,0.756429495531526,0.718831941324064,"",NA,NA
"45","Sutter",189856,231250,212880,170870.4,679.594992794478,218.3344,897.929392794478,26937.8817838343,0.732432519229372,0.725251358521073,"",NA,NA
"46","Tehama",153850,161670,187270,138465,550.710483953261,176.9275,727.637983953261,21829.1395185978,0.763336315849684,0.797373514620907,"",NA,NA
"47","Yolo",329460,343410,353690,296514,1179.31151149328,378.879,1558.19051149328,46745.7153447985,0.559764180103184,0.610460680092767,"",0.591436886410452,NA
"48","Yuba",185674,206940,196000,167106.6,664.625403948897,213.5251,878.150503948897,26344.5151184669,0.724968456166703,0.74344532950925,"",NA,NA
