"","RegionSalesCar","2015 Q2","2015 Q1","Quarter_Rev","2014 Q2","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"1","CA SFH (SAAR)",485100,375368.5,"",456680,337831.65,1329.58006091635,431.673775,1761.25383591635,52837.6150774905,0.550735273440514,0.550072535592688
"2","CA Condo/Townhomes",388250,313947.5,"",372550,282552.75,1112.02281537885,361.039625,1473.06244037885,44191.8732113655,0.618398184717346,0.618328252613554
"3","Los Angeles Metropolitan Area",440620,351398.5,"",418030,316258.65,1244.67673509076,404.108275,1648.78501009076,49463.5503027227,0.559039875394204,0.557426607120211
"4","Inland Empire",291730,238850,"",274610,214965,846.022502021002,274.6775,1120.700002021,33621.0000606301,0.671369362534187,0.671369362534187
"5","S.F. Bay Area",841560,636080.5,"",772330,572472.45,2253.03921330027,731.492575,2984.53178830027,89535.9536490082,0.451007855622043,0.451007855622043
"6","United States",229500,173995,"",212000,156595.5,616.301801294303,200.09425,816.396051294303,24491.8815388291,0.771139745216342,0.771139745216342
"7","Alameda",812810,601222,"",737390,541099.8,2129.56810010497,691.4053,2820.97340010497,84629.2020031489,0.440756576488426,0.440756576488426
"8","Contra-Costa",836020,642396,"",760830,578156.4,2275.40913212595,738.7554,3014.16453212595,90424.9359637786,0.434416867919222,0.434416867919222
"9","Marin",1169900,880651,"",1033850,792585.9,3119.32410478249,1012.74865,4132.07275478249,123962.182643475,0.378613041189914,0.378617649097167
"10","Napa",623970,418667.5,"",563120,376800.75,1482.94798352471,481.467625,1964.41560852471,58932.4682557414,0.577360650144575,0.577360650144575
"11","San Francisco",1353450,999472.5,"",1154070,899525.25,3540.19771886618,1149.393375,4689.59109386618,140687.732815985,0.266595583853176,0.266595583853176
"12","San Mateo",1300000,1021700,"",1088800,919530,3618.92899441012,1174.955,4793.88399441012,143816.519832304,0.287041314618181,0.287041314618181
"13","Santa Clara",980000,765000,"",899500,688500,2709.68061145517,879.75,3589.43061145517,107682.918343655,0.439193078314309,0.439193078314309
"14","Solano",352850,286450,"",317650,257805,1014.62485117821,329.4175,1344.04235117821,40321.2705353464,0.690784867333543,0.690784867333543
"15","Sonoma",566980,416202.5,"",488270,374582.25,1474.21679044336,478.632875,1952.84966544336,58585.4899633007,0.540093077453021,0.540093077453021
"16","Los Angeles",445190,366970.5,"",420270,330273.45,1299.83378931504,422.016075,1721.84986431504,51655.4959294513,0.519734429898697,0.517331423456436
"17","Orange County",713220,582828,"",691860,524545.2,2064.41533518064,670.2522,2734.66753518064,82040.0260554193,0.449748229381278,0.449748229381278
"18","Riverside County",334580,274227,"",318720,246804.3,971.330176519629,315.36105,1286.69122651963,38600.7367955889,0.629949543710717,0.629949543710717
"19","San Bernardino",223830,180455,"",206530,162409.5,639.183548679924,207.52325,846.706798679924,25401.2039603977,0.749953635999339,0.749953635999339
"20","San Diego",547840,433780.5,"",504180,390402.45,1536.47922938213,498.847575,2035.32680438213,61059.8041314638,0.505510443653953,0.505510443653953
"21","Ventura",619060,496247,"",571670,446622.3,1757.73970508862,570.68405,2328.42375508862,69852.7126526585,0.522974031417871,0.522974031417871
"22","Monterey",480000,395250,"",460000,355725,1400.00164925184,454.5375,1854.53914925184,55636.1744775551,0.527618161309676,0.527618161309676
"23","San Luis Obispo",518550,418531.5,"",485930,376678.35,1482.46626252712,481.311225,1963.77748752712,58913.3246258137,0.528961265887246,0.528961265887246
"24","Santa Barbara",741570,578467.5,"",674420,520620.75,2048.97015569535,665.237625,2714.20778069535,81426.2334208604,0.396145725379297,0.396145725379297
"25","Santa Cruz",727250,590750,"",665000,531675,2092.47558329038,679.3625,2771.83808329038,83155.1424987114,0.434420712942845,0.434420712942845
"26","Fresno",219030,180370,"",197900,162333,638.882473056429,207.4255,846.307973056429,25389.2391916929,0.690611850987178,0.690611850987178
"27","Kings County",186330,158100,"",177240,142290,560.000659700734,181.815,741.815659700734,22254.469791022,0.792709859839392,0.792709859839392
"28","Madera",216430,180625,"",214130,162562.5,639.785699926915,207.71875,847.504449926915,25425.1334978074,0.694253312415559,0.694253312415559
"29","Merced",205060,150654,"",163930,135588.6,533.626435082571,173.2521,706.878535082571,21206.3560524771,0.771886774713718,0.771886774713718
