"Month/QTR","CA SFH (SAAR)","Alameda","Amador","Butte County","Calaveras","Contra-Costa","El Dorado County","Fresno","Humboldt","Kern (Bakersfield)","Kings County","Lake County","Lassen","Los Angeles","Madera","Marin","Mariposa","Mendocino","Merced","Mono","Monterey","Napa","Nevada","Orange County","Placer County","Plumas","Riverside County","Sacramento","San Benito","San Bernardino","San Diego","San Francisco","San Joaquin","San Luis Obispo","San Mateo","Santa Barbara","Santa Clara","Santa Cruz","Shasta","Siskiyou County","Solano","Sonoma","Stanislaus","Sutter","Tehama","Tulare","Tuolumne","Ventura","Yolo","Yuba","CA Condo/Townhomes","Los Angeles Metropolitan Area","Inland Empire","S.F. Bay Area","United States"
"2017 Q3",0.284138785368646,0.196351679724072,0.444276199856865,0.397433545883188,0.441743393863777,0.33171175436934,0.412719916249755,0.454755043624431,0.332188584227221,0.533026542761235,0.516872893253363,0.377617405725563,0.639863020568964,0.22304699641769,0.413584725141827,0.181641024511013,0.485505023026201,0.275415740533556,0.467055030264864,0.201928744005089,0.221181711687452,0.263904405934735,0.389593469166592,0.207128700166542,0.436639731449571,0.466384059407997,0.380760286970095,0.429677379640572,0.310098826076604,0.511327208949466,0.256892793273988,0.127729689025099,0.405274236217341,0.234519527496755,0.147560189889671,0.198421347049685,0.17025542694974,0.174729405521013,0.47957728945409,0.494674550251456,0.434958615596358,0.246536860496677,0.456988528564802,0.51192029102225,0.557849653863883,0.509534190257631,0.451776228305145,0.267950224843412,0.341625414622486,0.429065584911755,0.382078033829701,0.30208575889415,0.426472548654735,0.226892751155122,0.547293707409777
"2017 Q2",0.290099656867752,0.190442127874475,0.418908018019225,0.390824460355049,0.487388982444858,0.312196763886031,0.396028118974903,0.468892136582512,0.361311736186543,0.539176804217816,0.519373545599452,0.379134738251495,0.642235635020852,0.279393833362753,0.444907214321903,0.173019744783929,0.49260237045081,0.268423722324617,0.478333938085732,0.253112780827514,0.209541393600912,0.245475542082154,0.39367889313681,0.208452945797838,0.42724307466073,0.467766080225504,0.389089432629014,0.445036743164332,0.328926743686989,0.514301264871306,0.259488376740648,0.121953999380442,0.427927218977926,0.263487481335843,0.144927121247892,0.157275606493738,0.165911617810804,0.167995149590626,0.465337909849265,0.470105165327887,0.440299205572208,0.249037103775622,0.467449789979634,0.527565236617935,0.573073454708111,0.520493465072217,0.459612053847067,0.268861429223667,0.346978878791758,0.427955163444548,0.387867140378662,0.313823217684121,0.427223889719533,0.212763502845883,0.546005785395708
"2016 Q3",0.309255434092414,0.241753450975291,0.529283808122485,0.436329753878802,NA,0.373621768570672,0.404421932933962,0.499891631085136,0.398030385641405,0.562149368230312,0.579381978651879,0.462736337191576,NA,0.259444813633314,0.476625127138646,0.191075380401294,0.508263733450269,0.334199600095416,0.514020784125899,NA,0.249739364657552,0.254156157875847,NA,0.229421731865159,0.471137743691057,NA,0.420044951794379,0.461858849185955,0.338327314266936,0.553947630605398,0.28201820205212,0.136311171733295,0.445311213673886,0.269458670197662,0.146236963506882,0.200396673688846,0.222091215552434,0.175568207202307,0.475938318341172,0.506934068560852,0.450791249643282,0.272582030393262,0.488352253537568,0.514076699990349,0.589337613261631,0.50241303222368,NA,0.335316058199682,0.359299784076409,0.459042593712133,0.403348664327921,0.335894198018443,0.465859962355277,0.270208327729415,0.571546980927996
