"","RegionSalesCar","2017 Q3","2017 Q2","Quarter_Rev","2016 Q3","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"1","CA SFH (SAAR)",555677.624260238,466469.031612249,"",517465.708968509,419822.128451024,1815.59159837494,536.439386354087,2352.03098472903,70560.9295418708,0.474523307745325,0.470840433775111
"2","CA Condo/Townhomes",440000,369750,"R",415000,332775,1439.14161070646,425.2125,1864.35411070646,55930.6233211938,0.568212672732329,0.561296329021517
"3","Los Angeles Metropolitan Area",502000,416500,"R",470000,374850,1621.10204424406,478.975,2100.07704424406,63002.3113273217,0.505051953926969,0.503994805325515
"4","Inland Empire",339900,289552.5,"",315000,260597.25,1126.99675790151,332.985375,1459.98213290151,43799.4639870452,0.613396648731719,0.611788103865268
"5","S.F. Bay Area",860000,760750,"",755000,684675,2960.99250938455,874.8625,3835.85500938455,115075.650281537,0.392881338427151,0.392881338427151
"6","United States",254000,217260,"",240900,195534,845.619760222002,249.849,1095.468760222,32864.0628066601,0.70675962685379,0.70675962685379
"7","Alameda",865000,748000,"",780000,673200,2911.36693660157,860.2,3771.56693660157,113147.008098047,0.369581299136554,0.369581299136554
"8","Contra-Costa",624450,556750,"",575000,501075,2166.98334485685,640.2625,2807.24584485685,84217.3753457055,0.510675985036825,0.510675985036825
"9","Marin",1225000,1107125,"",1185000,996412.5,4309.15390332221,1273.19375,5582.34765332221,167470.429599666,0.301130391386297,0.301130391386297
"10","Napa",653000,580550,"",639000,522495,2259.61774738508,667.6325,2927.25024738508,87817.5074215525,0.451765045066924,0.451765045066924
"11","San Francisco",1370000,1232500,"",1298000,1109250,4797.13870235486,1417.375,6214.51370235486,186435.411070646,0.217717266793456,0.217717266793456
"12","San Mateo",1441250,1248650,"",1300000,1123785,4859.99776121331,1435.9475,6295.94526121331,188878.357836399,0.244706986886796,0.244706986886796
"13","Santa Clara",1165000,1005927.4,"",1e+06,905334.66,3915.27242377217,1156.81651,5072.08893377217,152162.668013165,0.32382468669013,0.323825877960927
"14","Solano",415750,350200,"",393000,315180,1363.04906577255,402.73,1765.77906577255,52973.3719731766,0.634312075934874,0.634312075934874
"15","Sonoma",630000,531250,"",580500,478125,2067.73219929089,610.9375,2678.66969929089,80360.0909787267,0.45494640985018,0.45494640985018
"16","Los Angeles",595110,437087,"",540690,393378.3,1701.23080243098,502.65005,2203.88085243098,66116.4255729293,0.462257383181776,0.462257383181776
"17","Orange County",790000,669800,"",740000,602820,2606.99675686595,770.27,3377.26675686595,101318.002705979,0.397533628220339,0.397533628220339
"18","Riverside County",387000,323000,"",355000,290700,1257.18117716886,371.45,1628.63117716886,48858.9353150658,0.581099059946753,0.581099059946753
"19","San Bernardino",270000,228650,"",248000,205785,889.951938574799,262.9475,1152.8994385748,34586.983157244,0.682363384472705,0.681577888170492
