,region,Quarter,Price,QuarterEnding,pmt,principal,t_i,pti,min_inc,HAI
379,NAPA,2018-Q2,7.00E+05,4/1/2018,2865.237326,560000,805,3709.371733,148374.8693,0.221260907
379,NATIONAL CITY,2018-Q2,410000,4/1/2018,1821.621687,328000,471.5,2172.632015,86905.2806,0.226378384
379,NEVADA CITY,2018-Q2,511000,4/1/2018,1836.261586,408800,587.65,2707.841365,108313.6546,0.198767978
379,NEWARK,2018-Q2,972500,4/1/2018,3975.778217,778000,1118.375,5153.377157,206135.0863,0.140502079
379,NEWMAN,2018-Q2,285000,4/1/2018,1275.762605,228000,327.75,1510.244206,60409.76822,0.47340289
379,NEWPORT BEACH,2018-Q2,2160000,4/1/2018,8888.509954,1728000,2484,11446.06135,457842.4539,0.147442361
379,NIPOMO,2018-Q2,575000,4/1/2018,2680.841527,460000,661.25,3046.983923,121879.3569,0.276972957
379,NORCO,2018-Q2,601500,4/1/2018,2405.126223,481200,691.725,3187.410139,127496.4056,0.354012417
379,NORTH HIGHLANDS,2018-Q2,255000,4/1/2018,1045.707053,204000,293.25,1351.271131,54050.84525,0.397434178
379,NORTH TUSTIN,2018-Q2,1124500,4/1/2018,4935.737292,899600,1293.175,5958.840734,238353.6293,0.253318235
379,NORWALK,2018-Q2,480000,4/1/2018,2020.306027,384000,552,2543.569188,101742.7675,0.27019469
379,NOVATO,2018-Q2,870000,4/1/2018,3501.027215,696000,1000.5,4610.219154,184408.7661,0.209647312
379,OAK HILLS,2018-Q2,385500,4/1/2018,1790.250475,308400,443.325,2042.804004,81712.16017,0.450435528
379,OAKDALE,2018-Q2,392931.5,4/1/2018,1608.297448,314345.2,451.871225,2082.184284,83287.37137,0.376280115
379,OAKHURST,2018-Q2,294000,4/1/2018,1039.432811,235200,338.1,1557.936128,62317.44511,0.384533709
379,OAKLAND,2018-Q2,790000,4/1/2018,3178.949442,632000,908.5,4186.290956,167451.6382,0.176139346
379,OAKLEY,2018-Q2,490500,4/1/2018,2095.596935,392400,564.075,2599.209764,103968.3906,0.4359474
379,OCEANSIDE,2018-Q2,525000,4/1/2018,2212.716125,420000,603.75,2782.0288,111281.152,0.259598415
379,OJAI,2018-Q2,765000,4/1/2018,2907.065609,612000,879.75,4053.813394,162152.5358,0.203621403
379,OLIVEHURST,2018-Q2,218000,4/1/2018,899.308066,174400,250.7,1155.20434,46208.17359,0.544006224
379,ONTARIO,2018-Q2,420000,4/1/2018,1756.78785,336000,483,2225.62304,89024.92159,0.297171938
379,ORANGE,2018-Q2,690000,4/1/2018,2873.602983,552000,793.5,3656.380708,146255.2283,0.239021703
379,ORANGEVALE,2018-Q2,385000,4/1/2018,1620.845933,308000,442.75,2040.154453,81606.17812,0.508958794
379,ORINDA,2018-Q2,1565000,4/1/2018,6106.929192,1252000,1799.75,8293.095374,331723.815,0.358894087
379,OROVILLE,2018-Q2,2.00E+05,4/1/2018,903.4908942,160000,230,1059.820495,42392.8198,0.46505439
379,OXNARD,2018-Q2,5.00E+05,4/1/2018,2179.253499,4.00E+05,575,2649.551238,105982.0495,0.289780073
379,PACIFIC GROVE,2018-Q2,878000,4/1/2018,3668.340343,702400,1009.7,4652.611974,186104.4789,0.172203504
379,PACIFICA,2018-Q2,1105000,4/1/2018,4769.929982,884000,1270.75,5855.508235,234220.3294,0.157883576
379,PALM DESERT,2018-Q2,350000,4/1/2018,1438.892906,280000,402.5,1854.685866,74187.43466,0.438498464
379,PALM SPRINGS,2018-Q2,385000,4/1/2018,1652.217144,308000,442.75,2040.154453,81606.17812,0.334046928
379,PALMDALE,2018-Q2,310000,4/1/2018,1353.144927,248000,356.5,1642.721767,65708.8707,0.450100276
379,PALO ALTO,2018-Q2,3180000,4/1/2018,11858.31799,2544000,3657,16851.14587,674045.8349,0
379,PALOS VERDES ESTATES,2018-Q2,1906500,4/1/2018,7215.378669,1525200,2192.475,10102.73887,404109.5548,0.298241804
379,PARADISE,2018-Q2,254001,4/1/2018,1146.094931,203200.8,292.10115,1345.977328,53839.09312,0.494787577
379,PASADENA,2018-Q2,887000,4/1/2018,3557.495396,709600,1020.05,4700.303896,188012.1558,0.18419778
379,PATTERSON,2018-Q2,370000,4/1/2018,1547.165414,296000,425.5,1960.667916,78426.71664,0.368750223
379,PENN VALLEY,2018-Q2,365000,4/1/2018,1552.665833,292000,419.75,1934.172404,77366.89614,0.370948625
379,PERRIS,2018-Q2,314950,4/1/2018,1359.419169,251960,362.1925,1668.952325,66758.09299,0.399712238
379,PETALUMA,2018-Q2,725000,4/1/2018,3095.292878,580000,833.75,3841.849295,153673.9718,0.239745629
379,PHELAN,2018-Q2,270000,4/1/2018,1129.39708,216000,310.5,1430.757668,57230.30674,0.540890389
379,PICO RIVERA,2018-Q2,475000,4/1/2018,2049.585825,380000,546.25,2517.073676,100682.947,0.25175311
379,PINOLE,2018-Q2,615000,4/1/2018,2415.583293,492000,707.25,3258.948022,130357.9209,0.288292201
379,PISMO BEACH,2018-Q2,930000,4/1/2018,3597.232264,744000,1069.5,4928.165302,197126.6121,0.132492374
379,PITTSBURG,2018-Q2,465000,4/1/2018,1882.272696,372000,534.75,2464.082651,98563.30604,0.333458724
379,PLACENTIA,2018-Q2,682500,4/1/2018,2907.065609,546000,784.875,3616.63744,144665.4976,0.260258038
379,PLACERVILLE,2018-Q2,420375,4/1/2018,1714.959568,336300,483.43125,2227.610203,89104.40813,0.316932778
379,PLEASANT HILL,2018-Q2,750000,4/1/2018,3271.599087,6.00E+05,862.5,3974.326857,158973.0743,0.265614526
379,PLEASANTON,2018-Q2,1200000,4/1/2018,4872.994869,960000,1380,6358.922971,254356.9188,0.241459722
379,PLUMAS LAKE,2018-Q2,345000,4/1/2018,1484.904016,276000,396.75,1828.190354,73127.61416,0.623386676
379,POLLOCK PINES,2018-Q2,315000,4/1/2018,1361.510584,252000,362.25,1669.21728,66768.69119,0.490967607
379,POMONA,2018-Q2,420000,4/1/2018,1798.616132,336000,483,2225.62304,89024.92159,0.29665688
379,PORTERVILLE,2018-Q2,205000,4/1/2018,936.5352371,164000,235.75,1086.316007,43452.6403,0.48642585
379,POWAY,2018-Q2,725000,4/1/2018,3124.572676,580000,833.75,3841.849295,153673.9718,0.321574265
379,RAMONA,2018-Q2,539500,4/1/2018,2241.995923,431600,620.425,2858.865786,114354.6314,0.284784064
379,RANCHO CORDOVA,2018-Q2,356250,4/1/2018,1463.989875,285000,409.6875,1887.805257,75512.21028,0.414953941
379,RANCHO CUCAMONGA,2018-Q2,515000,4/1/2018,2216.48067,412000,592.25,2729.037775,109161.511,0.378267345
379,RANCHO MIRAGE,2018-Q2,520000,4/1/2018,2026.58027,416000,598,2755.533287,110221.3315,0.371142608
379,RANCHO PALOS VERDES,2018-Q2,1322500,4/1/2018,5176.877339,1058000,1520.875,7008.063024,280322.521,0.204769262
379,RANCHO SANTA FE,2018-Q2,2273750,4/1/2018,9515.934186,1819000,2614.8125,12048.83425,481953.3701,0.156298001
379,RANCHO SANTA MARGARITA,2018-Q2,655000,4/1/2018,2697.924198,524000,753.25,3470.912121,138836.4849,0.408681043
379,REDDING,2018-Q2,284500,4/1/2018,1196.288869,227600,327.175,1507.594654,60303.78617,0.427131618
379,REDLANDS,2018-Q2,415000,4/1/2018,1735.873709,332000,477.25,2199.127527,87965.10109,0.430275698
379,REDONDO BEACH,2018-Q2,1185000,4/1/2018,4824.892345,948000,1362.75,6279.436433,251177.4573,0.150688253
379,REDWOOD CITY,2018-Q2,1555000,4/1/2018,6713.439283,1244000,1788.25,8240.104349,329604.174,0.136849744
379,REEDLEY,2018-Q2,252499.5,4/1/2018,1051.981296,201999.6,290.374425,1338.020726,53520.82902,0.467817653
379,RIALTO,2018-Q2,345000,4/1/2018,1505.818157,276000,396.75,1828.190354,73127.61416,0.387659055
379,RICHMOND,2018-Q2,539500,4/1/2018,2195.984812,431600,620.425,2858.865786,114354.6314,0.222474098
379,RIO LINDA,2018-Q2,295000,4/1/2018,1267.396949,236000,339.25,1563.23523,62529.40921,0.47975157
379,RIO VISTA,2018-Q2,365000,4/1/2018,1533.00654,292000,419.75,1934.172404,77366.89614,0.395472095
379,RIPON,2018-Q2,515000,4/1/2018,2091.414107,412000,592.25,2729.037775,109161.511,0.419849297
379,RIVERBANK,2018-Q2,325000,4/1/2018,1359.419169,260000,373.75,1722.208305,68888.33218,0.524340057
379,RIVERSIDE,2018-Q2,405000,4/1/2018,1700.319669,324000,465.75,2146.136503,85845.4601,0.366807045
379,ROCKLIN,2018-Q2,515000,4/1/2018,2049.585825,412000,592.25,2729.037775,109161.511,0.41929172
379,ROHNERT PARK,2018-Q2,525000,4/1/2018,2256.531251,420000,603.75,2782.0288,111281.152,0.23556281
379,ROSAMOND,2018-Q2,252000,4/1/2018,1066.621195,201600,289.8,1335.373824,53414.95295,0.578222202
379,ROSEVILLE,2018-Q2,465000,4/1/2018,1872.288285,372000,534.75,2464.082651,98563.30604,0.445469044
379,ROWLAND HEIGHTS,2018-Q2,628000,4/1/2018,2664.461572,502400,722.2,3327.836355,133113.4542,0.218535268
379,RUNNING SPRINGS,2018-Q2,204900,4/1/2018,939.044934,163920,235.635,1085.786097,43431.44389,0.692724504
379,SACRAMENTO,2018-Q2,326000,4/1/2018,1361.510584,260800,374.9,1727.507407,69100.29628,0.434252575
379,SALIDA,2018-Q2,340000,4/1/2018,1397.064623,272000,391,1801.694842,72067.79367,0.55256926
379,SALINAS,2018-Q2,5.00E+05,4/1/2018,2007.757543,4.00E+05,575,2649.551238,105982.0495,0.209333632
379,SAN ANSELMO,2018-Q2,1355000,4/1/2018,4914.823151,1084000,1558.25,7180.283854,287211.3542,0.193838554
379,SAN BERNARDINO,2018-Q2,280000,4/1/2018,1192.106041,224000,322,1483.748693,59349.94773,0.342940358
379,SAN BRUNO,2018-Q2,1091944,4/1/2018,4737.052952,873555.2,1255.7356,5786.323154,231452.9261,0.112696432
379,SAN CARLOS,2018-Q2,2008888,4/1/2018,7550.004926,1607110.4,2310.2212,10645.30337,425812.135,0.1971296
379,SAN CLEMENTE,2018-Q2,995000,4/1/2018,4078.257508,796000,1144.25,5272.606963,210904.2785,0.245684012
379,SAN DIEGO,2018-Q2,620000,4/1/2018,2584.987836,496000,713,3285.443535,131417.7414,0.261423109
379,SAN DIMAS,2018-Q2,599500,4/1/2018,2561.982281,479600,689.425,3176.811934,127072.4774,0.313375614
379,SAN FRANCISCO,2018-Q2,1385000,4/1/2018,5563.161524,1108000,1592.75,7339.256929,293570.2771,0.162552913
379,SAN GABRIEL,2018-Q2,730000,4/1/2018,3342.079743,584000,839.5,3868.344807,154733.7923,0.133674051
379,SAN JACINTO,2018-Q2,285290,4/1/2018,1213.020182,228232,328.0835,1511.780945,60471.23781,0.414376055
379,SAN JOSE,2018-Q2,1125000,4/1/2018,4350.141342,9.00E+05,1293.75,5961.490285,238459.6114,0.157707507
379,SAN JUAN CAPISTRANO,2018-Q2,864000,4/1/2018,3293.977218,691200,993.6,4578.424539,183136.9816,0.223377551
379,SAN LEANDRO,2018-Q2,670500,4/1/2018,2919.614093,536400,771.075,3553.04821,142121.9284,0.204753871
379,SAN LORENZO,2018-Q2,682290,4/1/2018,2892.42571,545832,784.6335,3615.524628,144620.9851,0.228185059
379,SAN LUIS OBISPO,2018-Q2,741930,4/1/2018,3054.573046,593544,853.2195,3931.5631,157262.524,0.145400898
379,SAN MARCOS,2018-Q2,639000,4/1/2018,2823.409044,511200,734.85,3386.126482,135445.0593,0.218664644
379,SAN MATEO,2018-Q2,1465000,4/1/2018,6014.906971,1172000,1684.75,7763.185127,310527.4051,0.13526322
379,SAN PABLO,2018-Q2,475000,4/1/2018,1861.358555,380000,546.25,2517.073676,100682.947,0.189096474
379,SAN RAFAEL,2018-Q2,1100000,4/1/2018,4496.54033,880000,1265,5829.012723,233160.5089,0.16929179
379,SAN RAMON,2018-Q2,1075000,4/1/2018,4429.615078,860000,1236.25,5696.535161,227861.4064,0.294459467
379,SANGER,2018-Q2,238000,4/1/2018,1078.751396,190400,273.7,1261.186389,50447.45557,0.49284322
379,SANTA ANA,2018-Q2,507500,4/1/2018,2216.898953,406000,583.625,2689.294506,107571.7803,0.202211249
379,SANTA BARBARA,2018-Q2,1180000,4/1/2018,4590.653965,944000,1357,6252.940921,250117.6368,0.092971684
379,SANTA CLARA,2018-Q2,1385000,4/1/2018,5437.676678,1108000,1592.75,7339.256929,293570.2771,0.136295344
379,SANTA CLARITA,2018-Q2,499000,4/1/2018,1965.92926,399200,573.85,2644.252135,105770.0854,0.46317785
379,SANTA CRUZ,2018-Q2,905000,4/1/2018,4005.058015,724000,1040.75,4795.68774,191827.5096,0.11224525
379,SANTA MARIA,2018-Q2,395000,4/1/2018,1710.776739,316000,454.25,2093.145478,83725.81911,0.340662649
379,SANTA PAULA,2018-Q2,431250,4/1/2018,2049.585825,345000,495.9375,2285.237943,91409.5177,0.309060588
379,SANTA ROSA,2018-Q2,610000,4/1/2018,2488.782787,488000,701.5,3232.45251,129298.1004,0.21241357
379,SANTEE,2018-Q2,5.00E+05,4/1/2018,2195.984812,4.00E+05,575,2649.551238,105982.0495,0.383232984
379,SARATOGA,2018-Q2,2750000,4/1/2018,11795.57556,2200000,3162.5,14572.53181,582901.2723,0
379,SCOTTS VALLEY,2018-Q2,965000,4/1/2018,3973.686803,772000,1109.75,5113.633889,204545.3556,0.210382592
379,SEAL BEACH,2018-Q2,990000,4/1/2018,3785.459533,792000,1138.5,5246.111451,209844.458,0.124299586
379,SEASIDE,2018-Q2,544000,4/1/2018,2195.984812,435200,625.6,2882.711747,115308.4699,0.199437993
379,SEBASTOPOL,2018-Q2,860000,4/1/2018,3618.146405,688000,989,4557.228129,182289.1252,0.153875375
379,SELMA,2018-Q2,240000,4/1/2018,1036.29569,192000,276,1271.784594,50871.38376,0.480949095
379,SHASTA LAKE,2018-Q2,199450,4/1/2018,978.781802,159560,229.3675,1056.905989,42276.23955,0.54918881
379,SHINGLE SPRINGS,2018-Q2,569888,4/1/2018,2687.467127,455910.4,655.3712,3019.894912,120795.7965,0.371007569
379,SIMI VALLEY,2018-Q2,585000,4/1/2018,2405.126223,468000,672.75,3099.974948,123998.9979,0.38955361
379,SOLVANG,2018-Q2,790000,4/1/2018,3377.633783,632000,908.5,4186.290956,167451.6382,0.153743082
379,SONOMA,2018-Q2,827000,4/1/2018,3464.427468,661600,951.05,4382.357747,175294.3099,0.172855179
379,SOUTH LAKE TAHOE,2018-Q2,493000,4/1/2018,1798.616132,394400,566.95,2612.45752,104498.3008,0.21982812
379,SPRING VALLEY,2018-Q2,439000,4/1/2018,1840.444414,351200,504.85,2326.305987,93052.23947,0.136627061
379,STEVENSON RANCH,2018-Q2,761000,4/1/2018,3279.33732,608800,875.15,4032.616984,161304.6794,0.41627537
379,STOCKTON,2018-Q2,290000,4/1/2018,1254.534752,232000,333.5,1536.739718,61469.58872,0.409402938
379,SUISUN CITY,2018-Q2,402000,4/1/2018,1723.325224,321600,462.3,2130.239195,85209.56781,0.41462007
379,SUNNYVALE,2018-Q2,1715000,4/1/2018,6512.393736,1372000,1972.25,9087.960746,363518.4298,0.147391356
379,SUSANVILLE,2018-Q2,202500,4/1/2018,690.1666553,162000,232.875,1073.068251,42922.73005,0.579956035
379,TEMECULA,2018-Q2,465000,4/1/2018,1957.563604,372000,534.75,2464.082651,98563.30604,0.468412943
379,TEMPLE CITY,2018-Q2,849000,4/1/2018,3492.661559,679200,976.35,4498.938002,179957.5201,0.126179505
379,TEMPLETON,2018-Q2,695000,4/1/2018,2598.582028,556000,799.25,3682.87622,147315.0488,0.196394735
379,THOUSAND OAKS,2018-Q2,734900,4/1/2018,3053.464596,587920,845.135,3894.310409,155772.4164,0.371932429
379,TORRANCE,2018-Q2,762500,4/1/2018,3131.38232,610000,876.875,4040.565638,161622.6255,0.237043409
379,TRACY,2018-Q2,482750,4/1/2018,2062.134309,386200,555.1625,2558.14172,102325.6688,0.39493036
379,TRUCKEE,2018-Q2,716000,4/1/2018,2852.688842,572800,823.4,3794.157372,151766.2949,0.200219518
379,TULARE,2018-Q2,209950,4/1/2018,949.5020045,167960,241.4425,1112.546565,44501.86259,0.557583055
379,TURLOCK,2018-Q2,321000,4/1/2018,1359.419169,256800,369.15,1701.011895,68040.47579,0.449417162
379,TUSTIN,2018-Q2,710000,4/1/2018,2882.554235,568000,816.5,3762.362758,150494.5103,0.22298509
379,TWENTYNINE PALMS,2018-Q2,129947.5,4/1/2018,497.7565574,103958,149.439625,688.6051189,27544.20476,0.728155437
379,UKIAH,2018-Q2,418900,4/1/2018,1673.298599,335120,481.735,2219.794027,88791.76108,0.234091418
379,UNION CITY,2018-Q2,980000,4/1/2018,3827.287816,784000,1127,5193.120426,207724.817,0.16512248
379,UPLAND,2018-Q2,570000,4/1/2018,2342.3838,456000,655.5,3020.488411,120819.5364,0.251644384
379,VACAVILLE,2018-Q2,450000,4/1/2018,1849.855778,360000,517.5,2384.596114,95383.84456,0.420133681
379,VALLEJO,2018-Q2,411000,4/1/2018,1752.605022,328800,472.65,2177.931117,87117.2447,0.351821322
379,VALLEY CENTER,2018-Q2,662500,4/1/2018,2648.775966,530000,761.875,3510.65539,140426.2156,0.277222277
379,VALLEY SPRINGS,2018-Q2,340000,4/1/2018,1355.236341,272000,391,1801.694842,72067.79367,0.460540083
379,VICTORVILLE,2018-Q2,250000,4/1/2018,1058.255538,2.00E+05,287.5,1324.775619,52991.02476,0.473119068
379,VISALIA,2018-Q2,254795,4/1/2018,1087.535336,203836,293.01425,1350.184815,54007.39261,0.526684971
379,VISTA,2018-Q2,535000,4/1/2018,2258.727235,428000,615.25,2835.019824,113400.793,0.206406141
379,WALNUT,2018-Q2,811888,4/1/2018,2953.076719,649510.4,933.6712,4302.277711,172091.1084,0.257533783
379,WALNUT CREEK,2018-Q2,787000,4/1/2018,3174.766614,629600,905.05,4170.393648,166815.7459,0.292018319
379,WATSONVILLE,2018-Q2,570000,4/1/2018,2488.782787,456000,655.5,3020.488411,120819.5364,0.113551598
379,WEST COVINA,2018-Q2,560000,4/1/2018,2405.126223,448000,644,2967.497386,118699.8955,0.275746908
379,WEST SACRAMENTO,2018-Q2,388565,4/1/2018,1631.303003,310852,446.84975,2059.045753,82361.83014,0.386828302
379,WESTLAKE VILLAGE,2018-Q2,993900,4/1/2018,3971.595389,795120,1142.985,5266.77795,210671.118,0.287279897
379,WESTMINSTER,2018-Q2,675000,4/1/2018,2834.911822,540000,776.25,3576.894171,143075.7668,0.157939152
379,WHITTIER,2018-Q2,529070,4/1/2018,2271.27572,423256,608.4305,2803.596147,112143.8459,0.324693447
379,WILDOMAR,2018-Q2,402750,4/1/2018,1756.369567,322200,463.1625,2134.213522,85368.54088,0.424399265
379,WINCHESTER,2018-Q2,423000,4/1/2018,1777.701991,338400,486.45,2241.520347,89660.81389,0.396170513
379,WINDSOR,2018-Q2,689500,4/1/2018,2748.118136,551600,792.925,3653.731157,146149.2463,0.273731709
379,WOODLAND,2018-Q2,419000,4/1/2018,1631.303003,335200,481.85,2220.323937,88812.95749,0.355137076
379,WRIGHTWOOD,2018-Q2,332500,4/1/2018,1062.438366,266000,382.375,1761.951573,70478.06292,0.437179029
379,YORBA LINDA,2018-Q2,835000,4/1/2018,3582.592365,668000,960.25,4424.750567,176990.0227,0.33678465
379,YUBA CITY,2018-Q2,3.00E+05,4/1/2018,1252.75705,240000,345,1589.730743,63589.22971,0.434133159
379,YUCAIPA,2018-Q2,377000,4/1/2018,1610.388862,301600,433.55,1997.761633,79910.46533,0.383679756
379,YUCCA VALLEY,2018-Q2,210000,4/1/2018,923.3593282,168000,241.5,1112.81152,44512.46079,0.476294595
379,ACTON,2017-Q3,599000,7/1/2017,2332.196351,479200,688.85,3021.046351,120841.854,0.388070956
379,ADELANTO,2017-Q3,196500,7/1/2017,765.0694206,157200,225.975,991.0444206,39641.77683,0.440223968
379,AGOURA HILLS,2017-Q3,880000,7/1/2017,3426.26509,704000,1012,4438.26509,177530.6036,0.303162251
379,ALAMEDA,2017-Q3,909000,7/1/2017,3539.176098,727200,1045.35,4584.526098,183381.0439,0.186484056
379,ALAMO,2017-Q3,1645000,7/1/2017,6404.779628,1316000,1891.75,8296.529628,331861.1851,0.287660975
379,ALHAMBRA,2017-Q3,595000,7/1/2017,2316.622419,476000,684.25,3000.872419,120034.8967,0.182484626
379,ALISO VIEJO,2017-Q3,577500,7/1/2017,2248.486465,462000,664.125,2912.611465,116504.4586,0.459685934
379,ALPINE,2017-Q3,605000,7/1/2017,2355.557249,484000,695.75,3051.307249,122052.29,2.554010116
379,ALTADENA,2017-Q3,849500,7/1/2017,3307.513857,679600,976.925,4284.438857,171377.5543,0.234539364
379,AMERICAN CANYON,2017-Q3,510000,7/1/2017,1985.676359,408000,586.5,2572.176359,102887.0544,0.414240697
379,ANAHEIM,2017-Q3,540000,7/1/2017,2102.480851,432000,621,2723.480851,108939.234,0.275927266
379,ANDERSON,2017-Q3,217500,7/1/2017,846.8325648,174000,250.125,1096.957565,43878.30259,0.437664324
379,ANTELOPE,2017-Q3,340000,7/1/2017,1323.784239,272000,391,1714.784239,68591.36957,0.49383007
379,ANTIOCH,2017-Q3,426500,7/1/2017,1660.570524,341200,490.475,2151.045524,86041.82095,0.422918997
379,APPLE VALLEY,2017-Q3,250000,7/1/2017,973.3707642,2.00E+05,287.5,1260.870764,50434.83057,0.477054956
379,APTOS,2017-Q3,899000,7/1/2017,3500.241268,719200,1033.85,4534.091268,181363.6507,0.191490418
379,ARCADIA,2017-Q3,1059000,7/1/2017,4123.198557,847200,1217.85,5341.048557,213641.9423,0.1423842
379,ARCATA,2017-Q3,357500,7/1/2017,1391.920193,286000,411.125,1803.045193,72121.80771,0.210111105
379,ARNOLD,2017-Q3,315000,7/1/2017,1226.447163,252000,362.25,1588.697163,63547.88651,0.534125564
379,ARROYO GRANDE,2017-Q3,685000,7/1/2017,2667.035894,548000,787.75,3454.785894,138191.4358,0.189645338
379,ATASCADERO,2017-Q3,487000,7/1/2017,1896.126249,389600,560.05,2456.176249,98247.04994,0.340566995
379,ATWATER,2017-Q3,259500,7/1/2017,1010.358853,207600,298.425,1308.783853,52351.35413,0.454584436
379,AUBURN,2017-Q3,450000,7/1/2017,1752.067375,360000,517.5,2269.567375,90782.69502,0.30054857
379,AZUSA,2017-Q3,437500,7/1/2017,1703.398837,350000,503.125,2206.523837,88260.95349,0.323661561
379,BAKERSFIELD,2017-Q3,230500,7/1/2017,897.4478446,184400,265.075,1162.522845,46500.91378,0.595733526
379,BALDWIN PARK,2017-Q3,392000,7/1/2017,1526.245358,313600,450.8,1977.045358,79081.81433,0.314228469
379,BANNING,2017-Q3,239950,7/1/2017,934.2412594,191960,275.9425,1210.183759,48407.35038,0.449180269
379,BARSTOW,2017-Q3,115000,7/1/2017,447.7505515,92000,132.25,580.0005515,23200.02206,0.657630279
379,BAY POINT,2017-Q3,404750,7/1/2017,1575.887267,323800,465.4625,2041.349767,81653.99069,0.295504722
379,BEAUMONT,2017-Q3,310000,7/1/2017,1206.979748,248000,356.5,1563.479748,62539.1899,0.552061547
379,BELMONT,2017-Q3,1600000,7/1/2017,6229.572891,1280000,1840,8069.572891,322782.9156,0.187452293
379,BENICIA,2017-Q3,549000,7/1/2017,2137.522198,439200,631.35,2768.872198,110754.8879,0.418371937
379,BERKELEY,2017-Q3,1160000,7/1/2017,4516.440346,928000,1334,5850.440346,234017.6138,0.124513291
379,BERMUDA DUNES,2017-Q3,350000,7/1/2017,1362.71907,280000,402.5,1765.21907,70608.76279,0.441469668
379,BLOOMINGTON,2017-Q3,3.00E+05,7/1/2017,1168.044917,240000,345,1513.044917,60521.79668,0.434539784
379,BONITA,2017-Q3,650000,7/1/2017,2530.763987,520000,747.5,3278.263987,131130.5595,0.347183552
379,BOULDER CREEK,2017-Q3,587000,7/1/2017,2285.474554,469600,675.05,2960.524554,118420.9822,0.353885732
379,BREA,2017-Q3,689495,7/1/2017,2684.5371,551596,792.91925,3477.45635,139098.254,0.26226941
379,BRENTWOOD,2017-Q3,578250,7/1/2017,2251.406577,462600,664.9875,2916.394077,116655.7631,0.392698509
379,BUENA PARK,2017-Q3,569000,7/1/2017,2215.391859,455200,654.35,2869.741859,114789.6744,0.271651463
379,BURBANK,2017-Q3,719000,7/1/2017,2799.414318,575200,826.85,3626.264318,145050.5727,0.34273857
379,BURLINGAME,2017-Q3,1875000,7/1/2017,7300.280731,1500000,2156.25,9456.530731,378261.2292,0.174468438
379,CALABASAS,2017-Q3,1338000,7/1/2017,5209.48033,1070400,1538.7,6748.18033,269927.2132,0.223130368
379,CALIFORNIA CITY,2017-Q3,145000,7/1/2017,564.5550432,116000,166.75,731.3050432,29252.20173,0.693472456
379,CAMARILLO,2017-Q3,568250,7/1/2017,2212.471747,454600,653.4875,2865.959247,114638.3699,0.36129996
379,CAMBRIA,2017-Q3,659000,7/1/2017,2565.805334,527200,757.85,3323.655334,132946.2134,0.223078773
379,CAMERON PARK,2017-Q3,459250,7/1/2017,1788.082094,367400,528.1375,2316.219594,92648.78375,0.450323963
379,CAMPBELL,2017-Q3,1260000,7/1/2017,4905.788651,1008000,1449,6354.788651,254191.5461,0.111221668
379,CANYON LAKE,2017-Q3,392900,7/1/2017,1529.749493,314320,451.835,1981.584493,79263.37972,0.49054324
379,CARLSBAD,2017-Q3,806402.5,7/1/2017,3139.714471,645122,927.362875,4067.077346,162683.0938,0.265464548
379,CARMICHAEL,2017-Q3,380000,7/1/2017,1479.523562,304000,437,1916.523562,76660.94246,0.396705141
379,CARSON,2017-Q3,485000,7/1/2017,1888.339282,388000,557.75,2446.089282,97843.5713,0.363249543
379,CASTRO VALLEY,2017-Q3,780000,7/1/2017,3036.916784,624000,897,3933.916784,157356.6714,0.250212366
379,CATHEDRAL CITY,2017-Q3,270000,7/1/2017,1051.240425,216000,310.5,1361.740425,54469.61701,0.425185564
379,CERES,2017-Q3,275000,7/1/2017,1070.707841,220000,316.25,1386.957841,55478.31362,0.473491372
379,CHICO,2017-Q3,320000,7/1/2017,1245.914578,256000,368,1613.914578,64556.58312,0.384238165
379,CHINO,2017-Q3,460000,7/1/2017,1791.002206,368000,529,2320.002206,92800.08824,0.373444632
379,CHINO HILLS,2017-Q3,603000,7/1/2017,2347.770283,482400,693.45,3041.220283,121648.8113,0.369094034
379,CHOWCHILLA,2017-Q3,265000,7/1/2017,1031.77301,212000,304.75,1336.52301,53460.9204,0.34550097
379,CHULA VISTA,2017-Q3,505000,7/1/2017,1966.208944,404000,580.75,2546.958944,101878.3577,2.583007444
379,CITRUS HEIGHTS,2017-Q3,320000,7/1/2017,1245.914578,256000,368,1613.914578,64556.58312,0.419085885
379,CLAREMONT,2017-Q3,630000,7/1/2017,2452.894326,504000,724.5,3177.394326,127095.773,0.349007262
379,CLAYTON,2017-Q3,749000,7/1/2017,2916.218809,599200,861.35,3777.568809,151102.7524,0.417927429
379,CLEARLAKE,2017-Q3,145500,7/1/2017,566.5017847,116400,167.325,733.8267847,29353.07139,0.436377218
379,CLOVERDALE,2017-Q3,539500,7/1/2017,2100.534109,431600,620.425,2720.959109,108838.3644,0.308821171
379,CLOVIS,2017-Q3,326000,7/1/2017,1269.275476,260800,374.9,1644.175476,65767.01906,0.507952155
379,COACHELLA,2017-Q3,237900,7/1/2017,926.2596192,190320,273.585,1199.844619,47993.78477,0.426749082
379,COALINGA,2017-Q3,165000,7/1/2017,642.4247043,132000,189.75,832.1747043,33286.98817,0.676683958
379,COARSEGOLD,2017-Q3,276500,7/1/2017,1076.548065,221200,317.975,1394.523065,55780.92261,0.402820311
379,COLFAX,2017-Q3,365000,7/1/2017,1421.121316,292000,419.75,1840.871316,73634.85263,0.416910283
