"","RegionSalesCar","2018 Q2","2018 Q1","2017 Q2","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"1","CA SFH (SAAR)",596730,538640,548790,477384,2475.8939202138,686.2395,3162.1334202138,126485.336808552,0.2619074962278,0.314447587707777,"",0.290097527134248,""
"2","CA Condo/Townhomes",477790,455540,443410,382232,1982.3996717761,549.4585,2531.8581717761,101274.326871044,0.355310689918887,0.385059785791524,"",0.379815052834831,""
"3","Los Angeles Metropolitan Area",530000,5e+05,490000,424000,2199.02431202272,609.5,2808.52431202272,112340.972480909,0.293250384480928,0.324247036813996,"",0.313823217684121,""
"4","Inland Empire",360000,350000,340650,288000,1493.67689118524,414,1907.67689118524,76307.0756474097,0.408124055291717,0.430461536114778,"",0.427223889719533,""
"5","S.F. Bay Area",1035000,9e+05,895000,828000,4294.32106215757,1190.25,5484.57106215757,219382.842486303,0.181712493593517,0.234352129637581,"",0.212763502845883,""
"6","United States",269000,245500,255600,215200,1116.10856591342,309.35,1425.45856591342,57018.3426365367,0.530901430222858,0.571466767431348,"",0.546005785395708,""
"7","Alameda",1e+06,875000,880000,8e+05,4149.10247551456,1150,5299.10247551456,211964.099020582,0.164279301471284,0.217414267375465,"",0.190442127874475,""
"8","Contra-Costa",695000,615000,655000,556000,2883.62622048262,799.25,3682.87622048262,147315.048819305,0.292461670993933,0.355885374131336,"",0.312196763886031,""
"9","Marin",1400000,1360000,1302500,1120000,5808.74346572038,1610,7418.74346572038,296749.738628815,0.179371270102963,0.183771599978508,"",0.173019744783929,""
"10","Napa",707250,679000,683000,565800,2934.45272580767,813.3375,3747.79022580767,149911.609032307,0.251855563672626,0.277421946647176,"",0.245475542082154,""
"11","San Francisco",1625000,1610000,1450000,1300000,6742.29152271116,1868.75,8611.04152271116,344441.660908446,0.143933986107509,0.146038928170048,"",0.121953999380442,""
"12","San Mateo",1650000,1575049.5,1469000,1320000,6846.01908459902,1897.5,8743.51908459902,349740.763383961,0.138096257783811,0.145537460452886,"",0.144927121247892,""
"13","Santa Clara",1405000,1373000,1183444,1124000,5829.48897809796,1615.75,7445.23897809796,297809.559123918,0.164211513617528,0.167446211038748,"",0.165911617810804,""
"14","Solano",450000,430000,412000,360000,1867.09611398155,517.5,2384.59611398155,95383.8445592621,0.384327185494029,0.417654450882592,"",0.440299205572208,""
"15","Sonoma",695000,681000,625000,556000,2883.62622048262,799.25,3682.87622048262,147315.048819305,0.198482782872517,0.214624053450951,"",0.249037103775622,""
"16","Los Angeles",557220,545540,514220,445776,2311.96288140622,640.803,2952.76588140622,118110.635256249,0.261433101128526,0.277656740773198,"",0.279393833362753,""
"17","Orange County",830000,810000,788000,664000,3443.75505467708,954.5,4398.25505467708,175930.202187083,0.19628745107944,0.210832520915757,"",0.208452945797838,""
"18","Riverside County",405000,397000,380000,324000,1680.3865025834,465.75,2146.1365025834,85845.4601033359,0.374066509591585,0.390935243316627,"",0.389089432629014,""
"19","San Bernardino",290000,278500,269000,232000,1203.23971789922,333.5,1536.73971789922,61469.5887159689,0.491651055416699,0.516795830058951,"",0.514301264871306,""
"20","San Diego",645000,610000,605000,516000,2676.17109670689,741.75,3417.92109670689,136716.843868276,0.230108026908193,0.259061720340467,"",0.259488376740648,""
"21","Ventura",670000,635500,635000,536000,2779.89865859476,770.5,3550.39865859476,142015.94634379,0.27847161652266,0.311785059227286,"",0.268861429223667,""
"22","Monterey",647000,590000,603000,517600,2684.46930165792,744.05,3428.51930165792,137140.772066317,0.191083413895076,0.23129523394881,"",0.209541393600912,""
"23","San Luis Obispo",618500,596400,565000,494800,2566.21988110576,711.275,3277.49488110576,131099.79524423,0.224413900709572,0.246154493292129,"",0.263487481335843,""
"24","Santa Barbara",695000,675000,750000,556000,2883.62622048262,799.25,3682.87622048262,147315.048819305,0.199801154246993,0.219822834831806,"",0.157275606493738,""
"25","Santa Cruz",905000,850000,850000,724000,3754.93774034068,1040.75,4795.68774034068,191827.509613627,0.122081892868188,0.146669980724538,"",0.167995149590626,""
"26","Fresno",268390,258000,250000,214712,1113.57761340335,308.6485,1422.22611340335,56889.0445361341,0.465946791353718,0.486886310481312,"",0.468892136582512,""
"27","Kern (Bakersfield)",244000,231500,232500,195200,1012.38100402555,280.6,1292.98100402555,51719.2401610221,0.53143796704387,0.558733712170795,"",0.539176804217816,""
"28","Kings County",235000,232000,225000,188000,975.039081745922,270.25,1245.28908174592,49811.5632698369,0.50078780200716,0.518594374154894,"",0.519373545599452,""
"29","Madera",238000,255000,259900,190400,987.486389172465,273.7,1261.18638917247,50447.4555668986,0.515954294447444,0.495217490921488,"",0.444907214321903,""
"30","Merced",265000,262500,248000,212000,1099.51215601136,304.75,1404.26215601136,56170.4862404543,0.417468214474652,0.42881515623916,"",0.478333938085732,""
"31","Placer County",495900,465000,465000,396720,2057.53991760767,570.285,2627.82491760767,105112.996704307,0.405467325269973,0.443765229427657,"",0.42724307466073,""
"32","Sacramento",374000,355000,340000,299200,1551.76432584245,430.1,1981.86432584245,79274.5730336978,0.413946929905669,0.443247230932275,"",0.445036743164332,""
"33","San Benito",571000,560000,530000,456800,2369.13751351881,656.65,3025.78751351881,121031.500540753,0.303203499502588,0.324158323090753,"",0.328926743686989,""
"34","San Joaquin",373375,362500,336944,298700,1549.17113679525,429.38125,1978.55238679525,79142.09547181,0.377843164940126,0.39586883042146,"",0.427927218977926,""
"35","Stanislaus",315000,3e+05,288500,252000,1306.96727978709,362.25,1669.21727978709,66768.6911914834,0.452966432754409,0.484431036305333,"",0.467449789979634,""
