"","RegionSalesCar","2018 Q2","2018 Q1","2017 Q2","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"1","CA SFH (SAAR)",507220.5,538640,548790,456498.45,2127.08808495124,583.303575,2710.39165995124,81311.7497985373,0.449636878265168,0.495417460722613,"",0.474520916678365,""
"2","CA Condo/Townhomes",406121.5,455540,443410,365509.35,1703.11768489745,467.039725,2170.15740989745,65104.7222969235,0.541173071515018,0.564544757890686,"R",0.561288095279004,""
"3","Los Angeles Metropolitan Area",450500,5e+05,490000,405450,1889.22407960746,518.075,2407.29907960746,72218.9723882238,0.4794287272906,0.510722370773192,"",0.505051953926969,"R"
"4","Inland Empire",306000,350000,340650,275400,1283.24654463903,351.9,1635.14654463903,49054.3963391709,0.597343714368946,0.613949909564045,"",0.613396648731719,""
"5","S.F. Bay Area",879750,9e+05,895000,791775,3689.33381583721,1011.7125,4701.04631583721,141031.389475116,0.344879730172214,0.411224278844291,"",0.392881338427151,""
"6","United States",228650,245500,255600,205785,958.870334744163,262.9475,1221.81783474416,36654.5350423249,0.692521597159053,0.724834012750569,"",0.70675962685379,""
"7","Alameda",850000,875000,880000,765000,3564.57373510841,977.5,4542.07373510841,136262.212053252,0.332168201459081,0.396702706410591,"",0.369581299136554,""
"8","Contra-Costa",590750,615000,655000,531675,2477.37874590035,679.3625,3156.74124590035,94702.2373770104,0.495005399440712,0.552595305515476,"",0.510675985036825,""
"9","Marin",1190000,1360000,1302500,1071000,4990.40322915178,1368.5,6358.90322915178,190767.096874553,0.282759965449706,0.298921273312962,"",0.301130391386297,""
"10","Napa",601162.5,679000,683000,541046.25,2521.04477415543,691.336875,3212.38164915543,96371.4494746628,0.447550156649306,0.472427746896665,"",0.451765045066924,""
"11","San Francisco",1381250,1610000,1450000,1243125,5792.43231955117,1588.4375,7380.86981955117,221426.094586535,0.217479157565049,0.222670986348147,"",0.217717266793456,""
"12","San Mateo",1402500,1575049.5,1469000,1262250,5881.54666292888,1612.875,7494.42166292888,224832.649887866,0.214046065085868,0.232008913289025,"",0.244706986886796,""
"13","Santa Clara",1194250,1373000,1183444,1074825,5008.22609782732,1373.3875,6381.61359782732,191448.40793482,0.283577240441279,0.299143902561118,"",0.32382468669013,""
"14","Solano",382500,430000,412000,344250,1604.05818079879,439.875,2043.93318079879,61317.9954239636,0.585963031478827,0.608222020960794,"",0.634312075934874,""
"15","Sonoma",590750,681000,625000,531675,2477.37874590035,679.3625,3156.74124590035,94702.2373770104,0.392150820321782,0.408271932856261,"",0.45494640985018,""
"16","Los Angeles",473637,545540,514220,426273.3,1986.25177667711,544.68255,2530.93432667711,75928.0298003133,0.43847960629478,0.4526476882591,"",0.462257383181776,""
"17","Orange County",705500,810000,788000,634950,2958.59620013998,811.325,3769.92120013998,113097.636004199,0.373662240021159,0.390745976355256,"",0.397533628220339,""
"18","Riverside County",344250,397000,380000,309825,1443.65236271891,395.8875,1839.53986271891,55186.1958815672,0.567593418429644,0.579435177537734,"",0.581099059946753,""
"19","San Bernardino",246500,278500,269000,221850,1033.72638318144,283.475,1317.20138318144,39516.0414954432,0.659644066832685,0.676488376964385,"",0.682363384472705,""
"20","San Diego",548250,610000,605000,493425,2299.15005914493,630.4875,2929.63755914493,87889.1267743478,0.429138480842309,0.458543704234437,"",0.454053614784122,""
"21","Ventura",569500,635500,635000,512550,2388.26440252264,654.925,3043.18940252264,91295.6820756791,0.493739099657409,0.523370489822875,"",0.486816989969668,""
"22","Monterey",549950,590000,603000,494955,2306.27920661514,632.4425,2938.72170661514,88161.6511984543,0.378845093264414,0.424104970568286,"",0.398674544416464,""
"23","San Luis Obispo",525725,596400,565000,473152.5,2204.68885516455,604.58375,2809.27260516455,84278.1781549366,0.425484411023817,0.445666614056928,"",0.459407547084661,""
"24","Santa Barbara",590750,675000,750000,531675,2477.37874590035,679.3625,3156.74124590035,94702.2373770104,0.3889485397295,0.407594531523497,"",0.331506460069296,""
"25","Santa Cruz",769250,850000,850000,692325,3225.93923027311,884.6375,4110.57673027311,123317.301908193,0.258132609804296,0.293664493783967,"",0.334064885086021,""
"26","Fresno",228131.5,258000,250000,205318.35,956.695944765747,262.351225,1219.04716976575,36571.4150929724,0.627809574980362,0.644390184964709,"",0.643559220746125,""
"27","Kern (Bakersfield)",207400,231500,232500,186660,869.755991366453,238.51,1108.26599136645,33247.9797409936,0.687828255533902,0.710555881714904,"",0.701377625741838,""
"28","Kings County",199750,232000,225000,179775,837.674827750477,229.7125,1067.38732775048,32021.6198325143,0.696617715263584,0.705594445270629,"",0.697370839471356,""
"29","Madera",202300,255000,259900,182070,848.368548955802,232.645,1081.0135489558,32430.4064686741,0.705078095708214,0.684079271795162,"",0.636796433794311,""
"30","Merced",225250,262500,248000,202725,944.61203980373,259.0375,1203.64953980373,36109.4861941119,0.609640781516532,0.618602943766838,"",0.670331869280163,""
"31","Placer County",421515,465000,465000,379363.5,1767.67211524026,484.74225,2252.41436524026,67572.4309572079,0.59932080948755,0.629869628998931,"",0.61786433573204,""
"32","Sacramento",317900,355000,340000,286110,1333.15057693055,365.585,1698.73557693055,50962.0673079164,0.595803660367738,0.619223652310411,"",0.625682543910034,""
"33","San Benito",485350,560000,530000,436815,2035.3716027469,558.1525,2593.5241027469,77805.7230824071,0.52926518426968,0.543294356673311,"",0.542653631078352,""
"34","San Joaquin",317368.75,362500,336944,285631.875,1330.9227183461,364.9740625,1695.8967808461,50876.9034253831,0.563479170827087,0.579999498079232,"",0.60875559047081,""
"35","Stanislaus",267750,3e+05,288500,240975,1122.84072655915,307.9125,1430.75322655915,42922.5967967745,0.637479957352746,0.659053786070106,"",0.649902338379758,""
"36","Tulare",198050,225000,220000,178245,830.54568028026,227.7575,1058.30318028026,31749.0954084078,0.653783933334001,0.67035049015383,"",0.691288039659294,""
"37","Amador",284750,330750,340000,256275,1194.13220126132,327.4625,1521.59470126132,45647.8410378396,0.617982252166126,0.628065227405525,"",0.596223628314668,""
"38","Butte County",272000,307000,305850,244800,1140.66359523469,312.8,1453.46359523469,43603.9078570408,0.560051946299048,0.58138208051177,"",0.561398656582414,""
"39","Calaveras",279650,315000,309000,251685,1172.74475885067,321.5975,1494.34225885067,44830.26776552,0.610346211940831,0.632355795290011,"",0.66376144594583,""
"40","El Dorado County",446250,489000,480000,401625,1871.40121093192,513.1875,2384.58871093192,71537.6613279575,0.572044290568105,0.603197630572387,"",0.580438673610525,""
"41","Humboldt",267750,300050,299000,240975,1122.84072655915,307.9125,1430.75322655915,42922.5967967745,0.524704686781429,0.553146137060553,"",0.550574556754345,""
"42","Lake County",240550,266450,250000,216495,1008.77436703568,276.6325,1285.40686703568,38562.2060110704,0.544518931815756,0.569747822146352,"",0.549964375711573,""
"43","Lassen",163625,171000,186000,147262.5,686.18044400837,188.16875,874.34919400837,26230.4758202511,0.774029278540142,0.803232105814488,"",0.78563024731151,""
"44","Mariposa",272000,292500,278000,244800,1140.66359523469,312.8,1453.46359523469,43603.9078570408,0.584335009925438,0.633756483997665,"",0.668602444178775,"R"
"45","Mendocino",365500,412500,4e+05,328950,1532.76670609662,420.325,1953.09170609662,58592.7511828985,0.405671867225991,0.42639368599525,"",0.452243386065805,""
"46","Mono",530825,780000,517850,477742.5,2226.0762975752,610.44875,2836.5250475752,85095.7514272561,0.361966184086113,0.245498038373492,"",0.515321033564354,""
"47","Nevada",369750,4e+05,390000,332775,1550.58957477216,425.2125,1975.80207477216,59274.0622431648,0.509513972813917,0.544766923679494,"",0.587559589259921,""
"48","Plumas",252450,271000,285000,227205,1058.6783993272,290.3175,1348.9958993272,40469.876979816,0.595578781270322,0.631114232425498,"",0.630457444707566,""
"49","Shasta",225675,249900,259900,203107.5,946.394326671284,259.52625,1205.92057667128,36177.6173001385,0.639053401913425,0.665189855223705,"",0.646687362223076,""
"50","Siskiyou County",176375,210000,216500,158737.5,739.649050034996,202.83125,942.480300034996,28274.4090010499,0.652121626700041,0.652791179645747,"",0.639486271162847,""
"51","Sutter",254957.5,282700,271000,229461.75,1069.19389184577,293.201125,1362.39501684577,40871.8505053731,0.623024916973755,0.646849466760617,"",0.710831025808077,""
"52","Tehama",183515,219000,202000,165163.5,769.591469409907,211.04225,980.633719409907,29419.0115822972,0.692035754005144,0.6919279253966,"",0.740452775708968,""
"53","Tuolumne",262225,280000,285000,236002.5,1099.67099728095,301.55875,1401.22974728095,42036.8924184284,0.627493663295565,0.667445382199834,"",0.643196620853186,""
