"","region","Price2018-Q2","Price2018-Q1","principal2018-Q2","pmt2018-Q2","t_i2018-Q2","pti2018-Q2","min_inc2018-Q2","HAI2018-Q2","principal2018-Q1","pmt2018-Q1","t_i2018-Q1","pti2018-Q1","min_inc2018-Q1","HAI2018-Q1","Price2017-Q2","principal2017-Q2","pmt2017-Q2","t_i2017-Q2","pti2017-Q2","min_inc2017-Q2","HAI2017-Q2"
"100","EL CERRITO",985000,910000,788000,4086.86593838184,1132.75,5219.61593838184,208784.637535274,0.270034176469831,728000,3662.76087253923,1046.5,4709.26087253923,188370.434901569,0.340260074182871,905000,724000,3494.15758918411,1040.75,4534.90758918411,181396.303567364,0.313495635274921
"101","EL DORADO HILLS",650000,617500,520000,2696.91660908446,747.5,3444.41660908446,137776.664363379,0.507104245770955,494000,2485.44487779448,710.125,3195.56987779448,127822.795111779,0.5448710996831,620000,496000,2393.78751966204,713,3106.78751966204,124271.500786482,0.5188666315442
"102","EL MONTE",530000,525000,424000,2199.02431202272,609.5,2808.52431202272,112340.972480909,0.130751800816521,420000,2113.13127261879,603.75,2716.88127261879,108675.250904752,0.137892902607367,460000,368000,1776.03590168474,529,2305.03590168474,92201.4360673896,0.171113861969492
"103","ELK GROVE",430000,415000,344000,1784.11406447126,494.5,2278.61406447126,91144.5625788504,0.497300324491469,332000,1670.3799583558,477.25,2147.6299583558,85905.1983342322,0.52506622619076,405000,324000,1563.68378300504,465.75,2029.43378300504,81177.3513202017,0.519371155410097
"104","ENCINITAS",1015000,995750,812000,4211.33901264728,1167.25,5378.58901264728,215143.560505891,0.205939350017823,796600,4007.90564706697,1145.1125,5153.01814706697,206120.725882679,0.216156505185434,1015000,812000,3918.8618265435,1167.25,5086.1118265435,203444.47306174,0.189567710940894
"105","ESCONDIDO",525000,515000,420000,2178.27879964514,603.75,2782.02879964514,111281.151985806,0.224721758842048,412000,2072.88115314034,592.25,2665.13115314034,106605.246125613,0.238773374440736,489000,391200,1888.00338244313,562.35,2450.35338244313,98014.135297725,0.239665162525246
"106","EUREKA",266000,258000,212800,1103.66125848687,305.9,1409.56125848687,56382.4503394749,0.333766539928854,206400,1038.45308254409,296.7,1335.15308254409,53406.1233017636,0.349797650984395,250000,2e+05,965.236903089533,287.5,1252.73690308953,50109.4761235813,0.385550472828747
"107","EXETER",245000,237500,196000,1016.53010650107,281.75,1298.28010650107,51931.2042600427,0.471361004031363,190000,955.940337613262,273.125,1229.06533761326,49162.6135045305,0.491594280004816,192500,154000,743.23241537894,221.375,964.60741537894,38584.2966151576,0.60971984302012
"108","FAIR OAKS",450000,440000,360000,1867.09611398155,517.5,2384.59611398155,95383.8445592621,0.452437304664845,352000,1771.00525705194,506,2277.00525705194,91080.2102820775,0.471281238393252,425000,340000,1640.90273525221,488.75,2129.65273525221,85186.1094100882,0.455016802320124
"109","FAIRFIELD",475000,440000,380000,1970.82367586942,546.25,2517.07367586942,100682.947034777,0.369712079751029,352000,1771.00525705194,506,2277.00525705194,91080.2102820775,0.420239195987664,425000,340000,1640.90273525221,488.75,2129.65273525221,85186.1094100882,0.433674037615978
"110","FALLBROOK",583000,557500,466400,2418.92674322499,670.45,3089.37674322499,123575.069729,0.181794627581022,446000,2243.94416092376,641.125,2885.06916092376,115402.76643695,0.209524018228357,570000,456000,2200.74013904413,655.5,2856.24013904413,114249.605561765,0.200401601161725
"111","FELTON",662500,575000,530000,2748.7803900284,761.875,3510.6553900284,140426.215601136,0.227994555788118,460000,2314.38187001105,661.25,2975.63187001105,119025.274800442,0.295873939452052,629000,503200,2428.53604817326,723.35,3151.88604817326,126075.441926931,0.332601669926656
"112","FOLSOM",542500,530000,434000,2250.88809296665,623.875,2874.76309296665,114990.523718666,0.514171635493913,424000,2133.25633235802,609.5,2742.75633235802,109710.253294321,0.536931408726056,499750,399800,1929.50856927598,574.7125,2504.22106927598,100168.842771039,0.544402984910606
"113","FONTANA",407450,395000,325960,1690.55180364841,468.5675,2159.11930364841,86364.7721459363,0.412307615229524,316000,1589.8797193989,454.25,2044.1297193989,81765.1887759559,0.44037128705315,370000,296000,1428.55061657251,425.5,1854.05061657251,74162.0246629004,0.46304536318844
"114","FORESTHILL",454000,370000,363200,1883.69252388361,522.1,2405.79252388361,96231.7009553444,0.349892471755159,296000,1489.25442070277,425.5,1914.75442070277,76590.1768281106,0.455407842146626,390000,312000,1505.76956881967,448.5,1954.26956881967,78170.7827527869,0.389854171261165
"115","FORTUNA",295000,312825,236000,1223.9852302768,339.25,1563.2352302768,62529.4092110718,0.358187453955392,250260,1259.12436258471,359.74875,1618.87311258471,64754.9245033884,0.338958798947506,260000,208000,1003.84637921311,299,1302.84637921311,52113.8551685246,0.397591811641228
"116","FOUNTAIN VALLEY",780000,768500,624000,3236.29993090136,897,4133.29993090136,165331.997236054,0.202874369729989,614800,3093.22168191912,883.775,3976.99668191912,159079.867276765,0.215394310185864,745000,596000,2876.40597120681,856.75,3733.15597120681,149326.238848272,0.235873823877445
"117","FREMONT",1175000,1066000,940000,4875.19540872961,1351.25,6226.44540872961,249057.816349184,0.16525881364674,852800,4290.6627364031,1225.9,5516.5627364031,220662.509456124,0.215663749131825,940000,752000,3629.29075561664,1081,4710.29075561664,188411.630224666,0.239395106856438
"118","FRESNO",255000,245000,204000,1058.02113125621,293.25,1351.27113125621,54050.8452502485,0.449050754562864,196000,986.127927222102,281.75,1267.8779272221,50715.1170888841,0.468840072267165,230000,184000,888.01795084237,264.5,1152.51795084237,46100.7180336948,0.471303626868061
"119","FULLERTON",626750,642500,501400,2600.44997652875,720.7625,3321.21247652875,132848.49906115,0.248373740975616,514000,2586.07017649061,738.875,3324.94517649061,132997.807059625,0.246259924184457,606500,485200,2341.66472689521,697.475,3039.13972689521,121565.589075808,0.260198073175447
"120","GALT",375000,339500,3e+05,1555.91342831796,431.25,1987.16342831796,79486.5371327184,0.445984327092609,271600,1366.49155629348,390.425,1756.91655629348,70276.6622517394,0.506034544559669,339750,271800,1311.75695129868,390.7125,1702.46945129868,68098.778051947,0.475388334302086
"121","GARDEN GROVE",605000,585000,484000,2510.20699768631,695.75,3205.95699768631,128238.279907452,0.175656355650668,468000,2354.63198948951,672.75,3027.38198948951,121095.27957958,0.19743899586312,555000,444000,2142.82592485876,638.25,2781.07592485876,111243.036994351,0.229287826385626
"122","GARDENA",539000,529000,431200,2236.36623430235,619.85,2856.21623430235,114248.649372094,0.193933775585244,423200,2129.23132041017,608.35,2737.58132041017,109503.252816407,0.207868976880809,525000,420000,2026.99749648802,603.75,2630.74749648802,105229.899859521,0.19532190143689
"123","GILROY",775000,780000,620000,3215.55441852378,891.25,4106.80441852378,164272.176740951,0.251626625765922,624000,3139.50931931934,897,4036.50931931934,161460.372772774,0.256465654670888,688000,550400,2656.33195730239,791.2,3447.53195730239,137901.278292096,0.279194710896164
"124","GLENDALE",930000,762000,744000,3858.66530222854,1069.5,4928.16530222854,197126.612089142,0.111725196351848,609600,3067.05910425813,876.3,3943.35910425813,157734.364170325,0.166689696442162,750000,6e+05,2895.7107092686,862.5,3758.2107092686,150328.428370744,0.148502453237978
"125","GLENDORA",612000,585000,489600,2539.25071501491,703.8,3243.05071501491,129722.028600596,0.306534513589434,468000,2354.63198948951,672.75,3027.38198948951,121095.27957958,0.337267017110147,610000,488000,2355.17804353846,701.5,3056.67804353846,122267.121741538,0.282192465457696
"126","GOLD RIVER",499000,454000,399200,2070.40213528177,573.85,2644.25213528177,105770.085411271,0.582565373407151,363200,1827.35542432177,522.1,2349.45542432177,93978.2169728709,0.634588542093649,468000,374400,1806.92348258361,538.2,2345.1234825836,93804.9393033442,0.566105169228951
"127","GOLETA",815000,805000,652000,3381.51851754437,937.25,4318.76851754437,172750.740701775,0.195236822844585,644000,3240.13461801548,925.75,4165.88461801548,166635.384720619,0.206422024899748,765000,612000,2953.62492345397,879.75,3833.37492345397,153334.996938159,0.206049895850443
"128","GRANITE BAY",793000,753500,634400,3290.23826308305,911.95,4202.18826308305,168087.530523322,0.363030557121334,602800,3032.84650270144,866.525,3899.37150270144,155974.860108058,0.393047228040914,769000,615200,2969.0687139034,884.35,3853.4187139034,154136.748556136,0.390069205229493
"129","GRASS VALLEY",422500,4e+05,338000,1752.9957959049,485.875,2238.8707959049,89554.8318361961,0.180127685317832,320000,1610.00477913812,460,2070.00477913812,82800.191165525,0.203320771362386,387000,309600,1494.1867259826,445.05,1939.2367259826,77569.4690393039,0.236947893058994
"130","GROVER BEACH",520000,510000,416000,2157.53328726757,598,2755.53328726757,110221.331490703,0.241622776737613,408000,2052.75609340111,586.5,2639.25609340111,105570.243736044,0.257005972233991,486000,388800,1876.42053960605,558.9,2435.32053960605,97412.8215842421,0.292248141968161
"131","HACIENDA HEIGHTS",660500,662500,528400,2740.48218507737,759.575,3500.05718507737,140002.287403095,0.253390588766378,530000,2666.57041544752,761.875,3428.44541544752,137137.816617901,0.260913827661946,612000,489600,2362.89993876318,703.8,3066.69993876318,122667.997550527,0.28323773944247
"132","HALF MOON BAY",1250000,1320000,1e+06,5186.3780943932,1437.5,6623.8780943932,264955.123775728,0.244912871344692,1056000,5313.01577115581,1518,6831.01577115581,273240.630846232,0.238775343941226,1277500,1022000,4932.36057478751,1469.125,6401.48557478751,256059.422991501,0.227781301495549
"133","HANFORD",245000,240000,196000,1016.53010650107,281.75,1298.28010650107,51931.2042600427,0.542034971391385,192000,966.002867482875,276,1242.00286748287,49680.114699315,0.554073297842034,225000,180000,868.71321278058,258.75,1127.46321278058,45098.5285112232,0.558560241335519
"134","HAWTHORNE",730000,607000,584000,3028.84480712563,839.5,3868.34480712563,154733.792285025,0.0825694421363624,485600,2443.1822523421,698.05,3141.2322523421,125649.290093684,0.128922729281837,616500,493200,2380.27420301879,708.975,3089.24920301879,123569.968120752,0.109682072548464
"135","HAYWARD",675000,660000,540000,2800.64417097233,776.25,3576.89417097233,143075.766838893,0.21323328112905,528000,2656.50788557791,759,3415.50788557791,136620.315423116,0.23126894482671,6e+05,480000,2316.56856741488,690,3006.56856741488,120262.742696595,0.253088855878349
"136","HEALDSBURG",950000,9e+05,760000,3941.64735173883,1092.5,5034.14735173883,201365.894069553,0.126777953355235,720000,3622.51075306078,1035,4657.51075306078,186300.430122431,0.150919341291959,905000,724000,3494.15758918411,1040.75,4534.90758918411,181396.303567364,0.118428034831504
"137","HEMET",263250,252400,210600,1092.25122667921,302.7375,1394.98872667921,55799.5490671683,0.329621098956018,201920,1015.91301563616,290.26,1306.17301563616,52246.9206254463,0.350450529943503,243000,194400,938.210269803026,279.45,1217.66026980303,48706.410792121,0.35069227024804
"138","HERCULES",605000,547500,484000,2510.20699768631,695.75,3205.95699768631,128238.279907452,0.422872802311905,438000,2203.69404144531,629.625,2833.31904144531,113332.761657812,0.492015573530603,470000,376000,1814.64537780832,540.5,2355.14537780832,94205.8151123329,0.570569313372087
"139","HESPERIA",276000,265000,220800,1145.15228324202,317.4,1462.55228324202,58502.0913296807,0.434264759701624,212000,1066.62816617901,304.75,1371.37816617901,54855.1266471603,0.459611244776313,246000,196800,949.7931126401,282.9,1232.6931126401,49307.724505604,0.47159123368572
"140","HIDDEN VALLEY LAKE",334000,310500,267200,1385.80022682186,384.1,1769.90022682186,70796.0090728745,0.482984339183828,248400,1249.76620980597,357.075,1606.84120980597,64273.6483922388,0.533697767598184,280000,224000,1081.06533146028,322,1403.06533146028,56122.6132584111,0.516111659509108
"141","HIGHLAND",330000,335500,264000,1369.2038169198,379.5,1748.7038169198,69948.1526767922,0.442626494110298,268400,1350.3915085021,385.825,1736.2165085021,69448.6603400841,0.443698745310148,330000,264000,1274.11271207818,379.5,1653.61271207818,66144.5084831273,0.426384088828565
"142","HILLSBOROUGH",4258667,4800000,3406933.6,17669.6457920922,4897.46705,22567.1128420922,902684.513683687,0,3840000,19320.0573496575,5520,24840.0573496575,993602.2939863,0,3844000,3075200,14841.4826219047,4420.6,19262.0826219047,770483.304876186,0
"143","HOLLISTER",565800,542017,452640,2347.56218064614,650.67,2998.23218064614,119929.287225846,0.28067486152756,433613.6,2181.62490093527,623.31955,2804.94445093527,112197.778037411,0.313800682126039,5e+05,4e+05,1930.47380617907,575,2505.47380617907,100218.952247163,0.318404907697879
"144","HUNTINGTON BEACH",785888,761000,628710.4,3260.72984627719,903.7712,4164.50104627719,166580.041851087,0.234808106629339,608800,3063.03409231028,875.15,3938.18409231028,157527.363692411,0.2530449734386,755000,604000,2915.01544733039,868.25,3783.26544733039,151330.617893216,0.241215741374897
"145","IMPERIAL BEACH",610000,523750,488000,2530.95251006388,701.5,3232.45251006388,129298.100402555,0.0917114558506311,419000,2108.10000768398,602.3125,2710.41250768398,108416.500307359,0.151012383010549,540000,432000,2084.91171067339,621,2705.91171067339,108236.468426936,0.154463050907514
"146","INDIAN WELLS",735500,660000,588400,3051.66487074096,845.825,3897.48987074096,155899.594829638,0.329745456897574,528000,2656.50788557791,759,3415.50788557791,136620.315423116,0.372851972200007,595000,476000,2297.26382935309,684.25,2981.51382935309,119260.553174124,0.327652513408186
"147","INDIO",320762.5,305000,256610,1330.87648280224,368.876875,1699.75335780224,67990.1343120896,0.414249957900872,244000,1227.62864409282,350.75,1578.37864409282,63135.1457637128,0.448631196896903,292000,233600,1127.39670280857,335.8,1463.19670280857,58527.868112343,0.444436531021066
"148","IRVINE",859000,819000,687200,3564.07902646701,987.85,4551.92902646701,182077.16105868,0.242915159201925,655200,3296.48478528531,941.85,4238.33478528531,169533.391411412,0.271431357970514,779000,623200,3007.67819002698,895.85,3903.52819002698,156141.127601079,0.27038982719659
"149","JAMUL",615000,674000,492000,2551.69802244145,707.25,3258.94802244145,130357.920897658,0.525463510826049,539200,2712.85805284774,775.1,3487.95805284774,139518.32211391,0.477457303744706,659500,527600,2546.29495035019,758.425,3304.71995035019,132188.798014008,0.462081649792758
"150","JOSHUA TREE",193500,165000,154800,802.851329012067,222.525,1025.37632901207,41015.0531604827,0.538470398778377,132000,664.126971394477,189.75,853.876971394477,34155.0788557791,0.595820027728414,170000,136000,656.361094100882,195.5,851.861094100882,34074.4437640353,0.592924179311875
"151","KELSEYVILLE",3e+05,279000,240000,1244.73074265437,345,1589.73074265437,63589.2297061747,0.41424685508591,223200,1122.97833344884,320.85,1443.82833344884,57753.1333379537,0.446351677305865,269000,215200,1038.59490772434,309.35,1347.94490772434,53917.7963089735,0.450741965227236
"152","KINGSBURG",272500,305000,218000,1130.63042457772,313.375,1444.00542457772,57760.2169831087,0.541933887402827,244000,1227.62864409282,350.75,1578.37864409282,63135.1457637128,0.505853764912415,263000,210400,1015.42922205019,302.45,1317.87922205019,52715.1688820075,0.559501960893973
"153","LA HABRA",536000,568000,428800,2223.9189268758,616.4,2840.3189268758,113612.757075032,0.280660865648205,454400,2286.20678637614,653.2,2939.40678637614,117576.271455045,0.26095970118084,470000,376000,1814.64537780832,540.5,2355.14537780832,94205.8151123329,0.348577567354165
"154","LA MESA",544000,530000,435200,2257.11174667992,625.6,2882.71174667992,115308.469867197,0.223200526149598,424000,2133.25633235802,609.5,2742.75633235802,109710.253294321,0.242707096856688,525000,420000,2026.99749648802,603.75,2630.74749648802,105229.899859521,0.251628686479155
"155","LA MIRADA",604500,565000,483600,2508.13244644855,695.175,3203.30744644855,128132.297857942,0.313560775629516,452000,2274.1317505326,649.75,2923.8817505326,116955.270021304,0.359015176158136,560000,448000,2162.13066292055,644,2806.13066292055,112245.226516822,0.361027030104234
"156","LA PUENTE",470000,450000,376000,1950.07816349184,540.5,2490.57816349184,99623.1265396737,0.265507356249067,360000,1811.25537653039,517.5,2328.75537653039,93150.2150612156,0.300581357687684,425000,340000,1640.90273525221,488.75,2129.65273525221,85186.1094100882,0.300459671679909
"157","LA QUINTA",460000,450000,368000,1908.5871387367,529,2437.5871387367,97503.4855494679,0.434404386828444,360000,1811.25537653039,517.5,2328.75537653039,93150.2150612156,0.4525004546565,435000,348000,1679.51221137579,500.25,2179.76221137579,87190.4884550315,0.437841570487899
"158","LA VERNE",675000,642500,540000,2800.64417097233,776.25,3576.89417097233,143075.766838893,0.253909367247453,514000,2586.07017649061,738.875,3324.94517649061,132997.807059625,0.289898163951288,609000,487200,2351.3170959261,700.35,3051.6670959261,122066.683837044,0.327514147294666
"159","LADERA RANCH",790000,716500,632000,3277.7909556565,908.5,4186.2909556565,167451.63822626,0.457578276031304,573200,2883.92106063117,823.975,3707.89606063117,148315.842425247,0.511306182657605,651500,521200,2515.40736945132,749.225,3264.63236945132,130585.294778053,0.566450839180425
"160","LAFAYETTE",1600012,1275000,1280009.6,6638.613750053,1840.0138,8478.627550053,339145.10200212,0.256306764654475,1020000,5131.89023350277,1466.25,6598.14023350277,263925.609340111,0.299568633649485,1441000,1152800,5563.62550940807,1657.15,7220.77550940807,288831.020376323,0.243263478561423
"161","LAGUNA BEACH",1800000,1850000,1440000,7468.38445592621,2070,9538.38445592621,381535.378237048,0.199400947902143,1480000,7446.27210351383,2127.5,9573.77210351383,382950.884140553,0.197651549411775,1860000,1488000,7181.36255898612,2139,9320.36255898612,372814.502359445,0.179305761407696
"162","LAGUNA HILLS",690000,7e+05,552000,2862.88070810505,793.5,3656.38070810505,146255.228324202,0.335345860090861,560000,2817.50836349172,805,3622.50836349172,144900.334539669,0.337782571038317,725500,580400,2801.11749276582,834.325,3635.44249276582,145417.699710633,0.319502222644634
"163","LAGUNA NIGUEL",805000,799500,644000,3340.02749278922,925.75,4265.77749278922,170631.099711569,0.302132442187908,639600,3217.99705230233,919.425,4137.42205230233,165496.882092093,0.313099802269312,8e+05,640000,3088.75808988651,920,4008.75808988651,160350.32359546,0.315492794890902
"164","LAKE ARROWHEAD",395000,405000,316000,1638.89547782825,454.25,2093.14547782825,83725.8191131301,0.433960440816612,324000,1630.12983887735,465.75,2095.87983887735,83835.1935550941,0.430738083708521,365000,292000,1409.24587851072,419.75,1828.99587851072,73159.8351404287,0.464109434186458
"165","LAKE ELSINORE",370000,359949.5,296000,1535.16791594039,425.5,1960.66791594039,78426.7166376155,0.416783701028771,287959.6,1448.80103812095,413.941925,1862.74296312095,74509.7185248379,0.439462145998434,349900,279920,1350.94556956411,402.385,1753.33056956411,70133.2227825644,0.475995140413473
"166","LAKE FOREST",698000,667500,558400,2896.07352790916,802.7,3698.77352790916,147950.941116367,0.314338861136835,534000,2686.69547518675,767.625,3454.32047518675,138172.81900747,0.348119812552154,645000,516000,2490.31120997099,741.75,3232.06120997099,129282.44839884,0.352032896084409
"167","LAKESIDE",524000,471250,419200,2174.12969716963,602.6,2776.72969716963,111069.187886785,0.287136000238025,377000,1896.7868804221,541.9375,2438.7243804221,97548.9752168841,0.349096277395103,478250,382600,1846.49819561028,549.9875,2396.48569561028,95859.4278244111,0.34097226577862
"168","LAKEWOOD",575000,568000,460000,2385.73392342087,661.25,3046.98392342087,121879.356936835,0.310111608997105,454400,2286.20678637614,653.2,2939.40678637614,117576.271455045,0.330766215233265,552000,441600,2131.24308202169,634.8,2766.04308202169,110641.723280868,0.342130428573291
"169","LANCASTER",280000,265000,224000,1161.74869314408,322,1483.74869314408,59349.9477257631,0.446264320544499,212000,1066.62816617901,304.75,1371.37816617901,54855.1266471603,0.477071571619069,259450,207560,1001.72285802632,298.3675,1300.09035802632,52003.6143210527,0.489707578734149
"170","LATHROP",399900,403000,319920,1659.22607995827,459.885,2119.11107995827,84764.4431983309,0.385682631692685,322400,1622.07981498166,463.45,2085.52981498166,83421.1925992664,0.393206581163987,385000,308000,1486.46483075788,442.75,1929.21483075788,77168.5932303152,0.427543807695432
"171","LEMON GROVE",460000,454000,368000,1908.5871387367,529,2437.5871387367,97503.4855494679,0.251859888164375,363200,1827.35542432177,522.1,2349.45542432177,93978.2169728709,0.27168381813478,424900,339920,1640.51664049097,488.635,2129.15164049097,85166.0656196388,0.309860971531738
"172","LEMOORE",239000,245000,191200,991.63549164798,274.85,1266.48549164798,50659.4196659192,0.526201532751722,196000,986.127927222102,281.75,1267.8779272221,50715.1170888841,0.523967103034258,245000,196000,945.932165027742,281.75,1227.68216502774,49107.2866011097,0.51278534458386
"173","LINCOLN",465000,440000,372000,1929.33265111427,534.75,2464.08265111427,98563.3060445708,0.409339418110513,352000,1771.00525705194,506,2277.00525705194,91080.2102820775,0.452497719185788,425000,340000,1640.90273525221,488.75,2129.65273525221,85186.1094100882,0.445866013365719
"174","LITTLEROCK",282990,260000,226392,1174.15450954587,325.4385,1499.59300954587,59983.7203818346,0.498423454830603,208000,1046.50310643978,299,1345.50310643978,53820.1242575912,0.534622997579364,253152.5,202522,977.408540437492,291.125375,1268.53391543749,50741.3566174997,0.510888436728827
"175","LIVERMORE",810000,760000,648000,3360.77300516679,931.5,4292.27300516679,171690.920206672,0.335140239540722,608000,3059.00908036244,874,3933.00908036244,157320.363214498,0.37229879274347,745000,596000,2876.40597120681,856.75,3733.15597120681,149326.238848272,0.344198850592289
"176","LODI",339500,333500,271600,1408.62029043719,390.425,1799.04529043719,71961.8116174877,0.371900177767566,266800,1342.34148460641,383.525,1725.86648460641,69034.6593842565,0.390752205277249,327750,262200,1265.42557995038,376.9125,1642.33807995038,65693.5231980151,0.394497621660456
"177","LOMPOC",350000,345000,280000,1452.1858664301,402.5,1854.6858664301,74187.4346572038,0.339754614421983,276000,1388.62912200663,396.75,1785.37912200663,71415.1648802653,0.356911264548746,341000,272800,1316.58313581412,392.15,1708.73313581412,68349.3254325649,0.364803180530377
"178","LONG BEACH",565000,568000,452000,2344.24289866573,649.75,2993.99289866573,119759.715946629,0.227313847083139,454400,2286.20678637614,653.2,2939.40678637614,117576.271455045,0.232578661682521,518000,414400,1999.97086320151,595.7,2595.67086320151,103826.83452806,0.252128673473171
"179","LOOMIS",660000,489000,528000,2738.40763383961,759,3497.40763383961,139896.305353584,0.297978478921936,391200,1968.23084249636,562.35,2530.58084249636,101223.233699854,0.459194811957906,698000,558400,2694.94143342598,802.7,3497.64143342598,139905.657337039,0.216108032922908
"180","LOS ALTOS",3220000,3400000,2576000,13360.1099711569,3703,17063.1099711569,682524.398846275,0,2720000,13685.0406226741,3910,17595.0406226741,703801.624906962,0,2932500,2346000,11322.2288732402,3372.375,14694.6038732402,587784.154929609,0
"181","LOS ANGELES",610000,580000,488000,2530.95251006388,701.5,3232.45251006388,129298.100402555,0.205070275968937,464000,2334.50692975028,667,3001.50692975028,120060.277190011,0.228424280655104,555000,444000,2142.82592485876,638.25,2781.07592485876,111243.036994351,0.223854205356374
"182","LOS BANOS",336990,340420,269592,1398.20604322365,387.5385,1785.74454322365,71429.7817289461,0.292625415220541,272336,1370.1945672855,391.483,1761.6775672855,70467.1026914201,0.298866729416538,322914,258331.2,1246.75403729701,371.3511,1618.10513729701,64724.2054918805,0.376356851295729
"183","LOS GATOS",1750000,1740000,1400000,7260.92933215048,2012.5,9273.42933215048,370937.173286019,0.240172824983499,1392000,7003.52078925084,2001,9004.52078925084,360180.831570034,0.244006341443828,1670000,1336000,6447.78251263808,1920.5,8368.28251263808,334731.300505523,0.218682488694701
"184","LOS OSOS",589950,540000,471960,2447.76300542981,678.4425,3126.20550542981,125048.220217193,0.224295335033895,432000,2173.50645183647,621,2794.50645183647,111780.258073459,0.280322595360246,559000,447200,2158.2697153082,642.85,2801.1197153082,112044.788612328,0.237499565521769
"185","MADERA",250000,255000,2e+05,1037.27561887864,287.5,1324.77561887864,52991.0247551456,0.443548987437512,204000,1026.37804670055,293.25,1319.62804670055,52785.1218680222,0.442256767036435,236600,189280,913.500205083934,272.09,1185.59020508393,47423.6082033574,0.452108638294863
"186","MANHATTAN BEACH",2400000,2270000,1920000,9957.84594123494,2760,12717.8459412349,508713.837649398,0,1816000,9136.77712160886,2610.5,11747.2771216089,469891.084864354,0.184819314613777,2324500,1859600,8974.77272492648,2673.175,11647.9477249265,465917.908997059,0.147977084000107
"187","MANTECA",401500,396750,321200,1665.8646439191,461.725,2127.5896439191,85103.5857567638,0.390807093677591,317400,1596.92349030763,456.2625,2053.18599030763,82127.4396123051,0.405559351204248,371000,296800,1432.41156418487,426.65,1859.06156418487,74362.4625673947,0.425433126867518
"188","MARINA",592500,578000,474000,2458.34321674238,681.375,3139.71821674238,125588.728669695,0.15846377638401,462400,2326.45690585459,664.7,2991.15690585459,119646.276234184,0.176788592637167,525000,420000,2026.99749648802,603.75,2630.74749648802,105229.899859521,0.211856194805384
"189","MARIPOSA",310000,292500,248000,1286.22176740951,356.5,1642.72176740951,65708.8706963805,0.270732967314462,234000,1177.31599474475,336.375,1513.69099474475,60547.6397897902,0.306926348590478,271000,216800,1046.31680294905,311.65,1357.96680294905,54318.6721179621,0.365558124667884
"190","MARTINEZ",590000,581000,472000,2447.97046055359,678.5,3126.47046055359,125058.818422144,0.344199745289302,464800,2338.53194169813,668.15,3006.68194169813,120267.277667925,0.364925781431122,585000,468000,2258.65435322951,672.75,2931.40435322951,117256.17412918,0.347713511164986
"191","MARYSVILLE",250950,273500,200760,1041.21726623038,288.5925,1329.80976623038,53192.3906492152,0.419544714634693,218800,1100.84076773569,314.525,1415.36576773569,56614.6307094277,0.38905141684897,247500,198000,955.584534058637,284.625,1240.20953405864,49608.3813623455,0.403602447676071
"192","MCKINLEYVILLE",332000,330000,265600,1377.50202187083,381.8,1759.30202187083,70372.0808748334,0.387185155872327,264000,1328.25394278895,379.5,1707.75394278895,68310.1577115581,0.400704540100707,305124.5,244099.6,1178.06970974697,350.893175,1528.96288474697,61158.5153898788,0.43152135613186
"193","MENIFEE",365500,365000,292400,1516.49695480057,420.325,1936.82195480057,77472.8781920229,0.400138414953279,292000,1469.12936096354,419.75,1888.87936096354,75555.1744385416,0.409347925354966,351000,280800,1355.1926119377,403.65,1758.8426119377,70353.7044775082,0.417203916557241
"194","MENLO PARK",2451000,2575000,1960800,10169.4501674862,2818.65,12988.1001674862,519524.006699447,0,2060000,10364.4057657017,2961.25,13325.6557657017,533026.230628067,0,2050000,1640000,7914.94260533417,2357.5,10272.4426053342,410897.704213367,0.196713365964544
"195","MERCED",257706.5,247450,206165.2,1069.25067710619,296.362475,1365.61315210619,54624.5260842477,0.384117638992186,197960,995.989206494323,284.5675,1280.55670649432,51222.2682597729,0.40350107558644,240000,192000,926.627426965952,276,1202.62742696595,48105.0970786381,0.453745596669499
"196","MILL VALLEY",1696000,1425000,1356800,7036.87779847269,1950.4,8987.27779847269,359491.111938908,0.256670345294238,1140000,5735.64202567957,1638.75,7374.39202567957,294975.681027183,0.291873326598169,1500000,1200000,5791.4214185372,1725,7516.4214185372,300656.856741488,0.27192741544735
"197","MILLBRAE",1650043,1728000,1320034.4,6846.19749600547,1897.54945,8743.74694600547,349749.877840219,0.113358529854472,1382400,6955.2206458767,1987.2,8942.4206458767,357696.825835068,0.108370892400554,1475500,1180400,5696.82820203442,1696.825,7393.65320203442,295746.128081377,0.115206197204547
"198","MILPITAS",1135000,1100000,908000,4709.23130970903,1305.25,6014.48130970903,240579.252388361,0.162440459138853,880000,4427.51314262984,1265,5692.51314262984,227700.525705194,0.182957939999304,880000,704000,3397.63389887516,1012,4409.63389887516,176385.355955006,0.255930994275016
"199","MISSION VIEJO",720000,685000,576000,2987.35378237048,828,3815.35378237048,152614.151294819,0.320213861201398,548000,2757.13318427404,787.75,3544.88318427404,141795.327370962,0.357975935258915,670500,536400,2588.76537408613,771.075,3359.84037408613,134393.614963445,0.359009486986376
"200","MODESTO",292000,280000,233600,1211.53792285025,335.8,1547.33792285025,61893.5169140101,0.47261633586234,224000,1127.00334539669,322,1449.00334539669,57960.1338158675,0.497820978896131,267250,213800,1031.83824940271,307.3375,1339.17574940271,53567.0299761084,0.481111563605631
