"","RegionSalesCar","2017 Q1","2016 Q4","Quarter_Rev","2016 Q1","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"16","Los Angeles",485820,506640,NA,459380,367504,1756.63967537747,528.287,2284.92667537748,91397.067015099,0.313232571062888,0.313674735878839,""
"17","Orange County",750000,743500,NA,709950,567960,2714.80329473255,816.4425,3531.24579473255,141249.831789302,0.234101640440935,0.231869412110322,""
"18","Riverside County",365000,355600,NA,339250,271400,1297.27025528279,390.1375,1687.40775528279,67496.3102113116,0.427888969327932,0.422574012169785,"R"
"19","San Bernardino",256900,251100,NA,233490,186792,892.850794122266,268.5135,1161.36429412227,46454.5717648906,0.568261721696518,0.568261721696518,""
"20","San Diego",564000,568000,NA,537000,429600,2053.45358021182,617.55,2671.00358021182,106840.143208473,0.288138486566922,0.275129954829522,"R"
"21","Ventura",642480,629857.477578475,NA,622524.262376237,498019.40990099,2380.49287773781,715.902901732672,3096.39577947048,123855.831178819,0.303303391527216,0.303307076221592,""
"22","Monterey",560000,507000,NA,5e+05,4e+05,1911.96795178009,575,2486.96795178009,99478.7180712036,0.266785274825561,0.266785274825561,""
"23","San Luis Obispo",550000,550000,NA,530000,424000,2026.68602888689,609.5,2636.18602888689,105447.441155476,0.27125412421145,0.262823958523374,"R"
"24","Santa Barbara",779000,680000,NA,680000,544000,2600.27641442092,782,3382.27641442092,135291.056576837,0.205666610513732,0.205231741670499,""
"25","Santa Cruz",805000,8e+05,NA,746500,597200,2854.56815200767,858.475,3713.04315200767,148521.726080307,0.183403569377851,0.183403569377851,""
"26","Fresno",238000,237200,NA,220000,176000,841.265898783239,253,1094.26589878324,43770.6359513296,0.521723956080201,0.522473282086692,""
"27","Kern (Bakersfield)",219000,225000,NA,219949.5,175959.6,841.07279002011,252.941925,1094.01471502011,43760.5886008044,0.553531267888012,0.552953552390081,""
"28","Kings County",215000,215000,NA,2e+05,160000,764.787180712036,230,994.787180712036,39791.4872284814,0.583308473387541,0.580406556863112,""
"29","Madera",238000,225475,NA,220000,176000,841.265898783239,253,1094.26589878324,43770.6359513296,0.498493076684218,0.504531519193228,""
"30","Merced",228500,230125,NA,190000,152000,726.547821676434,218.5,945.047821676434,37801.9128670574,0.553797944095776,0.549505110885308,""
"31","Placer County",435000,429500,NA,407750,326200,1559.20986467666,468.9125,2028.12236467666,81124.8945870665,0.481364739978882,0.47722605211164,""
"32","Sacramento",319725,319000,NA,297000,237600,1135.70896335737,341.55,1477.25896335737,59090.3585342949,0.48125452777896,0.480368132195099,""
"33","San Benito",525000,5e+05,NA,482444,385955.2,1844.83493305719,554.8106,2399.64553305719,95985.8213222875,0.35761016049356,0.357614520421345,""
"34","San Joaquin",315000,320000,NA,295000,236000,1128.06109155025,339.25,1467.31109155025,58692.4436620101,0.468486406478557,0.468486406478557,""
"35","Stanislaus",275000,275000,NA,253000,202400,967.455783600725,290.95,1258.40578360073,50336.231344029,0.500310263026996,0.498236898621376,""
"36","Tulare",212000,210000,NA,195000,156000,745.667501194235,224.25,969.917501194235,38796.7000477694,0.51995668327259,0.522231020756151,""
"37","Amador",295000,275000,NA,275000,220000,1051.58237347905,316.25,1367.83237347905,54713.294939162,0.4967930363295,0.49832828079182,""
"38","Butte County",282000,290250,NA,270558,216446.4,1034.59645019543,311.1417,1345.73815019543,53829.5260078174,0.430425497015387,0.427784551998763,""
"39","El Dorado County",429000,430000,NA,423524,338819.2,1619.52862961942,487.0526,2106.58122961942,84263.2491847769,0.391921511997795,0.391519879194132,""
"40","Humboldt",295000,292341.5,NA,269000,215200,1028.63875805769,309.35,1337.98875805769,53519.5503223075,0.424343432931166,0.422848758297224,""
"41","Lake County",217000,247000,NA,225000,180000,860.38557830104,258.75,1119.13557830104,44765.4231320416,0.467174181860949,0.466290367991387,""
"42","Mariposa",280000,248500,NA,240000,192000,917.744616854443,276,1193.74461685444,47749.7846741777,0.528223976331752,0.528969492110592,""
"43","Mendocino",4e+05,365500,NA,367250,293800,1404.34046058248,422.3375,1826.67796058248,73067.118423299,0.301554868373591,0.305908787457939,"R"
"44","Shasta",235500,245000,NA,220625,176500,843.655858722964,253.71875,1097.37460872296,43894.9843489186,0.496226156577431,0.498583101205126,""
"45","Siskiyou County",206500,189250,NA,175250,140200,670.144767098921,201.5375,871.682267098921,34867.2906839569,0.550413038455734,0.54637182087498,""
"46","Sutter",258500,255000,NA,225000,180000,860.38557830104,258.75,1119.13557830104,44765.4231320416,0.568857472878483,0.562527939154195,"R"
"47","Tehama",206000,194250,NA,189000,151200,722.723885772874,217.35,940.073885772874,37602.9554309149,0.602755086151363,0.605420264753492,"R"
"48","Yolo",385500,385000,NA,370000,296000,1414.85628431727,425.5,1840.35628431727,73614.2513726906,0.377704308379334,0.37125874811332,"R"
"49","Yuba",254900,253500,NA,229000,183200,875.681321915281,263.35,1139.03132191528,45561.2528766112,0.487363358572512,0.502458470731493,"R"
