"","RegionSalesCar","2017 Q1","2016 Q4","2016 Q1","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"1","CA SFH (SAAR)",422127,512190,465920,379914.3,1651.32665159183,485.44605,2136.77270159183,64103.181047755,0.514324846154975,0.496902381582662,"",0.534620306015067,"R"
"2","CA Condo/Townhomes",352699,413700,391210,317429.1,1379.72993599032,405.60385,1785.33378599032,53560.0135797097,0.581976272849009,0.578171544491832,"",0.597261052388664,""
"3","Los Angeles Metropolitan Area",392631.59346741,464870,438830,353368.434120669,1535.94300897527,451.526332487522,1987.46934146279,59624.0802438838,0.525970531935899,0.522419131364732,"",0.544261496724206,"R"
"4","Inland Empire",277491,317710,297850,249741.9,1085.52232829662,319.11465,1404.63697829662,42139.1093488987,0.627212163050263,0.638894466578646,"",0.662940084306188,""
"5","S.F. Bay Area",663280.5,790000,715000,596952.45,2594.69962151475,762.772575,3357.47219651475,100724.165895442,0.448292368583217,0.435825578108658,"R",0.477797591307373,"R"
"6","United States",197285,235000,217600,177556.5,771.762949205558,226.87775,998.640699205558,29959.2209761667,0.73379588383483,0.728693286357567,"",0.750543057346868,""
"7","Alameda",678300,779500,728000,610470,2653.45468964255,780.045,3433.49968964255,103004.990689276,0.407891267548797,0.431785125271393,"",0.459625481022053,""
"8","Contra-Costa",478125,550000,525500,430312.5,1870.38629439089,549.84375,2420.23004439089,72606.9013317268,0.56756917635767,0.576012529189973,"",0.593484946049384,"R"
"9","Marin",1020000,1149500,1109000,918000,3990.15742803391,1173,5163.15742803391,154894.722841017,0.324682555354731,0.349546383506328,"",0.362939614585955,"R"
"10","Napa",567800,620000,649000,511020,2221.18763493888,652.97,2874.15763493888,86224.7290481663,0.457489261871046,0.471610249025947,"",0.451001179516783,""
"11","San Francisco",1105000,1353000,1320000,994500,4322.67054703673,1270.75,5593.42054703673,167802.616411102,0.252490154091735,0.245906352816277,"",0.249494993022622,""
"12","San Mateo",1105000,1300000,1170000,994500,4322.67054703673,1270.75,5593.42054703673,167802.616411102,0.287912616363164,0.279982688353773,"",0.313901680389453,""
"13","Santa Clara",909500,1005000,970000,818550,3557.89037333023,1045.925,4603.81537333023,138114.461199907,0.366856573511578,0.399263764775338,"",0.412128798567046,""
"14","Solano",332137.5,392500,363000,298923.75,1299.29501250354,381.958125,1681.25313750354,50437.5941251062,0.650277725394723,0.637838517051278,"",0.667648257202561,"R"
"15","Sonoma",514250,589000,550000,462825,2011.7043699671,591.3875,2603.0918699671,78092.7560990129,0.464364553291749,0.451017548574996,"",0.484781453470895,"R"
"16","Los Angeles",412947,506640,459380,371652.3,1615.41523473953,474.88905,2090.30428473953,62709.1285421858,0.482832140272634,0.463593103387699,"R",0.502536246049496,""
"17","Orange County",637500,743500,709950,573750,2493.84839252119,733.125,3226.97339252119,96809.2017756358,0.417564436426691,0.420130541313663,"",0.441720124285865,""
"18","Riverside County",310250,355600,339250,279225,1213.67288436031,356.7875,1570.46038436031,47113.8115308094,0.595325657937517,0.603284727025199,"",0.622814476355516,""
"19","San Bernardino",218365,251100,233490,196528.5,854.226202718259,251.11975,1105.34595271826,33160.3785815478,0.695243301230756,0.709812698789415,"",0.732366806151136,""
"20","San Diego",479400,568000,537000,431460,1875.37399117594,551.31,2426.68399117594,72800.5197352781,0.480388464170989,0.46235859717684,"R",0.488553540476366,"R"
"21","Ventura",546108,629857.477578475,622524.262376237,491497.2,2136.33028696935,628.0242,2764.35448696935,82930.6346090806,0.478582676828879,0.517950556699935,"",0.520944200109259,""
"22","Monterey",476000,507000,5e+05,428400,1862.07346641582,547.4,2409.47346641582,72284.2039924747,0.430325399026032,0.47557403403243,"",0.48257548203451,""
"23","San Luis Obispo",467500,550000,530000,420750,1828.82215451554,537.625,2366.44715451554,70993.4146354662,0.468200046947705,0.45779275025009,"R",0.474261200138536,""
"24","Santa Barbara",662150,680000,680000,595935,2590.27719703201,761.4725,3351.74969703201,100552.49091096,0.310189635952913,0.396297949904411,"",0.39448176998566,""
"25","Santa Cruz",684250,8e+05,746500,615825,2676.73060797275,786.8875,3463.61810797275,103908.543239182,0.353139476867675,0.348792979029871,"",0.380385084010601,""
"26","Fresno",202300,237200,220000,182070,791.381223226725,232.645,1024.02622322673,30720.7866968018,0.659619604952348,0.664174547200964,"",0.690105480530619,""
"27","Kern (Bakersfield)",186150,225000,219949.5,167535,728.203730616188,214.0725,942.276230616188,28268.2869184856,0.717715588166439,0.711058812479037,"",0.717940489905039,""
"28","Kings County",182750,215000,2e+05,164475,714.903205856075,210.1625,925.065705856075,27751.9711756823,0.710407413115106,0.728824723172266,"",0.752726491327865,""
"29","Madera",202300,225475,220000,182070,791.381223226725,232.645,1024.02622322673,30720.7866968018,0.668231129651892,0.685229928063968,"R",0.697562702570274,""
"30","Merced",194225,230125,190000,174802.5,759.792476921457,223.35875,983.151226921457,29494.5368076437,0.697998434919388,0.663948116081578,"",0.734415267592206,""
"31","Placer County",369750,429500,407750,332775,1446.43206766229,425.2125,1871.64456766229,56149.3370298687,0.6390543074644,0.653681945975086,"",0.670133323194826,""
"32","Sacramento",271766.25,319000,297000,244589.625,1063.12756973178,312.5311875,1375.65875723178,41269.7627169535,0.645212517718799,0.636371574974858,"R",0.661919564015904,""
"33","San Benito",446250,5e+05,482444,401625,1745.69387476483,513.1875,2258.88137476483,67766.441242945,0.543232869575862,0.558726479608001,"",0.573947262033979,""
"34","San Joaquin",267750,320000,295000,240975,1047.4163248589,307.9125,1355.3288248589,40659.864745767,0.630667089154437,0.621436286810782,"",0.650999134300439,""
"35","Stanislaus",233750,275000,253000,210375,914.41107725777,268.8125,1183.22357725777,35496.7073177331,0.663973469709961,0.652561821746693,"",0.682508735230183,""
"36","Tulare",180200,210000,195000,162180,704.92781228599,207.23,912.15781228599,27364.7343685797,0.700769127580089,0.663589619902829,"",0.691438279921781,""
"37","Amador",250750,275000,275000,225675,980.913701058336,288.3625,1269.27620105834,38078.2860317501,0.643840160157091,0.671623514484838,"",0.673640626553069,""
"38","Butte County",239700,290250,270558,215730,937.686995587968,275.655,1213.34199558797,36400.259867639,0.587105405956129,0.580229597686053,"",0.603826050110855,""
"39","El Dorado County",364650,430000,423524,328185,1426.48128052212,419.3475,1845.82878052212,55374.8634156637,0.616388889497233,0.567266512323628,"R",0.575501765778214,""
"40","Humboldt",250750,292341.5,269000,225675,980.913701058336,288.3625,1269.27620105834,38078.2860317501,0.553321779696698,0.581897493191265,"",0.612057769634451,""
"41","Lake County",184450,247000,225000,166005,721.553468236132,212.1175,933.670968236132,28010.1290470839,0.603191149632194,0.597410643664916,"",0.631610466218032,""
"42","Mariposa",238000,248500,240000,214200,931.036733207912,273.7,1204.73673320791,36142.1019962373,0.664165402534743,0.666286400515785,"",0.678200705124428,""
"43","Mendocino",340000,365500,367250,306000,1330.0524760113,391,1721.0524760113,51631.5742803391,0.4491935518416,0.499229773643875,"",0.494213596833921,"R"
"44","Shasta",200175,245000,220625,180157.5,783.068395251654,230.20125,1013.26964525165,30398.0893575496,0.680273019242799,0.637380449007028,"",0.678561158269129,""
"45","Siskiyou County",175525,189250,175250,157972.5,686.639590740835,201.85375,888.493340740835,26654.800222225,0.652397283179746,0.687708554214927,"R",0.717154622982268,"R"
"46","Sutter",219725,255000,225000,197752.5,859.546412622304,252.68375,1112.2301626223,33366.9048786691,0.722914913481262,0.698033526483514,"R",0.738732607859954,"R"
"47","Tehama",175100,194250,189000,157590,684.977025145821,201.365,886.342025145821,26590.2607543746,0.731617559558989,0.758929322157518,"R",0.765682950875846,""
"48","Tuolumne",238000,248500,240000,214200,931.036733207912,273.7,1204.73673320791,36142.1019962373,0.646452528126722,NA,NA,NA,NA
"49","Yolo",327675,385000,370000,294907.5,1281.83807375589,376.82625,1658.66432375589,49759.9297126768,0.552220223007588,0.551718003763087,"R",0.569103950581721,"R"
"50","Yuba",216665,253500,229000,194998.5,847.575940338202,249.16475,1096.7406903382,32902.2207101461,0.637767377073054,0.626795837550049,"",0.673209693778785,"R"
