,region,Quarter,Price,QuarterEnding,pmt,principal,t_i,pti,min_inc,HAI
846,DIAMOND BAR,2017-Q2,625000,4/1/2017,2593.189047,5.00E+05,718.75,3311.939047,132477.5619,0.320702695
90,DIAMOND BAR,2017-Q4,642500,10/1/2017,2665.798341,514000,738.875,3404.673341,136186.9336,0.334389082
468,DIAMOND BAR,2017-Q3,677500,7/1/2017,2811.016927,542000,779.125,3590.141927,143605.6771,0.30098139
217,DIAMOND BAR,2017-Q1,625000,1/1/2017,2492.00458,5.00E+05,718.75,3210.75458,128430.1832,0.336141789
91,DINUBA,2018-Q2,236000,4/1/2018,979.1881842,188800,271.4,1250.588184,50023.52737,0.41248539
469,DINUBA,2018-Q1,240000,1/1/2018,995.7845941,192000,276,1271.784594,50871.38376,0.404086055
847,DINUBA,2017-Q2,236000,4/1/2017,979.1881842,188800,271.4,1250.588184,50023.52737,0.401010232
91,DINUBA,2017-Q4,236000,10/1/2017,979.1881842,188800,271.4,1250.588184,50023.52737,0.41248539
469,DINUBA,2017-Q3,240000,7/1/2017,995.7845941,192000,276,1271.784594,50871.38376,0.404086055
218,DINUBA,2017-Q1,210000,1/1/2017,837.3135388,168000,241.5,1078.813539,43152.54155,0.488621428
92,DISCOVERY BAY,2018-Q2,6.00E+05,4/1/2018,2489.461485,480000,690,3179.461485,127178.4594,0.44551458
470,DISCOVERY BAY,2018-Q1,545000,1/1/2018,2261.260849,436000,626.75,2888.010849,115520.434,0.497686264
848,DISCOVERY BAY,2017-Q2,572000,4/1/2017,2373.286616,457600,657.8,3031.086616,121243.4646,0.482373218
92,DISCOVERY BAY,2017-Q4,6.00E+05,10/1/2017,2489.461485,480000,690,3179.461485,127178.4594,0.44551458
470,DISCOVERY BAY,2017-Q3,545000,7/1/2017,2261.260849,436000,626.75,2888.010849,115520.434,0.497686264
219,DISCOVERY BAY,2017-Q1,560000,1/1/2017,2232.836104,448000,644,2876.836104,115073.4441,0.512031315
93,DIXON,2018-Q2,447000,4/1/2018,1854.648807,357600,514.05,2368.698807,94747.95226,0.398049901
471,DIXON,2018-Q1,426238.5,1/1/2018,1768.507216,340990.8,490.174275,2258.681491,90347.25962,0.42167985
849,DIXON,2017-Q2,421000,4/1/2017,1746.772142,336800,484.15,2230.922142,89236.88569,0.371263859
93,DIXON,2017-Q4,447000,10/1/2017,1854.648807,357600,514.05,2368.698807,94747.95226,0.398049901
471,DIXON,2017-Q3,426238.5,7/1/2017,1768.507216,340990.8,490.174275,2258.681491,90347.25962,0.42167985
220,DIXON,2017-Q1,415000,1/1/2017,1654.691041,332000,477.25,2131.941041,85277.64164,0.393536283
94,DOWNEY,2018-Q2,550000,4/1/2018,2282.006362,440000,632.5,2914.506362,116580.2545,0.234236124
472,DOWNEY,2018-Q1,567000,1/1/2018,2352.541104,453600,652.05,3004.591104,120183.6441,0.217226478
850,DOWNEY,2017-Q2,521000,4/1/2017,2161.68239,416800,599.15,2760.83239,110433.2956,0.223041426
94,DOWNEY,2017-Q4,550000,10/1/2017,2282.006362,440000,632.5,2914.506362,116580.2545,0.234236124
472,DOWNEY,2017-Q3,567000,7/1/2017,2352.541104,453600,652.05,3004.591104,120183.6441,0.217226478
221,DOWNEY,2017-Q1,517000,1/1/2017,2061.386188,413600,594.55,2655.936188,106237.4475,0.235996155
95,DUARTE,2018-Q2,527000,4/1/2018,2186.577005,421600,606.05,2792.627005,111705.0802,0.311604024
473,DUARTE,2018-Q1,503888,1/1/2018,2090.682948,403110.4,579.4712,2670.154148,106806.1659,0.331505714
851,DUARTE,2017-Q2,452450,4/1/2017,1877.261415,361960,520.3175,2397.578915,95903.1566,0.350412617
95,DUARTE,2017-Q4,527000,10/1/2017,2186.577005,421600,606.05,2792.627005,111705.0802,0.311604024
473,DUARTE,2017-Q3,503888,7/1/2017,2090.682948,403110.4,579.4712,2670.154148,106806.1659,0.331505714
222,DUARTE,2017-Q1,442500,1/1/2017,1764.339243,354000,508.875,2273.214243,90928.5697,0.372881771
96,DUBLIN,2018-Q2,915000,4/1/2018,3796.428765,732000,1052.25,4848.678765,193947.1506,0.303376519
474,DUBLIN,2018-Q1,882500,1/1/2018,3661.582935,706000,1014.875,4676.457935,187058.3174,0.32234869
852,DUBLIN,2017-Q2,823125,4/1/2017,3415.229975,658500,946.59375,4361.823725,174472.949,0.301888583
96,DUBLIN,2017-Q4,915000,10/1/2017,3796.428765,732000,1052.25,4848.678765,193947.1506,0.303376519
474,DUBLIN,2017-Q3,882500,7/1/2017,3661.582935,706000,1014.875,4676.457935,187058.3174,0.32234869
223,DUBLIN,2017-Q1,780000,1/1/2017,3110.021716,624000,897,4007.021716,160280.8686,0.346439331
97,EAST PALO ALTO,2018-Q2,980000,4/1/2018,4066.120426,784000,1127,5193.120426,207724.817,0.080868856
475,EAST PALO ALTO,2018-Q1,950000,1/1/2018,3941.647352,760000,1092.5,5034.147352,201365.8941,0.084489852
853,EAST PALO ALTO,2017-Q2,805000,4/1/2017,3340.027493,644000,925.75,4265.777493,170631.0997,0.109660983
97,EAST PALO ALTO,2017-Q4,980000,10/1/2017,4066.120426,784000,1127,5193.120426,207724.817,0.080868856
475,EAST PALO ALTO,2017-Q3,950000,7/1/2017,3941.647352,760000,1092.5,5034.147352,201365.8941,0.084489852
224,EAST PALO ALTO,2017-Q1,740000,1/1/2017,2950.533422,592000,851,3801.533422,152061.3369,0.131933348
98,EASTVALE,2018-Q2,586500,4/1/2018,2433.448602,469200,674.475,3107.923602,124316.9441,0.465587058
476,EASTVALE,2018-Q1,575000,1/1/2018,2385.733923,460000,661.25,3046.983923,121879.3569,0.476130497
854,EASTVALE,2017-Q2,539444,4/1/2017,2238.208436,431555.2,620.3606,2858.569036,114342.7614,0.471071918
98,EASTVALE,2017-Q4,586500,10/1/2017,2433.448602,469200,674.475,3107.923602,124316.9441,0.465587058
476,EASTVALE,2017-Q3,575000,7/1/2017,2385.733923,460000,661.25,3046.983923,121879.3569,0.476130497
225,EASTVALE,2017-Q1,522500,1/1/2017,2083.315829,418000,600.875,2684.190829,107367.6331,0.512312541
99,EL CERRITO,2018-Q2,985000,4/1/2018,4086.865938,788000,1132.75,5219.615938,208784.6375,0.270034176
477,EL CERRITO,2018-Q1,910000,1/1/2018,3775.683253,728000,1046.5,4822.183253,192887.3301,0.319799442
855,EL CERRITO,2017-Q2,905000,4/1/2017,3754.93774,724000,1040.75,4795.68774,191827.5096,0.267865368
99,EL CERRITO,2017-Q4,985000,10/1/2017,4086.865938,788000,1132.75,5219.615938,208784.6375,0.270034176
477,EL CERRITO,2017-Q3,910000,7/1/2017,3775.683253,728000,1046.5,4822.183253,192887.3301,0.319799442
226,EL CERRITO,2017-Q1,870000,1/1/2017,3468.870375,696000,1000.5,4469.370375,178774.815,0.322151691
100,EL DORADO HILLS,2018-Q2,650000,4/1/2018,2696.916609,520000,747.5,3444.416609,137776.6644,0.507104246
478,EL DORADO HILLS,2018-Q1,617500,1/1/2018,2562.070779,494000,710.125,3272.195779,130887.8311,0.532178172
856,EL DORADO HILLS,2017-Q2,620000,4/1/2017,2572.443535,496000,713,3285.443535,131417.7414,0.490636909
100,EL DORADO HILLS,2017-Q4,650000,10/1/2017,2696.916609,520000,747.5,3444.416609,137776.6644,0.507104246
478,EL DORADO HILLS,2017-Q3,617500,7/1/2017,2562.070779,494000,710.125,3272.195779,130887.8311,0.532178172
354,EL DORADO HILLS,2017-Q1,580000,1/1/2017,2312.58025,464000,667,2979.58025,119183.21,0.538500081
101,EL MONTE,2018-Q2,530000,4/1/2018,2199.024312,424000,609.5,2808.524312,112340.9725,0.130751801
479,EL MONTE,2018-Q1,525000,1/1/2018,2178.2788,420000,603.75,2782.0288,111281.152,0.131721608
857,EL MONTE,2017-Q2,460000,4/1/2017,1908.587139,368000,529,2437.587139,97503.48555,0.150963953
101,EL MONTE,2017-Q4,530000,10/1/2017,2199.024312,424000,609.5,2808.524312,112340.9725,0.130751801
479,EL MONTE,2017-Q3,525000,7/1/2017,2178.2788,420000,603.75,2782.0288,111281.152,0.131721608
355,EL MONTE,2017-Q1,478000,1/1/2017,1905.885103,382400,549.7,2455.585103,98223.40411,0.147176966
102,ELK GROVE,2018-Q2,430000,4/1/2018,1784.114064,344000,494.5,2278.614064,91144.56258,0.497300324
480,ELK GROVE,2018-Q1,415000,1/1/2018,1721.877527,332000,477.25,2199.127527,87965.10109,0.513057817
858,ELK GROVE,2017-Q2,405000,4/1/2017,1680.386503,324000,465.75,2146.136503,85845.4601,0.49274613
102,ELK GROVE,2017-Q4,430000,10/1/2017,1784.114064,344000,494.5,2278.614064,91144.56258,0.497300324
480,ELK GROVE,2017-Q3,415000,7/1/2017,1721.877527,332000,477.25,2199.127527,87965.10109,0.513057817
356,ELK GROVE,2017-Q1,382000,1/1/2017,1523.113199,305600,439.3,1962.413199,78496.52797,0.532534815
103,ENCINITAS,2018-Q2,1015000,4/1/2018,4211.339013,812000,1167.25,5378.589013,215143.5605,0.20593935
481,ENCINITAS,2018-Q1,995750,1/1/2018,4131.46879,796600,1145.1125,5276.58129,211063.2516,0.20935559
859,ENCINITAS,2017-Q2,1015000,4/1/2017,4211.339013,812000,1167.25,5378.589013,215143.5605,0.174653714
103,ENCINITAS,2017-Q4,1015000,10/1/2017,4211.339013,812000,1167.25,5378.589013,215143.5605,0.20593935
481,ENCINITAS,2017-Q3,995750,7/1/2017,4131.46879,796600,1145.1125,5276.58129,211063.2516,0.20935559
357,ENCINITAS,2017-Q1,952500,1/1/2017,3797.81498,762000,1095.375,4893.18998,195727.5992,0.201355273
104,ESCONDIDO,2018-Q2,525000,4/1/2018,2178.2788,420000,603.75,2782.0288,111281.152,0.224721759
482,ESCONDIDO,2018-Q1,515000,1/1/2018,2136.787775,412000,592.25,2729.037775,109161.511,0.230070315
860,ESCONDIDO,2017-Q2,489000,4/1/2017,2028.911111,391200,562.35,2591.261111,103650.4444,0.219608273
104,ESCONDIDO,2017-Q4,525000,10/1/2017,2178.2788,420000,603.75,2782.0288,111281.152,0.224721759
482,ESCONDIDO,2017-Q3,515000,7/1/2017,2136.787775,412000,592.25,2729.037775,109161.511,0.230070315
358,ESCONDIDO,2017-Q1,480000,1/1/2017,1913.859517,384000,552,2465.859517,98634.38069,0.23532343
105,EUREKA,2018-Q2,266000,4/1/2018,1103.661258,212800,305.9,1409.561258,56382.45034,0.33376654
483,EUREKA,2018-Q1,258000,1/1/2018,1070.468439,206400,296.7,1367.168439,54686.73755,0.342155457
861,EUREKA,2017-Q2,250000,4/1/2017,1037.275619,2.00E+05,287.5,1324.775619,52991.02476,0.366261386
105,EUREKA,2017-Q4,266000,10/1/2017,1103.661258,212800,305.9,1409.561258,56382.45034,0.33376654
483,EUREKA,2017-Q3,258000,7/1/2017,1070.468439,206400,296.7,1367.168439,54686.73755,0.342155457
359,EUREKA,2017-Q1,273250,1/1/2017,1089.504402,218600,314.2375,1403.741902,56149.67609,0.343991621
106,EXETER,2018-Q2,245000,4/1/2018,1016.530107,196000,281.75,1298.280107,51931.20426,0.471361004
484,EXETER,2018-Q1,237500,1/1/2018,985.4118379,190000,273.125,1258.536838,50341.47352,0.480921383
862,EXETER,2017-Q2,192500,4/1/2017,798.7022265,154000,221.375,1020.077227,40803.08906,0.58348632
106,EXETER,2017-Q4,245000,10/1/2017,1016.530107,196000,281.75,1298.280107,51931.20426,0.471361004
484,EXETER,2017-Q3,237500,7/1/2017,985.4118379,190000,273.125,1258.536838,50341.47352,0.480921383
360,EXETER,2017-Q1,222500,1/1/2017,887.1536304,178000,255.875,1143.02863,45721.14522,0.522801373
107,FAIR OAKS,2018-Q2,450000,4/1/2018,1867.096114,360000,517.5,2384.596114,95383.84456,0.452437305
485,FAIR OAKS,2018-Q1,440000,1/1/2018,1825.605089,352000,506,2331.605089,93264.20357,0.4602346
863,FAIR OAKS,2017-Q2,425000,4/1/2017,1763.368552,340000,488.75,2252.118552,90084.74208,0.429904452
107,FAIR OAKS,2017-Q4,450000,10/1/2017,1867.096114,360000,517.5,2384.596114,95383.84456,0.452437305
485,FAIR OAKS,2017-Q3,440000,7/1/2017,1825.605089,352000,506,2331.605089,93264.20357,0.4602346
361,FAIR OAKS,2017-Q1,379900,1/1/2017,1514.740064,303920,436.885,1951.625064,78065.00255,0.489831596
108,FAIRFIELD,2018-Q2,475000,4/1/2018,1970.823676,380000,546.25,2517.073676,100682.947,0.36971208
486,FAIRFIELD,2018-Q1,440000,1/1/2018,1825.605089,352000,506,2331.605089,93264.20357,0.40801888
864,FAIRFIELD,2017-Q2,425000,4/1/2017,1763.368552,340000,488.75,2252.118552,90084.74208,0.406237776
108,FAIRFIELD,2017-Q4,475000,10/1/2017,1970.823676,380000,546.25,2517.073676,100682.947,0.36971208
486,FAIRFIELD,2017-Q3,440000,7/1/2017,1825.605089,352000,506,2331.605089,93264.20357,0.40801888
362,FAIRFIELD,2017-Q1,401000,1/1/2017,1598.870138,320800,461.15,2060.020138,82400.80554,0.447052714
109,FALLBROOK,2018-Q2,583000,4/1/2018,2418.926743,466400,670.45,3089.376743,123575.0697,0.181794628
487,FALLBROOK,2018-Q1,557500,1/1/2018,2313.12463,446000,641.125,2954.24963,118169.9852,0.199545427
865,FALLBROOK,2017-Q2,570000,4/1/2017,2364.988411,456000,655.5,3020.488411,120819.5364,0.178715573
109,FALLBROOK,2017-Q4,583000,10/1/2017,2418.926743,466400,670.45,3089.376743,123575.0697,0.181794628
487,FALLBROOK,2017-Q3,557500,7/1/2017,2313.12463,446000,641.125,2954.24963,118169.9852,0.199545427
363,FALLBROOK,2017-Q1,485000,1/1/2017,1933.795554,388000,557.75,2491.545554,99661.82216,0.247484077
110,FELTON,2018-Q2,662500,4/1/2018,2748.78039,530000,761.875,3510.65539,140426.2156,0.227994556
488,FELTON,2018-Q1,575000,1/1/2018,2385.733923,460000,661.25,3046.983923,121879.3569,0.28433146
866,FELTON,2017-Q2,629000,4/1/2017,2609.785457,503200,723.35,3333.135457,133325.4183,0.308366449
110,FELTON,2017-Q4,662500,10/1/2017,2748.78039,530000,761.875,3510.65539,140426.2156,0.227994556
488,FELTON,2017-Q3,575000,7/1/2017,2385.733923,460000,661.25,3046.983923,121879.3569,0.28433146
364,FELTON,2017-Q1,597500,1/1/2017,2382.356378,478000,687.125,3069.481378,122779.2551,0.342781309
111,FOLSOM,2018-Q2,542500,4/1/2018,2250.888093,434000,623.875,2874.763093,114990.5237,0.514171635
489,FOLSOM,2018-Q1,530000,1/1/2018,2199.024312,424000,609.5,2808.524312,112340.9725,0.523935656
867,FOLSOM,2017-Q2,499750,4/1/2017,2073.513962,399800,574.7125,2648.226462,105929.0585,0.513302428
111,FOLSOM,2017-Q4,542500,10/1/2017,2250.888093,434000,623.875,2874.763093,114990.5237,0.514171635
489,FOLSOM,2017-Q3,530000,7/1/2017,2199.024312,424000,609.5,2808.524312,112340.9725,0.523935656
365,FOLSOM,2017-Q1,475000,1/1/2017,1893.923481,380000,546.25,2440.173481,97606.93923,0.555305204
112,FONTANA,2018-Q2,407450,4/1/2018,1690.551804,325960,468.5675,2159.119304,86364.77215,0.412307615
490,FONTANA,2018-Q1,395000,1/1/2018,1638.895478,316000,454.25,2093.145478,83725.81911,0.427295843
868,FONTANA,2017-Q2,370000,4/1/2017,1535.167916,296000,425.5,1960.667916,78426.71664,0.435113493
112,FONTANA,2017-Q4,407450,10/1/2017,1690.551804,325960,468.5675,2159.119304,86364.77215,0.412307615
490,FONTANA,2017-Q3,395000,7/1/2017,1638.895478,316000,454.25,2093.145478,83725.81911,0.427295843
366,FONTANA,2017-Q1,347000,1/1/2017,1383.560943,277600,399.05,1782.610943,71304.43771,0.481647206
113,FORESTHILL,2018-Q2,454000,4/1/2018,1883.692524,363200,522.1,2405.792524,96231.70096,0.349892472
491,FORESTHILL,2018-Q1,370000,1/1/2018,1535.167916,296000,425.5,1960.667916,78426.71664,0.445282998
869,FORESTHILL,2017-Q2,390000,4/1/2017,1618.149965,312000,448.5,2066.649965,82665.99862,0.358666364
113,FORESTHILL,2017-Q4,454000,10/1/2017,1883.692524,363200,522.1,2405.792524,96231.70096,0.349892472
491,FORESTHILL,2017-Q3,370000,7/1/2017,1535.167916,296000,425.5,1960.667916,78426.71664,0.445282998
367,FORESTHILL,2017-Q1,353500,1/1/2017,1409.47779,282800,406.525,1816.00279,72640.11161,0.425231005
114,FORTUNA,2018-Q2,295000,4/1/2018,1223.98523,236000,339.25,1563.23523,62529.40921,0.358187454
492,FORTUNA,2018-Q1,312825,1/1/2018,1297.942982,250260,359.74875,1657.691732,66307.66928,0.32741352
870,FORTUNA,2017-Q2,260000,4/1/2017,1078.766644,208000,299,1377.766644,55110.66575,0.37645231
114,FORTUNA,2017-Q4,295000,10/1/2017,1223.98523,236000,339.25,1563.23523,62529.40921,0.358187454
492,FORTUNA,2017-Q3,312825,7/1/2017,1297.942982,250260,359.74875,1657.691732,66307.66928,0.32741352
368,FORTUNA,2017-Q1,289257.5,1/1/2017,1153.329624,231406,332.646125,1485.975749,59439.02994,0.344937749
115,FOUNTAIN VALLEY,2018-Q2,780000,4/1/2018,3236.299931,624000,897,4133.299931,165331.9972,0.20287437
493,FOUNTAIN VALLEY,2018-Q1,768500,1/1/2018,3188.585252,614800,883.775,4072.360252,162894.4101,0.206677698
871,FOUNTAIN VALLEY,2017-Q2,745000,4/1/2017,3091.081344,596000,856.75,3947.831344,157913.2538,0.214451042
115,FOUNTAIN VALLEY,2017-Q4,780000,10/1/2017,3236.299931,624000,897,4133.299931,165331.9972,0.20287437
493,FOUNTAIN VALLEY,2017-Q3,768500,7/1/2017,3188.585252,614800,883.775,4072.360252,162894.4101,0.206677698
369,FOUNTAIN VALLEY,2017-Q1,735000,1/1/2017,2930.597386,588000,845.25,3775.847386,151033.8954,0.22914508
116,FREMONT,2018-Q2,1175000,4/1/2018,4875.195409,940000,1351.25,6226.445409,249057.8163,0.165258814
494,FREMONT,2018-Q1,1066000,1/1/2018,4422.943239,852800,1225.9,5648.843239,225953.7296,0.205693503
872,FREMONT,2017-Q2,940000,4/1/2017,3900.156327,752000,1081,4981.156327,199246.2531,0.209805752
116,FREMONT,2017-Q4,1175000,10/1/2017,4875.195409,940000,1351.25,6226.445409,249057.8163,0.165258814
494,FREMONT,2017-Q3,1066000,7/1/2017,4422.943239,852800,1225.9,5648.843239,225953.7296,0.205693503
370,FREMONT,2017-Q1,910000,1/1/2017,3628.358668,728000,1046.5,4674.858668,186994.3467,0.240380169
117,FRESNO,2018-Q2,255000,4/1/2018,1058.021131,204000,293.25,1351.271131,54050.84525,0.449050755
495,FRESNO,2018-Q1,245000,1/1/2018,1016.530107,196000,281.75,1298.280107,51931.20426,0.460824842
873,FRESNO,2017-Q2,230000,4/1/2017,954.2935694,184000,264.5,1218.793569,48751.74277,0.446656166
117,FRESNO,2017-Q4,255000,10/1/2017,1058.021131,204000,293.25,1351.271131,54050.84525,0.449050755
495,FRESNO,2017-Q3,245000,7/1/2017,1016.530107,196000,281.75,1298.280107,51931.20426,0.460824842
371,FRESNO,2017-Q1,215000,1/1/2017,857.2495755,172000,247.25,1104.499575,44179.98302,0.488108496
118,FULLERTON,2018-Q2,626750,4/1/2018,2600.449977,501400,720.7625,3321.212477,132848.4991,0.248373741
496,FULLERTON,2018-Q1,642500,1/1/2018,2665.798341,514000,738.875,3404.673341,136186.9336,0.236838606
874,FULLERTON,2017-Q2,606500,4/1/2017,2516.430651,485200,697.475,3213.905651,128556.2261,0.236310969
118,FULLERTON,2017-Q4,626750,10/1/2017,2600.449977,501400,720.7625,3321.212477,132848.4991,0.248373741
496,FULLERTON,2017-Q3,642500,7/1/2017,2665.798341,514000,738.875,3404.673341,136186.9336,0.236838606
372,FULLERTON,2017-Q1,580000,1/1/2017,2312.58025,464000,667,2979.58025,119183.21,0.267976744
119,GALT,2018-Q2,375000,4/1/2018,1555.913428,3.00E+05,431.25,1987.163428,79486.53713,0.445984327
497,GALT,2018-Q1,339500,1/1/2018,1408.62029,271600,390.425,1799.04529,71961.81162,0.494039314
875,GALT,2017-Q2,339750,4/1/2017,1409.657566,271800,390.7125,1800.370066,72014.80264,0.444788518
119,GALT,2017-Q4,375000,10/1/2017,1555.913428,3.00E+05,431.25,1987.163428,79486.53713,0.445984327
497,GALT,2017-Q3,339500,7/1/2017,1408.62029,271600,390.425,1799.04529,71961.81162,0.494039314
373,GALT,2017-Q1,332000,1/1/2017,1323.752833,265600,381.8,1705.552833,68222.11331,0.472199676
120,GARDEN GROVE,2018-Q2,605000,4/1/2018,2510.206998,484000,695.75,3205.956998,128238.2799,0.175656356
498,GARDEN GROVE,2018-Q1,585000,1/1/2018,2427.224948,468000,672.75,3099.974948,123998.9979,0.186062808
876,GARDEN GROVE,2017-Q2,555000,4/1/2017,2302.751874,444000,638.25,2941.001874,117640.075,0.204799965
120,GARDEN GROVE,2017-Q4,605000,10/1/2017,2510.206998,484000,695.75,3205.956998,128238.2799,0.175656356
498,GARDEN GROVE,2017-Q3,585000,7/1/2017,2427.224948,468000,672.75,3099.974948,123998.9979,0.186062808
374,GARDEN GROVE,2017-Q1,520000,1/1/2017,2073.34781,416000,598,2671.34781,106853.9124,0.244601815
121,GARDENA,2018-Q2,539000,4/1/2018,2236.366234,431200,619.85,2856.216234,114248.6494,0.193933776
499,GARDENA,2018-Q1,529000,1/1/2018,2194.87521,423200,608.35,2803.22521,112129.0084,0.1990874
877,GARDENA,2017-Q2,525000,4/1/2017,2178.2788,420000,603.75,2782.0288,111281.152,0.176502507
121,GARDENA,2017-Q4,539000,10/1/2017,2236.366234,431200,619.85,2856.216234,114248.6494,0.193933776
499,GARDENA,2017-Q3,529000,7/1/2017,2194.87521,423200,608.35,2803.22521,112129.0084,0.1990874
375,GARDENA,2017-Q1,465000,1/1/2017,1854.051407,372000,534.75,2388.801407,95552.05629,0.230820927
122,GILROY,2018-Q2,775000,4/1/2018,3215.554419,620000,891.25,4106.804419,164272.1767,0.251626626
500,GILROY,2018-Q1,780000,1/1/2018,3236.299931,624000,897,4133.299931,165331.9972,0.246021173
878,GILROY,2017-Q2,688000,4/1/2017,2854.582503,550400,791.2,3645.782503,145831.3001,0.253266712
122,GILROY,2017-Q4,775000,10/1/2017,3215.554419,620000,891.25,4106.804419,164272.1767,0.251626626
500,GILROY,2017-Q3,780000,7/1/2017,3236.299931,624000,897,4133.299931,165331.9972,0.246021173
376,GILROY,2017-Q1,670000,1/1/2017,2671.42891,536000,770.5,3441.92891,137677.1564,0.277922999
123,GLENDALE,2018-Q2,930000,4/1/2018,3858.665302,744000,1069.5,4928.165302,197126.6121,0.111725196
501,GLENDALE,2018-Q1,762000,1/1/2018,3161.616086,609600,876.3,4037.916086,161516.6435,0.161257209
879,GLENDALE,2017-Q2,750000,4/1/2017,3111.826857,6.00E+05,862.5,3974.326857,158973.0743,0.137020635
123,GLENDALE,2017-Q4,930000,10/1/2017,3858.665302,744000,1069.5,4928.165302,197126.6121,0.111725196
501,GLENDALE,2017-Q3,762000,7/1/2017,3161.616086,609600,876.3,4037.916086,161516.6435,0.161257209
377,GLENDALE,2017-Q1,758000,1/1/2017,3022.303154,606400,871.7,3894.003154,155760.1262,0.140197454
124,GLENDORA,2018-Q2,612000,4/1/2018,2539.250715,489600,703.8,3243.050715,129722.0286,0.306534514
502,GLENDORA,2018-Q1,585000,1/1/2018,2427.224948,468000,672.75,3099.974948,123998.9979,0.324516209
880,GLENDORA,2017-Q2,610000,4/1/2017,2530.95251,488000,701.5,3232.45251,129298.1004,0.257529276
124,GLENDORA,2017-Q4,612000,10/1/2017,2539.250715,489600,703.8,3243.050715,129722.0286,0.306534514
502,GLENDORA,2017-Q3,585000,7/1/2017,2427.224948,468000,672.75,3099.974948,123998.9979,0.324516209
378,GLENDORA,2017-Q1,535000,1/1/2017,2133.15592,428000,615.25,2748.40592,109936.2368,0.332364819
125,GOLD RIVER,2018-Q2,499000,4/1/2018,2070.402135,399200,573.85,2644.252135,105770.0854,0.582565373
503,GOLD RIVER,2018-Q1,454000,1/1/2018,1883.692524,363200,522.1,2405.792524,96231.70096,0.623968773
881,GOLD RIVER,2017-Q2,468000,4/1/2017,1941.779959,374400,538.2,2479.979959,99199.19834,0.539120928
125,GOLD RIVER,2017-Q4,499000,10/1/2017,2070.402135,399200,573.85,2644.252135,105770.0854,0.582565373
503,GOLD RIVER,2017-Q3,454000,7/1/2017,1883.692524,363200,522.1,2405.792524,96231.70096,0.623968773
379,GOLD RIVER,2017-Q1,462000,1/1/2017,1842.089785,369600,531.3,2373.389785,94935.59142,0.55844388
126,GOLETA,2018-Q2,815000,4/1/2018,3381.518518,652000,937.25,4318.768518,172750.7407,0.195236823
504,GOLETA,2018-Q1,805000,1/1/2018,3340.027493,644000,925.75,4265.777493,170631.0997,0.197358145
882,GOLETA,2017-Q2,765000,4/1/2017,3174.063394,612000,879.75,4053.813394,162152.5358,0.188049772
126,GOLETA,2017-Q4,815000,10/1/2017,3381.518518,652000,937.25,4318.768518,172750.7407,0.195236823
504,GOLETA,2017-Q3,805000,7/1/2017,3340.027493,644000,925.75,4265.777493,170631.0997,0.197358145
380,GOLETA,2017-Q1,704000,1/1/2017,2806.993959,563200,809.6,3616.593959,144663.7583,0.229156882
127,GRANITE BAY,2018-Q2,793000,4/1/2018,3290.238263,634400,911.95,4202.188263,168087.5305,0.363030557
505,GRANITE BAY,2018-Q1,753500,1/1/2018,3126.348715,602800,866.525,3992.873715,159714.9486,0.382972178
883,GRANITE BAY,2017-Q2,769000,4/1/2017,3190.659804,615200,884.35,4075.009804,163000.3921,0.365025867
127,GRANITE BAY,2017-Q4,793000,10/1/2017,3290.238263,634400,911.95,4202.188263,168087.5305,0.363030557
505,GRANITE BAY,2017-Q3,753500,7/1/2017,3126.348715,602800,866.525,3992.873715,159714.9486,0.382972178
381,GRANITE BAY,2017-Q1,735000,1/1/2017,2930.597386,588000,845.25,3775.847386,151033.8954,0.397254661
128,GRASS VALLEY,2018-Q2,422500,4/1/2018,1752.995796,338000,485.875,2238.870796,89554.83184,0.180127685
506,GRASS VALLEY,2018-Q1,4.00E+05,1/1/2018,1659.64099,320000,460,2119.64099,84785.63961,0.196272429
884,GRASS VALLEY,2017-Q2,387000,4/1/2017,1605.702658,309600,445.05,2050.752658,82030.10632,0.218584341
128,GRASS VALLEY,2017-Q4,422500,10/1/2017,1752.995796,338000,485.875,2238.870796,89554.83184,0.180127685
506,GRASS VALLEY,2017-Q3,4.00E+05,7/1/2017,1659.64099,320000,460,2119.64099,84785.63961,0.196272429
382,GRASS VALLEY,2017-Q1,362000,1/1/2017,1443.369053,289600,416.3,1859.669053,74386.7621,0.250189162
129,GROVER BEACH,2018-Q2,520000,4/1/2018,2157.533287,416000,598,2755.533287,110221.3315,0.241622777
507,GROVER BEACH,2018-Q1,510000,1/1/2018,2116.042263,408000,586.5,2702.542263,108101.6905,0.247212311
885,GROVER BEACH,2017-Q2,486000,4/1/2017,2016.463803,388800,558.9,2575.363803,103014.5521,0.267337833
129,GROVER BEACH,2017-Q4,520000,10/1/2017,2157.533287,416000,598,2755.533287,110221.3315,0.241622777
507,GROVER BEACH,2017-Q3,510000,7/1/2017,2116.042263,408000,586.5,2702.542263,108101.6905,0.247212311
383,GROVER BEACH,2017-Q1,550000,1/1/2017,2192.96403,440000,632.5,2825.46403,113018.5612,0.222162892
130,HACIENDA HEIGHTS,2018-Q2,660500,4/1/2018,2740.482185,528400,759.575,3500.057185,140002.2874,0.253390589
508,HACIENDA HEIGHTS,2018-Q1,662500,1/1/2018,2748.78039,530000,761.875,3510.65539,140426.2156,0.249543859
886,HACIENDA HEIGHTS,2017-Q2,612000,4/1/2017,2539.250715,489600,703.8,3243.050715,129722.0286,0.258600856
