"","RegionSalesCar","2015 Q1","2014 Q4","Quarter_Rev","2014 Q1","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"1","CA SFH (SAAR)",442430,383919.5,"",418570,345527.55,1360.07730748443,441.507425,1801.58473248443,54047.541974533,0.535199064075393,"0.535241663"
"2","CA Condo/Townhomes",369420,313531,"",346850,282177.9,1110.71825810593,360.56065,1471.27890810593,44138.367243178,0.612296581476732,"0.612339922"
"3","Los Angeles Metropolitan Area",414970,351934,"R",391330,316740.6,1246.765134702,404.7241,1651.489234702,49544.6770410601,0.554974436824419,"0.555024221"
"4","Inland Empire",281000,236070.5,"",266410,212463.45,836.30586624671,271.481075,1107.78694124671,33233.6082374013,0.67570376835405,"0.675744797"
"5","S.F. Bay Area",748330,632323.5,"",679780,569091.15,2240.07596212001,727.172025,2967.24798712001,89017.4396136002,0.439015416096265,"0.439065035"
"6","United States",204700,177140,"R",191100,159426,627.538049637469,203.711,831.249049637469,24937.4714891241,0.770506664649306,"0.757896602"
"7","Alameda",707320,597864.5,"",632630,538078.05,2118.00114190742,687.544175,2805.54531690742,84166.3595072227,0.424861367082803,"0.424907876"
"8","Contra-Costa",755760,593555,"R",651750,534199.5,2102.73426133323,682.58825,2785.32251133323,83559.6753399968,0.464341909827743,"0.61521618"
"9","Marin",1036050,858177,"",994620,772359.3,3040.18697540778,986.90355,4027.09052540778,120812.715762233,0.307311134966562,"0.307364347"
"10","Napa",492550,493884,"",506940,444495.6,1749.63871574547,567.9666,2317.60531574547,69528.159472364,0.471844925881453,"0.471900113"
"11","San Francisco",1175850,968422,"",974770,871579.8,3430.74208595471,1113.6853,4544.42738595471,136332.821578641,0.257221305438748,"0.257265408"
"12","San Mateo",1202000,892500,"",1045500,803250,3161.78000057266,1026.375,4188.15500057266,125644.65001718,0.346795469505066,"0.346842086"
"13","Santa Clara",9e+05,726750,"",808000,654075,2574.5922861806,835.7625,3410.3547861806,102310.643585418,0.442478288734277,"0.442528727"
"14","Solano",337000,278451.5,"",298370,250606.35,986.445247988188,320.219225,1306.66447298819,39199.9341896457,0.711060594990075,"0.711096649"
"15","Los Angeles",434710,383248,"",406210,344923.2,1357.69844443638,440.7352,1798.43364443638,53953.0093330915,0.499010695024576,"0.499053204"
"16","Orange County",685680,585182.5,"",669780,526664.25,2073.07375370881,672.959875,2746.03362870881,82381.0088612642,0.449241895995331,"0.449291953"
"17","Riverside County",322620,273368.5,"",309190,246031.65,968.438158080165,314.373775,1282.81193308017,38484.3579924049,0.630584106311292,"0.630626021"
"18","San Bernardino",212300,180463.5,"",188520,162417.15,639.311916115792,207.533025,846.844941115792,25405.3482334738,0.751193521421645,"0.751224762"
"19","San Diego",510330,419143.5,"",483030,377229.15,1484.86222484037,482.015025,1966.87724984037,59006.317495211,0.511137893649316,"0.511185524"
"20","Ventura",583820,483811.5,"",549930,435430.35,1713.95577002472,556.383225,2270.33899502472,68110.1698507415,0.541089313801105,"0.541139778"
"21","Monterey",465000,383817.5,"",477000,345435.75,1359.71596119865,441.390125,1801.10608619865,54033.1825859596,0.506755999522255,"0.50680266"
"22","San Luis Obispo",492390,397800,"",476980,358020,1409.25051454096,457.47,1866.72051454096,56001.6154362287,0.492007442595526,"0.492052554"
"23","Santa Barbara",680550,532414.5,"",647890,479173.05,1886.13727519876,612.276675,2498.41395019876,74952.4185059628,0.421224393524475,"0.421284958"
"24","Santa Cruz",695000,595042.5,"",615000,535538.25,2108.00389466752,684.298875,2792.30276966752,83769.0830900255,0.381915483720773,"0.381965583"
"25","Fresno",212200,171564,"",189720,154407.6,607.78445268151,197.2986,805.08305268151,24152.4915804453,0.718835360324568,"0.718874079"
"26","Kings County",186000,153892.5,"",173570,138503.25,545.181208670172,176.976375,722.157583670172,21664.7275101051,0.803217267865933,"0.803245643"
"27","Madera",212500,186745,"",193570,168070.5,661.564824881727,214.75675,876.321574881727,26289.6472464518,0.704946828902232,"0.704985715"
"28","Merced",177240,155516,"",158440,139964.4,550.932637052166,178.8434,729.776037052166,21893.281111565,0.738277194119921,"0.738314948"
"29","Placer County",379080,323034,"",366670,290730.6,1144.38368706441,371.4891,1515.87278706441,45476.1836119324,0.664576559632893,"0.664615079"
"30","Sacramento",275810,228361,"",255840,205524.9,808.994109479858,262.61515,1071.60925947986,32148.2777843957,0.695475857705774,"0.695516442"
"31","San Joaquin",269400,221833,"R",237890,199649.7,785.867947189955,255.10795,1040.97589718996,31229.2769156987,0.6959216830321,"0.636091093"
"32","Stanislaus",237200,194769,"R",212050,175292.1,689.9907326964,223.98435,913.975082696399,27419.252480892,0.684247897333895,"0.672337033"
"33","Tulare",175930,153807.5,"",164000,138426.75,544.880086765355,176.878625,721.758711765355,21652.7613529607,0.759347075427482,"0.759383495"
"34","Butte County",237800,200447,NA,222350,180402.3,710.105675938138,230.51405,940.619725938138,28218.5917781441,0.648927572918455,"NA"
"35","El Dorado County",385450,314194,NA,353790,282774.6,1113.0670089635,361.3231,1474.3901089635,44231.7032689051,0.652714433055315,"NA"
"36","Humboldt",255600,222496,NA,242260,200246.4,788.216698047524,255.8704,1044.08709804752,31322.6129414257,0.612638657585107,"NA"
"37","Shasta",222000,181517.5,NA,202110,163365.75,643.045827735516,208.745125,851.790952735516,25553.7285820655,0.696210576649679,"NA"
"38","Yolo",343410,292502,NA,319230,263251.8,1036.22069885435,336.3773,1372.59799885435,41177.9399656304,0.604071684775853,"NA"
