"Month/QTR","CA SFH (SAAR)","Alameda","Amador","Butte County","Calaveras","Contra-Costa","El Dorado County","Fresno","Humboldt","Kern (Bakersfield)","Kings County","Lake County","Lassen","Los Angeles","Madera","Marin","Mariposa","Mendocino","Merced","Mono","Monterey","Napa","Nevada","Orange County","Placer County","Plumas","Riverside County","Sacramento","San Benito","San Bernardino","San Diego","San Francisco","San Joaquin","San Luis Obispo","San Mateo","Santa Barbara","Santa Clara","Santa Cruz","Shasta","Siskiyou County","Solano","Sonoma","Stanislaus","Sutter","Tehama","Tulare","Tuolumne","Ventura","Yolo","Yuba","CA Condo/Townhomes","Los Angeles Metropolitan Area","Inland Empire","S.F. Bay Area","United States"
"2015 Q1",0.550072535592688,0.440756576488426,0.734978935782242,0.667840121694424,NA,0.434416867919222,0.670838419168638,0.690611850987178,0.639781752015174,NA,0.792709859839392,0.676048238979795,NA,0.517331423456436,0.694253312415559,0.378617649097167,0.751840930441871,0.591783582590678,0.771886774713718,NA,0.527618161309676,0.577360650144575,NA,0.449748229381278,0.67368603141426,NA,0.629949543710717,0.683940921434798,0.59420242492757,0.749953635999339,0.505510443653953,0.266595583853176,0.678379893997111,0.528961265887246,0.287041314618181,0.396145725379297,0.439193078314309,0.434420712942845,0.719735035705298,0.718831941324064,0.690784867333543,0.540093077453021,0.692484912711846,0.725251358521073,0.797373514620907,0.750394879488484,NA,0.522974031417871,0.610460680092767,0.74344532950925,0.618328252613554,0.557426607120211,0.671369362534187,0.451007855622043,0.771139745216342
"2014 Q4",0.535199064075393,0.424861367082803,NA,0.648927572918455,NA,0.464341909827743,0.652714433055315,0.718835360324568,0.612638657585107,NA,0.803217267865933,NA,NA,0.499010695024576,0.704946828902232,0.307311134966562,NA,NA,0.738277194119921,NA,0.506755999522255,0.471844925881453,NA,0.449241895995331,0.664576559632893,NA,0.630584106311292,0.695475857705774,NA,0.751193521421645,0.511137893649316,0.257221305438748,0.6959216830321,0.492007442595526,0.346795469505066,0.421224393524475,0.442478288734277,0.381915483720773,0.696210576649679,NA,0.711060594990075,NA,0.684247897333895,NA,NA,0.759347075427482,NA,0.541089313801105,0.604071684775853,NA,0.612296581476732,0.554974436824419,0.67570376835405,0.439015416096265,0.770506664649306
"2014 Q1",0.555231907150621,0.455714850785416,NA,0.65945450136063,NA,0.482518055395482,0.661958869943994,0.733122987107833,0.633677715008592,NA,0.806982705821893,NA,NA,0.530400922106683,0.743557380909784,0.309290821258161,NA,NA,0.777124387306405,NA,0.476508185501351,0.52280012233736,NA,0.452064815251046,0.670700181727813,NA,0.638925393645145,0.70603759549437,NA,0.779692921772962,0.511536029133335,0.309284674810578,0.719991637191458,0.477360521051386,0.337001245447001,0.397793697085215,0.457052711760557,0.426691768356808,0.706907428214866,NA,0.732880062585828,NA,0.706239068087225,NA,NA,0.783251864026868,NA,0.547376392912891,0.622980624135442,NA,0.627969428795883,0.571366666551529,0.684884805473384,0.466291370859892,0.780092730604498
