"","RegionSalesCar","2015 Q1","2014 Q4","Quarter_Rev","2014 Q1","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"16","Orange County",685680,688450,NA,569313,512381.7,2043.57542518528,654.70995,2698.28537518528,80948.5612555583,0.452064815251046,0.449291953,""
"17","Riverside County",322620,321610,NA,262811.5,236530.35,943.374071654925,302.233225,1245.60729665492,37368.2188996477,0.638925393645145,0.630626021,"R"
"18","San Bernardino",212300,212310,NA,160242,144217.8,575.196092979677,184.2783,759.474392979677,22784.2317893903,0.779692921772962,0.751224762,"R"
"19","San Diego",510330,493110,NA,410575.5,369517.95,1473.77980475267,472.161825,1945.94162975267,58378.2488925801,0.511536029133335,0.511185524,""
"20","Ventura",583820,569190,NA,467440.5,420696.45,1677.8993603454,537.556575,2215.4559353454,66463.6780603619,0.547376392912891,0.541139778,"R"
"21","Monterey",465000,451550,NA,405450,364905,1455.38158471943,466.2675,1921.64908471943,57649.4725415827,0.476508185501351,0.50680266,"R"
"22","San Luis Obispo",492390,468000,NA,405433,364889.7,1455.32056243076,466.24795,1921.56851243076,57647.0553729227,0.477360521051386,0.492052554,"R"
"23","Santa Barbara",680550,626370,NA,550706.5,495635.85,1976.78653023872,633.312475,2610.09900523872,78302.9701571615,0.397793697085215,0.421284958,"R"
"24","Santa Cruz",695000,700050,NA,522750,470475,1876.43537652505,601.1625,2477.59787652505,74327.9362957514,0.426691768356808,0.381965583,"R"
"25","Fresno",212200,201840,NA,161262,145135.8,578.857430299726,185.4513,764.308730299726,22929.2619089918,0.733122987107833,0.714134079,"R"
"26","Kings County",186000,181050,NA,147534.5,132781.05,529.581932200735,169.664675,699.246607200735,20977.3982160221,0.806982705821893,0.778085643,"R"
"27","Madera",212500,219700,NA,164534.5,148081.05,590.604220868216,189.214675,779.818895868216,23394.5668760465,0.743557380909784,0.763083905,"R"
"28","Merced",177240,182960,NA,134674,121206.6,483.418570823786,154.8751,638.293670823786,19148.8101247136,0.777124387306405,0.747814948,"R"
"29","Placer County",379080,380040,NA,311669.5,280502.55,1118.75212928527,358.419925,1477.17205428527,44315.161628558,0.670700181727813,0.664795079,"R"
"30","Sacramento",275810,268660,NA,217464,195717.6,780.597116634419,250.0836,1030.68071663442,30920.4214990326,0.70603759549437,0.682636442,"R"
"31","San Joaquin",269400,260980,NA,202206.5,181985.85,725.829612555355,232.537475,958.367087555354,28751.0126266606,0.719991637191458,0.636091093,"R"
"32","Stanislaus",237200,229140,NA,180242.5,162218.25,646.988815596969,207.278875,854.267690596969,25628.0307179091,0.706239068087225,0.672337033,"R"
"33","Tulare",175930,180950,NA,139400,125460,500.382767073345,160.31,660.692767073345,19820.7830122004,0.783251864026868,0.760443495,"R"
"34","Butte County",237800,235820,NA,188997.5,170097.75,678.415294260721,217.347125,895.762419260721,26872.8725778216,0.65945450136063,NA,NA
"35","El Dorado County",385450,369640,NA,300721.5,270649.35,1079.45377538341,345.829725,1425.28350038341,42758.5050115022,0.661958869943994,NA,NA
"36","Humboldt",255600,261760,NA,205921,185328.9,739.162982629199,236.80915,975.972132629199,29279.163978876,0.633677715008592,NA,NA
"37","Shasta",222000,213550,NA,171793.5,154614.15,616.660738129231,197.562525,814.223263129231,24426.6978938769,0.706907428214866,NA,NA
"38","Yolo",343410,344120,NA,271345.5,244210.95,974.007260566,312.047325,1286.054585566,38581.63756698,0.622980624135442,NA,NA
