"","RegionSalesCar","2015 Q3","2015 Q2","2014 Q3","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"15","Sonoma",480921.5,566980,495140,432829.35,1737.32581492413,553.059725,2290.38553992413,68711.566197724,0.471651570234004,0.4722907450677,"",NA,NA
"16","Los Angeles",430763,445190,481870,387686.7,1556.12855739276,495.37745,2051.50600739276,61545.1802217829,0.454085841579488,0.506485124615631,"",0.473413612717433,""
"17","Orange County",607962.5,713220,696980,547166.25,2196.26060751248,699.156875,2895.41748251248,86862.5244753743,0.425974116848387,0.429772815341538,"",0.443193581554634,""
"18","Riverside County",285141,334580,318440,256626.9,1030.07002222459,327.91215,1357.98217222459,40739.4651667376,0.609268139923953,0.613128635571574,"",0.634141830246742,""
"19","San Bernardino",195678.5,223830,213260,176110.65,706.887318357844,225.030275,931.917593357844,27957.5278007353,0.722417757815033,0.732853826242905,"",0.750071213141345,""
"20","San Diego",471214.5,547840,517810,424093.05,1702.25934007227,541.896675,2244.15601507227,67324.6804521682,0.46352108976925,0.471518323894703,"",0.490080279453601,""
"21","Ventura",522495,619060,592570,470245.5,1887.50981536235,600.86925,2488.37906536235,74651.3719608705,0.490572143498894,0.489889079004046,"",0.522658612245997,""
"22","Monterey",408000,480000,455000,367200,1473.8973668032,469.2,1943.0973668032,58292.921004096,0.508394973220012,0.510640386784616,"",0.503397011427479,""
"23","San Luis Obispo",444754,518550,482140,400278.6,1606.67095459606,511.4671,2118.13805459606,63544.1416378817,0.502277366696296,0.506907406254145,"",0.47998456232475,""
"24","Santa Barbara",583805.5,741570,755750,525424.95,2108.99360091967,671.376325,2780.36992591967,83411.0977775902,0.389998045065906,0.357240800582082,"",0.34639510806446,""
"25","Santa Cruz",629000,727250,685000,566100,2272.25844048827,723.35,2995.60844048827,89868.2532146481,0.405788880984406,0.414163003003526,"",0.390386266643177,""
"26","Fresno",187731,219030,204410,168957.9,678.177025900323,215.89065,894.067675900323,26822.0302770097,0.673328678280108,0.678192351920197,"",0.714342689745422,""
"27","Kings County",165248.5,186330,179670,148723.65,596.959139750438,190.035775,786.994914750438,23609.8474425131,0.77890346568265,0.791234798645999,"",0.804190129981331,""
"28","Madera",183523.5,216430,214710,165171.15,662.977459305165,211.052025,874.029484305165,26220.8845291549,0.684546553226419,0.686170340916367,"",0.712662304538583,""
"29","Merced",169583.5,205060,172430,152625.15,612.619299272722,195.021025,807.640324272722,24229.2097281817,0.733822376720082,0.725629585727766,"",0.756928482554371,""
"30","Placer County",336158,399680,384730,302542.2,1214.36860546527,386.5817,1600.95030546527,48028.5091639581,0.653828034936845,0.652090694663853,"",0.660370427259192,""
"31","Sacramento",247698.5,291030,275330,222928.65,894.809232625252,284.853275,1179.66250762525,35389.8752287576,0.66091847205196,0.66323241826844,"",0.686509712198436,""
"32","San Benito",390915,465000,417000,351823.5,1412.17791456832,449.55225,1861.73016456832,55851.9049370495,0.579712056151539,0.577306023072492,"",NA,NA
"33","San Joaquin",248412.5,285810,263400,223571.25,897.388553017158,285.674375,1183.06292801716,35491.8878405147,0.64446984392407,0.654606287480444,"",0.692714324492912,"R"
"34","Stanislaus",213197,246480,230770,191877.3,770.172786544956,245.17655,1015.34933654496,30460.4800963487,0.667043988138607,0.676059632626451,"",0.682152138731242,"R"
"35","Tulare",161321.5,190740,177870,145189.35,582.772877594957,185.519725,768.292602594957,23048.7780778487,0.720567916173975,0.721065924202264,"",0.764351306424109,""
"36","Amador",232823.5,237900,228030,209541.15,841.073391127218,267.747025,1108.82041612722,33264.6124838165,0.694759266777614,0.740612769427258,"",NA,NA
"37","Butte County",221943.5,256310,240500,199749.15,801.7694613458,255.235025,1057.0044863458,31710.134590374,0.628586177623046,0.637540038820219,"",0.641512631091474,NA
"38","El Dorado County",340000,417660,380400,306000,1228.24780566933,391,1619.24780566933,48577.43417008,0.65158589861907,0.636186386605571,"",0.641498049295543,NA
"39","Humboldt",228590.5,261920,249240,205731.45,825.781705946635,262.879075,1088.66078094664,32659.8234283991,0.620587861127475,0.630497152949431,"",0.630623816407158,NA
"40","Lake County",188147.5,209180,177080,169332.75,679.681629462268,216.369625,896.051254462268,26881.537633868,0.607124953126542,0.627145933619548,"",NA,NA
"41","Mariposa",217693.5,246050,227590,195924.15,786.416363774933,250.347525,1036.76388877493,31102.916663248,0.723716430267543,0.734931715366062,"",NA,NA
"42","Mendocino",297500,325000,298390,267750,1074.71682996067,342.125,1416.84182996067,42505.25489882,0.516474581442223,0.543906864026163,"",NA,NA
"43","Shasta",196979,232390,217480,177281.1,711.585366214529,226.52585,938.111216214529,28143.3364864359,0.705294164977373,0.705095689342842,"",0.690118557654442,NA
"44","Siskiyou County",147330.5,150710,152220,132597.45,532.230480391664,169.430075,701.660555391664,21049.8166617499,0.708241317688658,0.756429495531526,"",NA,NA
"45","Sutter",199248.5,223360,222400,179323.65,719.783920317372,229.135775,948.919695317372,28467.5908595212,0.720874630453418,0.732432519229372,"",NA,NA
"46","Tehama",155618,182000,164620,140056.2,562.169020654854,178.9607,741.129720654854,22233.8916196456,0.758513226432054,0.761648311039821,"",NA,NA
"47","Yolo",336506.5,387600,359240,302855.85,1215.62755946608,386.982475,1602.61003446608,48078.3010339825,0.548773337121003,0.559764180103184,"",0.587808200213823,NA
"48","Yuba",190706,218440,205090,171635.4,688.92419419993,219.3119,908.23609419993,27247.0828259979,0.715098188286405,0.724968456166703,"",NA,NA
