"","RegionSalesCar","2015 Q3","2015 Q2","2014 Q3","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"15","Sonoma",565790,566980,495140,452632,2202.89377860921,650.6585,2853.55227860921,114142.091144369,0.241654329194242,0.247622444682749,"",NA,NA
"16","Los Angeles",506780,445190,481870,405424,1973.13934343763,582.797,2555.93634343763,102237.453737505,0.241482573105868,0.302932690069986,"",0.248961984163704,""
"17","Orange County",715250,713220,696980,572200,2784.81375625274,822.5375,3607.35125625274,144294.05025011,0.199045233181476,0.207717975833936,"",0.201040547482661,""
"18","Riverside County",335460,334580,318440,268368,1306.10782617623,385.779,1691.88682617623,67675.473047049,0.393862433528652,0.404684775466857,"",0.414587725725893,""
"19","San Bernardino",230210,223830,213260,184168,896.318734466192,264.7415,1161.06023446619,46442.4093786477,0.537937860531274,0.558954046254428,"",0.568002925424921,""
"20","San Diego",554370,547840,517810,443496,2158.43020210253,637.5255,2795.95570210253,111838.228084101,0.239901914506104,0.251693632097156,"",0.250892825793825,""
"21","Ventura",614700,619060,592570,491760,2393.32403490886,706.905,3100.22903490886,124009.161396354,0.248489237322198,0.2541825685229,"",0.268625998390948,""
"22","Monterey",480000,480000,455000,384000,1868.87186718115,552,2420.87186718115,96834.874687246,0.26660782025977,0.274977836431657,"",0.265980539394663,""
"23","San Luis Obispo",523240,518550,482140,418592,2037.22607454972,601.726,2638.95207454972,105558.082981989,0.267756548310627,0.27715982152185,"",0.243391639023234,""
"24","Santa Barbara",686830,741570,755750,549464,2674.16096778339,789.8545,3464.01546778339,138560.618711336,0.17822537017651,0.155459288348245,"",0.142099350012997,""
"25","Santa Cruz",740000,727250,685000,592000,2881.17746190427,851,3732.17746190427,149287.098476171,0.190022469895362,0.203420258994932,"",0.173085850627207,""
"26","Fresno",220860,219030,204410,176688,859.914667886726,253.989,1113.90366788673,44556.1467154691,0.485084848591723,0.496306045411495,"",0.525697467209704,""
"27","Kings County",194410,186330,179670,155528,756.932041038932,223.5715,980.503541038932,39220.1416415573,0.600707673439732,0.624010251974425,"",0.6395979101466,""
"28","Madera",215910,216430,214710,172728,840.641926756421,248.2965,1088.93842675642,43557.5370702568,0.491095735883753,0.499329600936114,"",0.505034996217866,""
"29","Merced",199510,205060,172430,159608,776.788804627732,229.4365,1006.22530462773,40249.0121851093,0.554092020775613,0.549359306613913,"",0.546786817287179,""
"30","Placer County",395480,399680,384730,316384,1539.794679235,454.802,1994.596679235,79783.8671694001,0.437343686219981,0.440447069149951,"",0.442809513470894,""
"31","Sacramento",291410,291030,275330,233128,1134.59989753179,335.1215,1469.72139753179,58788.8559012716,0.464794528914593,0.473342189468783,"",0.478847543216152,""
"32","San Benito",459900,465000,417000,367920,1790.61285774294,528.885,2319.49785774294,92779.9143097176,0.332298599461486,0.335694959887469,"",NA,NA
"33","San Joaquin",292250,285810,263400,233800,1137.87042329936,336.0875,1473.95792329936,58958.3169319742,0.44301193087941,0.460307363714283,"",0.478626215007669,"R"
"34","Stanislaus",250820,246480,230770,200656,976.563420263283,288.443,1265.00642026328,50600.2568105313,0.455363993937992,0.472301455728475,"",0.474236852418208,"R"
"35","Tulare",189790,190740,177870,151832,738.944149317313,218.2585,957.202649317313,38288.1059726925,0.531451829848362,0.536763836760782,"",0.563116797353769,""
"36","Amador",273910,237900,228030,219128,1066.46394404081,314.9965,1381.46044404081,55258.4177616324,0.494646240433874,0.56046773124088,"",NA,NA
"37","Butte County",261110,256310,240500,208888,1016.62736091598,300.2765,1316.90386091598,52676.1544366392,0.423371814175699,0.436058206787842,"",0.440160363477496,NA
"38","El Dorado County",4e+05,417660,380400,320000,1557.39322265096,460,2017.39322265096,80695.7289060383,0.430325704472621,0.418992421396595,"",0.418907379094106,NA
"39","Humboldt",268930,261920,249240,215144,1047.07439841881,309.2695,1356.34389841881,54253.7559367522,0.414630094288857,0.429848802527782,"",0.40366305329593,NA
"40","Lake County",221350,209180,177080,177080,861.822474584474,254.5525,1116.37497458447,44654.998983379,0.410856253471333,0.441177061515389,"",NA,NA
"41","Mariposa",256110,246050,227590,204888,997.159945632842,294.5265,1291.68644563284,51667.4578253137,0.547669146766902,0.56794085846361,"",NA,NA
"42","Mendocino",350000,325000,298390,280000,1362.71906981959,402.5,1765.21906981959,70608.7627927835,0.293935309021515,0.340162650921879,"",NA,NA
"43","Shasta",231740,232390,217480,185392,902.275763542832,266.501,1168.77676354283,46751.0705417133,0.506953809469107,0.51317722634617,"",0.490269005733683,NA
"44","Siskiyou County",173330,150710,152220,138664,674.857418205226,199.3295,874.186918205226,34967.4767282091,0.530673612175904,0.586906960176397,"",NA,NA
"45","Sutter",234410,223360,222400,187528,912.671363304028,269.5715,1182.24286330403,47289.7145321611,0.537478259936721,0.568565522063234,"",NA,NA
"46","Tehama",183080,182000,164620,146464,712.818878007344,210.542,923.360878007344,36934.4351202937,0.565919285916059,0.575405134411186,"",NA,NA
"47","Yolo",395890,387600,359240,316712,1541.39100728822,455.2735,1996.66450728822,79866.5802915288,0.363155017795749,0.376978717628249,"",0.394339862471594,NA
"48","Yuba",224360,218440,205090,179488,873.541858584922,258.014,1131.55585858492,45262.2343433969,0.513735339090316,0.533934468014002,"",NA,NA
