"","RegionSalesCar","2015 Q3","2015 Q2","Quarter_Rev","2014 Q3","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"1","CA SFH (SAAR)",487420,485910,"r",397987,358188.3,1406.19398127388,457.68505,1863.87903127388,55916.3709382163,0.521290575084751,"0.521333645",""
"2","CA Condo/Townhomes",390740,390080,"r",320093,288083.7,1130.97375051924,368.10695,1499.08070051924,44972.4210155771,0.604160310050953,"0.604203471",""
"3","Los Angeles Metropolitan Area",444470,440620,NA,359949.5,323954.55,1271.79737142807,413.941925,1685.73929642807,50572.178892842,0.546037560939254,"0.546076942",""
"4","Inland Empire",292480,291730,NA,234115.5,210703.95,827.192363124736,269.232825,1096.42518812474,32892.7556437421,0.678707033615928,"0.678746712",""
"5","S.F. Bay Area",809440,820620,"r",621503,559352.7,2195.93549021365,714.72845,2910.66394021365,87319.9182064094,0.445256025263584,"0.445303556",""
"6","United States",223000,229500,"1",184705,166234.5,652.611917754076,212.41075,865.022667754076,25950.6800326223,0.756714437111591,"0.746776311","R"
"7","Alameda",750460,752170,"r",576580.5,518922.45,2037.21234316669,663.067575,2700.27991816669,81008.3975450008,0.437961469565305,"0.438005123",""
"8","Contra-Costa",806680,824070,"r",637763.5,573987.15,2253.38816387511,733.428025,2986.81618887511,89604.4856662532,0.433652272596587,"0.576636432","R"
"9","Marin",1063180,1169900,NA,884416.5,795974.85,3124.8788509155,1017.078975,4141.9578259155,124258.734777465,0.294125046784743,"0.294178448",""
"10","Napa",646260,623970,NA,523183.5,470865.15,1848.54653242895,601.661025,2450.20755742895,73506.2267228686,0.442710421519208,"0.442767399",""
"11","San Francisco",1248790,1353450,NA,891097.5,801987.75,3148.4846018292,1024.762125,4173.2467268292,125197.401804876,0.286213641384249,"0.286253031",""
"12","San Mateo",1250000,1300000,NA,909500,818550,3213.5055315088,1045.925,4259.4305315088,127782.915945264,0.337463751351419,"0.337509903",""
"13","Santa Clara",965000,980000,NA,731000,657900,2582.81752999772,840.65,3423.46752999772,102704.025899932,0.438535786754351,"0.438585281",""
"14","Solano",361880,352850,NA,281401,253260.9,994.264618001217,323.61115,1317.87576800122,39536.2730400365,0.707268430844776,"0.707304045",""
"15","Los Angeles",506780,445190,NA,409589.5,368630.55,1447.1887013721,471.027925,1918.2166263721,57546.4987911629,0.473413612717433,"0.473457901",""
"16","Orange County",715250,713220,NA,592433,533189.7,2093.22344425327,681.29795,2774.52139425327,83235.6418275982,0.443193581554634,"0.443242985",""
"17","Riverside County",335460,334580,NA,270674,243606.6,956.363272386599,311.2751,1267.6383723866,38029.151171598,0.634141830246742,"0.634182265",""
"18","San Bernardino",230210,223830,NA,181271,163143.9,640.478681915482,208.46165,848.940331915482,25468.2099574645,0.750071213141345,"0.750101808",""
"19","San Diego",554370,547840,NA,440138.5,396124.65,1555.12644791642,506.159275,2061.28572291642,61838.5716874926,0.490080279453601,"0.490129046",""
"20","Ventura",614700,619060,NA,503684.5,453316.05,1779.65137645436,579.237175,2358.88855145436,70766.6565436309,0.522658612245997,"0.522709881",""
"21","Monterey",480000,480000,NA,386750,348075,1366.49066994066,444.7625,1811.25316994066,54337.5950982197,0.503397011427479,"0.503442829",""
"22","San Luis Obispo",523240,518550,NA,409819,368837.1,1447.99958594547,471.29185,1919.29143594547,57578.7430783641,0.47998456232475,"0.480029886",""
"23","Santa Barbara",686830,741570,NA,642387.5,578148.75,2269.72598639044,738.745625,3008.47161139044,90254.1483417133,0.34639510806446,"0.346443321",""
"24","Santa Cruz",740000,727250,NA,582250,524025,2057.24419540516,669.5875,2726.83169540516,81804.9508621549,0.390386266643177,"0.390434036",""
"25","Fresno",220860,219030,NA,173748.5,156373.65,613.899687566087,199.810775,813.710462566087,24411.3138769826,0.714342689745422,"0.714380959",""
"26","Kings County",194410,186330,NA,152719.5,137447.55,539.598634435688,175.627425,715.226059435688,21456.7817830706,0.804190129981331,"0.804217771",""
"27","Madera",215910,216430,NA,182503.5,164253.15,644.833432402106,209.879025,854.712457402106,25641.3737220632,0.712662304538583,"0.712699306",""
"28","Merced",199510,205060,NA,146565.5,131908.95,517.854914764544,168.550325,686.405239764544,20592.1571929363,0.756928482554371,"0.756963194",""
"29","Placer County",395480,399680,NA,327020.5,294318.45,1155.45045153026,376.073575,1531.52402653026,45945.7207959078,0.660370427259192,"0.660408382",""
"30","Sacramento",291410,291030,NA,234030.5,210627.45,826.892035504969,269.135075,1096.02711050497,32880.8133151491,0.686509712198436,"0.686550335",""
"31","San Joaquin",292250,285810,NA,223890,201501,791.062950466745,257.4735,1048.53645046675,31456.0935140024,0.692714324492912,"0.629854788","R"
