"","RegionSalesCar","2017 Q2","2017 Q1","Quarter_Rev","2016 Q2","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"40","Humboldt",299000,295000,NA,234600,211140,872.05892231588,269.79,1141.84892231588,34255.4676694764,0.608029034399109,0.598694750072189,"R"
"41","Lake County",250000,217000,NA,212500,191250,789.908444126703,244.375,1034.2834441267,31028.5033238011,0.596764259756666,0.595913298338965,""
"42","Mariposa",284390,280000,NA,212500,191250,789.908444126703,244.375,1034.2834441267,31028.5033238011,0.67006803944217,0.667054875306111,""
"43","Mendocino",4e+05,4e+05,NA,293250,263925,1090.07365289485,337.2375,1427.31115289485,42819.3345868455,0.524207366367069,0.513482520465154,"R"
"44","Shasta",259900,235500,NA,199750,179775,742.5139374791,229.7125,972.2264374791,29166.793124373,0.660455055880199,0.658492316462393,""
"45","Siskiyou County",216500,206500,NA,155507.5,139956.75,578.054999411921,178.833625,756.888624411921,22706.6587323576,0.706837978405396,0.712985319560778,""
"46","Sutter",271000,258500,NA,204000,183600,758.312106361635,234.6,992.912106361635,29787.363190849,0.723367262612626,0.719343573446461,""
"47","Tehama",202000,206000,NA,165750,149175,616.128586418828,190.6125,806.741086418828,24202.2325925648,0.761341725270439,0.759334835234995,""
"48","Yolo",430000,385500,NA,340000,306000,1263.85351060272,391,1654.85351060272,49645.6053180817,0.542704341265573,0.54103963494409,""
"49","Yuba",270000,254900,NA,204850,184365,761.471740138141,235.5775,997.049240138141,29911.4772041442,0.657594006031089,0.669304305285448,"R"
