"","RegionSalesCar","2017 Q2","2017 Q1","Quarter_Rev","2016 Q2","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"34","San Joaquin",336940,267750,"",310000,240975,1047.4163248589,307.9125,1355.3288248589,40659.864745767,0.630667089154437,0.630667089154437
"35","Stanislaus",288500,233750,"",270000,210375,914.41107725777,268.8125,1183.22357725777,35496.7073177331,0.663973469709961,0.663973469709961
"36","Tulare",220000,180200,"",208000,162180,704.92781228599,207.23,912.15781228599,27364.7343685797,0.700769127580089,0.700769127580089
"37","Amador",340000,250750,"",275000,225675,980.913701058336,288.3625,1269.27620105834,38078.2860317501,0.643840160157091,0.643840160157091
"38","Butte County",305850,239700,"",274000,215730,937.686995587968,275.655,1213.34199558797,36400.259867639,0.587105405956129,0.587105405956129
"39","El Dorado County",480000,364650,"",440000,328185,1426.48128052212,419.3475,1845.82878052212,55374.8634156637,0.616388889497233,0.616388889497233
"40","Humboldt",299000,250750,"",276000,225675,980.913701058336,288.3625,1269.27620105834,38078.2860317501,0.553321779696698,0.553321779696698
"41","Lake County",250000,184450,"",250000,166005,721.553468236132,212.1175,933.670968236132,28010.1290470839,0.603191149632194,0.603191149632194
"42","Mariposa",284390,238000,"",250000,214200,931.036733207912,273.7,1204.73673320791,36142.1019962373,0.664165402534743,0.664165402534743
"43","Mendocino",4e+05,340000,"",345000,306000,1330.0524760113,391,1721.0524760113,51631.5742803391,0.4491935518416,0.4491935518416
"44","Shasta",259900,200175,"",235000,180157.5,783.068395251654,230.20125,1013.26964525165,30398.0893575496,0.680273019242799,0.680273019242799
"45","Siskiyou County",216500,175525,"",182950,157972.5,686.639590740835,201.85375,888.493340740835,26654.800222225,0.652397283179746,0.652397283179746
"46","Sutter",271000,219725,"",240000,197752.5,859.546412622304,252.68375,1112.2301626223,33366.9048786691,0.722914913481262,0.722914913481262
"47","Tehama",202000,175100,"",195000,157590,684.977025145821,201.365,886.342025145821,26590.2607543746,0.731617559558989,0.731617559558989
"48","Tuolumne",285000,237150,"",249000,213435,927.711602017884,272.7225,1200.43410201788,36013.0230605365,0.647675084349228,0.646452528126722
"49","Yolo",430000,327675,"",4e+05,294907.5,1281.83807375589,376.82625,1658.66432375589,49759.9297126768,0.552220223007588,0.552220223007588
"50","Yuba",270000,216665,"",241000,194998.5,847.575940338202,249.16475,1096.7406903382,32902.2207101461,0.637767377073054,0.637767377073054
