"","RegionSalesCar","2017 Q2","2017 Q1","2016 Q2","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"24","Santa Barbara",750000,779000,725000,6e+05,2895.7107092686,862.5,3758.2107092686,150328.428370744,0.157275606493738,0.142505093013767,"",0.191154662831426,"R"
"25","Santa Cruz",850000,805000,799000,680000,3281.80547050441,977.5,4259.30547050441,170372.218820176,0.167995149590626,0.174653455059008,"",0.169748956057764,""
"26","Fresno",250000,238000,250000,2e+05,965.236903089533,287.5,1252.73690308953,50109.4761235813,0.468892136582512,0.478672710065058,"",0.475077388368537,"R"
"27","Kern (Bakersfield)",232500,219000,226000,186000,897.670319873265,267.375,1165.04531987327,46601.8127949306,0.539176804217816,0.552681961338223,"",0.550189357455846,"R"
"28","Kings County",225000,215000,226000,180000,868.71321278058,258.75,1127.46321278058,45098.5285112232,0.519373545599452,0.528595316406614,"",0.53525688118384,"R"
"29","Madera",259900,238000,216500,207920,1003.46028445188,298.885,1302.34528445188,52093.8113780751,0.444907214321903,0.470855200219437,"",0.513123791363093,"R"
"30","Merced",248000,228500,213000,198400,957.515007864817,285.2,1242.71500786482,49708.6003145927,0.478333938085732,0.504990054798127,"",0.513429518811341,"R"
"31","Placer County",465000,435000,429940,372000,1795.34063974653,534.75,2330.09063974653,93203.6255898612,0.42724307466073,0.445549350927307,"",0.467012641306837,"R"
"32","Sacramento",340000,319720,318000,272000,1312.72218820176,391,1703.72218820176,68148.8875280706,0.445036743164332,0.4603915736974,"",0.459427252528924,"R"
"33","San Benito",530000,525000,489000,424000,2046.30223454981,609.5,2655.80223454981,106232.089381992,0.328926743686989,0.319271534733705,"",0.360357125948699,""
"34","San Joaquin",336940,315000,310000,269552,1300.90768850795,387.481,1688.38868850795,67535.547540318,0.427932812564233,0.44565274435955,"",0.454533878815783,""
"35","Stanislaus",288500,275000,270000,230800,1113.88338616532,331.775,1445.65838616532,57826.3354466128,0.467449789979634,0.475239710677442,"",0.483366852124676,""
"36","Tulare",220000,212000,208000,176000,849.408474718789,253,1102.40847471879,44096.3389887516,0.520493465072217,0.523882810535217,"",0.499654430296576,""
"37","Amador",340000,295000,275000,272000,1312.72218820176,391,1703.72218820176,68148.8875280706,0.418908018019225,0.469210907107998,"",0.503298198507622,""
"38","Butte County",305850,282000,274000,244680,1180.87082723973,351.7275,1532.59832723973,61303.9330895894,0.390824460355049,0.410639215595062,"",0.43292981611762,""
"39","Calaveras",309000,286630,295000,247200,1193.03281221866,355.35,1548.38281221866,61935.3124887465,0.487388982444858,NA,NA,NA,NA
"40","El Dorado County",480000,429000,440000,384000,1853.2548539319,552,2405.2548539319,96210.1941572761,0.396028118974903,0.433684886765958,"",0.383531230193451,""
"41","Humboldt",299000,295000,276000,239200,1154.42333609508,343.85,1498.27333609508,59930.9334438033,0.361311736186543,0.3552524727495,"",0.421901502946892,"R"
"42","Lake County",250000,217000,250000,2e+05,965.236903089533,287.5,1252.73690308953,50109.4761235813,0.379134738251495,0.427341938770131,"",0.437474273472097,""
"43","Lassen",186000,177000,157250,148800,718.136255898612,213.9,932.036255898612,37281.4502359445,0.642235635020852,NA,NA,NA,NA
"44","Mariposa",284390,280000,250000,227512,1098.01489147853,327.0485,1425.06339147853,57002.5356591412,0.49260237045081,0.487711144411982,"",0.518860684432259,""
"45","Mendocino",4e+05,4e+05,345000,320000,1544.37904494325,460,2004.37904494325,80175.1617977301,0.268423722324617,0.258601676237199,"",0.342206957437343,"R"
"46","Mono",517850,612250,548500,414280,1999.39172105966,595.5275,2594.91922105966,103796.768842386,0.253112780827514,NA,NA,NA,NA
"47","Nevada",390000,380000,350000,312000,1505.76956881967,448.5,1954.26956881967,78170.7827527869,0.39367889313681,NA,NA,NA,NA
"48","Plumas",285000,305000,250000,228000,1100.37006952207,327.75,1428.12006952207,57124.8027808827,0.467766080225504,NA,NA,NA,NA
"49","Shasta",259900,235500,235000,207920,1003.46028445188,298.885,1302.34528445188,52093.8113780751,0.465337909849265,0.494068775145989,"",0.476549356431685,"R"
"50","Siskiyou County",216500,206500,182950,173200,835.895158075536,248.975,1084.87015807554,43394.8063230214,0.470105165327887,0.478305467210351,"",0.54147640015898,"R"
"51","Sutter",271000,258500,240000,216800,1046.31680294905,311.65,1357.96680294905,54318.6721179621,0.527565236617935,0.534763279886565,"",0.547595191301905,"R"
"52","Tehama",202000,206000,195000,161600,779.911417696343,232.3,1012.21141769634,40488.4567078537,0.573073454708111,0.551190387065162,"",0.598332848261131,""
"53","Tuolumne",285000,279000,249000,228000,1100.37006952207,327.75,1428.12006952207,57124.8027808827,0.459612053847067,0.456371123689583,"R",NA,NA
"54","Yolo",430000,385500,4e+05,344000,1660.207473314,494.5,2154.707473314,86188.2989325599,0.346978878791758,0.374655030525896,"",0.355324893100413,"R"
"55","Yuba",270000,254900,241000,216000,1042.4558553367,310.5,1352.9558553367,54118.2342134678,0.427955163444548,0.439547652893368,"",0.471657984420637,"R"
