"","RegionSalesCar","2016 Q3","2016 Q2","2015 Q3","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"14","Solano",393000,386000,355000,314400,1457.82001925548,451.95,1909.77001925548,76390.8007702193,0.450791249643282,0.453289193764183,"",0.446978623179982,"R"
"15","Sonoma",580500,585000,545000,464400,2153.34483760256,667.575,2820.91983760256,112836.793504103,0.272582030393262,0.263261334841027,"",0.258250239288154,"R"
"16","Los Angeles",536720,480040,510550,429376,1990.94442935064,617.228,2608.17242935064,104326.897174026,0.262040732634716,0.302330983705256,"",0.239000825140275,""
"17","Orange County",740070,742220,715250,592056,2745.26427900866,851.0805,3596.34477900866,143853.791160347,0.229380554840637,0.222891362013272,"",0.199045233181476,""
"18","Riverside County",358510,355320,336130,286808,1329.8805473366,412.2865,1742.1670473366,69686.6818934639,0.415106875647015,0.41381835827075,"",0.392889060713022,""
"19","San Bernardino",248280,242370,230210,198624,920.986143462471,285.522,1206.50814346247,48260.3257384989,0.553433707010579,0.559392054762684,"",0.537937860531274,""
"20","San Diego",589260,589910,554370,471408,2185.83975711574,677.649,2863.48875711574,114539.55028463,0.262713276221311,0.256760177869653,"",0.239901914506104,""
"21","Ventura",642740,647320,614700,514192,2384.22198263682,739.151,3123.37298263682,124934.919305473,0.303494154823339,0.294519269742034,"",0.248489237322198,""
"22","Monterey",539000,535000,480000,431200,1999.40201114174,619.85,2619.25201114174,104770.08044567,0.249739364657552,0.247874726119725,"",0.26660782025977,""
"23","San Luis Obispo",574930,546620,523240,459944,2132.68311366553,661.1695,2793.85261366553,111754.104546621,0.250476505765266,0.266561300412509,"",0.267756548310627,""
"24","Santa Barbara",717460,703460,707860,573968,2661.39325958025,825.079,3486.47225958025,139458.89038321,0.199245023505357,0.201254788881348,"",0.167195003082457,"R"
"25","Santa Cruz",793000,799000,740000,634400,2941.60629839592,911.95,3853.55629839592,154142.251935837,0.175568207202307,0.169748956057764,"",0.190022469895362,""
"26","Fresno",238260,235020,220860,190608,883.817297170003,273.999,1157.81629717,46312.6518868001,0.501211455892376,0.502035573778551,"",0.485084848591723,""
"27","Kern (Bakersfield)",224670,228950,225620,179736,833.405658336207,258.3705,1091.77615833621,43671.0463334483,0.557442485941393,0.544947694173247,"",NA,NA
"28","Kings County",210140,212660,194410,168112,779.50712174643,241.661,1021.16812174643,40846.7248698572,0.573806166366834,0.563694365870324,"",0.600707673439732,""
"29","Madera",238160,221700,215910,190528,883.446350600218,273.884,1157.33035060022,46293.2140240087,0.474300623528974,0.502626333020289,"",0.491095735883753,""
"30","Merced",219950,212080,199510,175960,815.89698024235,252.9425,1068.83948024235,42753.579209694,0.503929973897651,0.515319596905194,"",0.554092020775613,""
"31","Placer County",439500,438490,395480,351600,1630.31017420556,505.425,2135.73517420556,85429.4069682224,0.463361382073382,0.458061599242812,"",0.437343686219981,""
"32","Sacramento",327040,323710,291410,261632,1213.14366182522,376.096,1589.23966182522,63569.586473009,0.452054539849041,0.451396250881512,"",0.464794528914593,""
"33","San Benito",516000,489000,459900,412800,1914.08430009117,593.4,2507.48430009117,100299.372003647,0.338327314266936,0.360357125948699,"",0.332298599461486,""
"34","San Joaquin",321250,313840,292250,257000,1191.66585543467,369.4375,1561.10335543467,62444.1342173867,0.443523091818741,0.448988071720197,"",0.44301193087941,""
"35","Stanislaus",273550,271940,250820,218840,1014.72434164717,314.5825,1329.30684164717,53172.2736658868,0.483374996282054,0.480619383241081,"",0.455363993937992,""
"36","Tulare",212570,207700,189790,170056,788.521123392209,244.4555,1032.97662339221,41319.0649356884,0.49419251996532,0.500265509661248,"",0.531451829848362,""
"37","Amador",253910,279460,273910,203128,941.870435341373,291.9965,1233.86693534137,49354.6774136549,0.537675545166818,0.497110156513363,"",0.494646240433874,""
"38","Butte County",280830,275210,261110,224664,1041.72925192752,322.9545,1364.68375192752,54587.350077101,0.428746890996274,0.431338014857882,"",0.423371814175699,""
"39","El Dorado County",423240,445720,4e+05,338592,1569.9942619585,486.726,2056.7202619585,82268.81047834,0.401547415944773,0.378567245670441,"",0.430325704472621,""
"40","Humboldt",296040,282380,268930,236832,1098.15022519184,340.446,1438.59622519184,57543.8490076736,0.397971989564501,0.412507539417989,"",0.414630094288857,""
"41","Lake County",232210,250510,221350,185768,861.375029698004,267.0415,1128.416529698,45136.6611879202,0.469069646523991,0.436718296789645,"",0.410856253471333,""
"42","Mariposa",263270,252440,256110,210616,976.591034273259,302.7605,1279.35153427326,51174.0613709304,0.504369504406831,0.515046126268077,"",0.547669146766902,""
"43","Mendocino",355740,355360,347670,284592,1319.60532735355,409.101,1728.70632735355,69148.253094142,0.334548720358204,0.328138701485615,"",0.297513264060747,"R"
"44","Shasta",237990,236200,231740,190392,882.815741431584,273.6885,1156.50424143158,46260.1696572633,0.475957129306291,0.474273805956604,"",0.506953809469107,""
"45","Siskiyou County",203700,180000,173330,162960,755.618162652269,234.255,989.873162652269,39594.9265060908,0.505063708584156,0.547349202436497,"",0.530673612175904,""
"46","Sutter",262120,243040,234410,209696,972.32514872073,301.438,1273.76314872073,50950.5259488292,0.512768729658119,0.541649127290574,"",0.537478259936721,""
"47","Tehama",200890,196250,183080,160712,745.194564041308,231.0235,976.218064041308,39048.7225616523,0.591698282980324,0.595647237417635,"",0.565919285916059,""
"48","Yolo",400970,401550,395890,320776,1487.38446086736,461.1155,1948.49996086736,77939.9984346942,0.358511413496566,0.354057393536636,"",0.363155017795749,""
"49","Yuba",252050,234130,224360,201640,934.97082914337,289.8575,1224.82832914337,48993.1331657348,0.455265563742341,0.484425936147231,"",0.513735339090316,""
