"","RegionSalesCar","2016 Q2","2016 Q1","2015 Q2","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"16","Los Angeles",408034,459380,449080,367230.6,1516.75059807433,469.2391,1985.98969807433,59579.6909422299,0.491613886305428,0.502536246049496,"",0.503325131261787,"R"
"17","Orange County",630887,713680,713220,567798.3,2345.14338159889,725.52005,3070.66343159889,92119.9029479666,0.428329861279554,0.439340253715874,"",0.429772815341538,""
"18","Riverside County",302022,342930,334580,271819.8,1122.6810734684,347.3253,1470.0063734684,44100.191204052,0.610332043113559,0.618569274771069,"",0.613128635571574,""
"19","San Bernardino",206014.5,233490,223830,185413.05,765.800438411956,236.916675,1002.71711341196,30081.5134023587,0.725729928246404,0.732366806151136,"",0.732853826242905,""
"20","San Diego",501423.5,554320,547840,451281.15,1863.89956109913,576.637025,2440.53658609913,73216.097582974,0.451357753775445,0.473871868571936,"",0.471518323894703,""
"21","Ventura",550222,622520,619060,495199.8,2045.29413620839,632.7553,2678.04943620839,80341.4830862517,0.511767893224331,0.520946996822264,"",0.489889079004046,""
"22","Monterey",454750,5e+05,480000,409275,1690.40407043114,522.9625,2213.36657043114,66400.9971129343,0.458277736218918,0.48257548203451,"",0.510640386784616,""
"23","San Luis Obispo",464627,540830,518550,418164.3,1727.11901491415,534.32105,2261.44006491415,67843.2019474246,0.467473165408076,0.465244477981718,"",0.506907406254145,""
"24","Santa Barbara",597941,680920,756880,538146.9,2222.67597642148,687.63215,2910.30812642148,87309.2437926444,0.386889785275549,0.393889356652404,"",0.347812373435857,"R"
"25","Santa Cruz",679150,746500,727250,611235,2524.54738742894,781.0225,3305.56988742894,99167.0966228683,0.355107520717249,0.380385084010601,"",0.414163003003526,""
"26","Fresno",199767,219590,219030,179790.3,742.577130154631,229.73205,972.309180154631,29169.2754046389,0.672951938419088,0.690718985414648,"",0.678192351920197,""
"27","Kern (Bakersfield)",194607.5,220270,221540,175146.75,723.398153131234,223.798625,947.196778131234,28415.903343937,0.710117574091722,0.717476467695641,"",NA,NA
"28","Kings County",180761,201340,186330,162684.9,671.927718911938,207.87515,879.802868911938,26394.0860673582,0.738190104378953,0.750729543685303,"",0.791234798645999,""
"29","Madera",188445,217050,216430,169600.5,700.49080825156,216.71175,917.20255825156,27516.0767475468,0.699987429968672,0.703033654455692,"",0.686170340916367,""
"30","Merced",180268,192060,205060,162241.2,670.095131321565,207.3082,877.403331321564,26322.0999396469,0.701083130013162,0.730700998364389,"",0.725629585727766,""
"31","Placer County",372716.5,411640,399680,335444.85,1385.46781466047,428.623975,1814.09178966047,54422.7536898141,0.650820454576109,0.666929597952694,"",0.652090694663853,""
"32","Sacramento",275153.5,297620,291030,247638.15,1022.80504979302,316.426525,1339.23157479302,40176.9472437906,0.636947801751041,0.661212377982984,"",0.66323241826844,""
"33","San Benito",415650,482440,465000,374085,1545.06091671183,477.9975,2023.05841671183,60691.7525013549,0.574860089459998,0.573950795781684,"",0.577306023072492,""
"34","San Joaquin",266764,295000,285810,240087.6,991.619464418897,306.7786,1298.3980644189,38951.9419325669,0.634605197406161,0.650999134300439,"",0.654606287480444,""
"35","Stanislaus",231149,254440,246480,208034.1,859.230809183262,265.82135,1125.05215918326,33751.5647754979,0.662229003820305,0.680520073347443,"",0.676059632626451,""
"36","Tulare",176545,193900,190740,158890.5,656.255935380465,203.02675,859.282685380465,25778.4805614139,0.674164200706787,0.693546866801116,"",0.721065924202264,""
"37","Amador",237541,273910,237900,213786.9,882.991255182593,273.17215,1156.16340518259,34684.9021554778,0.672741619694548,0.67497031402795,"",0.740612769427258,""
"38","Butte County",233928.5,272530,256310,210535.65,869.562811632439,269.017775,1138.58058663244,34157.4175989732,0.603467324884788,0.600827950423407,"",0.637540038820219,""
"39","El Dorado County",378862,423980,417660,340975.8,1408.31196686462,435.6913,1844.00326686462,55320.0980059385,0.561883810349644,0.575127398020735,"",0.636186386605571,""
"40","Humboldt",240023,270000,261920,216020.7,892.217385809993,276.02645,1168.24383580999,35047.3150742998,0.598694750072189,0.6105557087037,"",0.630497152949431,""
"41","Lake County",212933.5,225590,209180,191640.15,791.519857352721,244.873525,1036.39338235272,31091.8014705816,0.595913298338965,0.630611336464014,"",0.627145933619548,""
"42","Mariposa",214574,239530,246050,193116.6,797.617950541379,246.7601,1044.37805054138,31331.3415162414,0.667054875306111,0.678787849895365,"",0.734931715366062,""
"43","Mendocino",302056,365790,331820,271850.4,1122.80745881946,347.3644,1470.17185881946,44105.1557645838,0.513482520465154,0.495746108778757,"",0.536701323276948,""
"44","Shasta",200770,219400,232390,180693,746.305498010909,230.8855,977.190998010909,29315.7299403273,0.658492316462393,0.680593289762981,"",0.705095689342842,""
"45","Siskiyou County",153000,177140,150710,137700,568.734079771226,175.95,744.684079771226,22340.5223931368,0.712985319560778,0.713155470910954,"",0.756429495531526,""
"46","Sutter",206584,228180,223360,185925.6,767.917393042215,237.5716,1005.48899304222,30164.6697912665,0.719343573446461,0.734457252968674,"",0.732432519229372,""
"47","Tehama",166812.5,187780,182000,150131.25,620.078128639462,191.834375,811.912503639462,24357.3751091838,0.759334835234995,0.76767665517819,"",0.761648311039821,""
"48","Yolo",341317.5,374760,387600,307185.75,1268.75094295631,392.515125,1661.26606795631,49837.9820386893,0.54103963494409,0.563911116499549,"",0.559764180103184,""
"49","Yuba",199010.5,221000,218440,179109.45,739.76505609354,228.862075,968.62713109354,29058.8139328062,0.669304305285448,0.687006165500593,"",0.724968456166703,""
