"","RegionSalesCar","2016 Q2","2016 Q1","Quarter_Rev","2015 Q2","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"1","CA SFH (SAAR)",516220,466010,"",488500,372808,1781.99237041808,535.9115,2317.90387041808,92716.1548167232,0.342446163967733,0.343137883158091
"2","CA Condo/Townhomes",411390,391210,"",388970,312968,1495.96196483178,449.8915,1945.85346483178,77834.1385932711,0.413323691965999,0.414555520661156
"3","Los Angeles Metropolitan Area",470330,438830,"",442840,351064,1678.05779255931,504.6545,2182.71229255931,87308.4917023725,0.352171067230941,0.35406741346287
"4","Inland Empire",315500,297850,"",291730,238280,1138.9593088754,342.5275,1481.4868088754,59259.472355016,0.477547235830251,0.477547235830251
"5","S.F. Bay Area",840920,723110,"",763230,578488,2765.1262912234,831.5765,3596.7027912234,143868.111648936,0.274375903154764,0.274405913509502
"6","United States",241000,217600,"",229500,174080,832.088452614695,250.24,1082.32845261469,43293.1381045878,0.600326655985591,0.600326655985591
"7","Alameda",825700,731640,"",752170,585312,2797.74446448077,841.386,3639.13046448077,145565.218579231,0.254228250752335,0.254228250752335
"8","Contra-Costa",628150,543570,"",569710,434856,2078.57683909821,625.1055,2703.68233909821,108147.293563928,0.384791819468538,0.384791819468538
"9","Marin",1225000,1109000,"",1130000,887200,4240.74491704824,1275.35,5516.09491704824,220643.79668193,0.198879278389932,0.202393132474648
"10","Napa",630000,649000,"R",612000,519200,2481.73440141056,746.35,3228.08440141056,129123.376056422,0.233954116961966,0.235177248925023
"11","San Francisco",1375000,1320000,"",1350500,1056000,5047.59539269944,1518,6565.59539269944,262623.815707977,0.130045774254768,0.129309970784885
"12","San Mateo",1330000,1170000,"",1300000,936000,4474.00500716541,1345.5,5819.50500716541,232780.200286616,0.163266893124815,0.163266893124815
"13","Santa Clara",1085000,970000,"",980000,776000,3709.21782645337,1115.5,4824.71782645337,192988.713058135,0.220175243091753,0.220175243091753
"14","Solano",386000,363000,"R",350000,290400,1388.08873299234,417.45,1805.53873299234,72221.5493196938,0.475151344230006,0.467231548834851
"15","Sonoma",585000,550000,"R",540000,440000,2103.1647469581,632.5,2735.6647469581,109426.589878324,0.281213172161133,0.255767958412543
"16","Los Angeles",480040,459380,"",449080,367504,1756.63967537747,528.287,2284.92667537748,91397.067015099,0.313232571062888,0.313674735878839
"17","Orange County",742220,713680,"",713220,570944,2729.06657565283,820.732,3549.79857565283,141991.943026113,0.231869412110322,0.231869412110322
"18","Riverside County",355320,342930,"",334580,274344,1311.34233940789,394.3695,1705.71183940789,68228.4735763157,0.422574012169785,0.422574012169785
"19","San Bernardino",242370,233490,"",223830,186792,892.850794122266,268.5135,1161.36429412227,46454.5717648906,0.568261721696518,0.568261721696518
"20","San Diego",589910,554320,"",547840,443456,2119.68415006148,637.468,2757.15215006148,110286.086002459,0.275129954829522,0.275129954829522
"21","Ventura",647320,622520,"",619060,498016,2380.47657868428,715.898,3096.37457868428,123854.983147371,0.303307076221592,0.303307076221592
"22","Monterey",535000,5e+05,"",480000,4e+05,1911.96795178009,575,2486.96795178009,99478.7180712036,0.266785274825561,0.266785274825561
"23","San Luis Obispo",546620,540830,"",518550,432664,2068.09925472245,621.9545,2690.05375472245,107602.150188898,0.262823958523374,0.262823958523374
"24","Santa Barbara",703460,680920,"",756880,544736,2603.7944354522,783.058,3386.8524354522,135474.097418088,0.205231741670499,0.205231741670499
"25","Santa Cruz",799000,746500,"",727250,597200,2854.56815200767,858.475,3713.04315200767,148521.726080307,0.183403569377851,0.183403569377851
"26","Fresno",235020,219590,"",219030,175672,839.69808506278,252.5285,1092.22658506278,43689.0634025112,0.522473282086692,0.522473282086692
"27","Kern (Bakersfield)",228950,220270,"",221540,176216,842.298361477201,253.3105,1095.6088614772,43824.354459088,0.552953552390081,0.552953552390081
"28","Kings County",212660,201340,"",186330,161072,769.911254822806,231.541,1001.45225482281,40058.0901929123,0.580406556863112,0.580406556863112
"29","Madera",221700,217050,"",216430,173640,829.985287867737,249.6075,1079.59278786774,43183.7115147095,0.504531519193228,0.504531519193228
"30","Merced",212080,192060,"",205060,153648,734.425129637768,220.869,955.294129637768,38211.7651855107,0.549505110885308,0.549505110885308
"31","Placer County",438490,411640,"",399680,329312,1574.08497534151,473.386,2047.47097534151,81898.8390136605,0.47722605211164,0.47722605211164
"32","Sacramento",323710,297620,"",291030,238096,1138.07980361758,342.263,1480.34280361758,59213.7121447032,0.480368132195099,0.480368132195099
"33","San Benito",489000,482440,"",465000,385952,1844.81963731357,554.806,2399.62563731357,95985.0254925429,0.357614520421345,0.357614520421345
"34","San Joaquin",313840,295000,"",285810,236000,1128.06109155025,339.25,1467.31109155025,58692.4436620101,0.468486406478557,0.468486406478557
"35","Stanislaus",271940,254440,"",246480,203552,972.962251301852,292.606,1265.56825130185,50622.7300520741,0.498236898621376,0.498236898621376
"36","Tulare",207700,193900,"",190740,155120,741.461171700319,222.985,964.446171700319,38577.8468680127,0.522231020756151,0.522231020756151
"37","Amador",279460,273910,"",237900,219128,1047.41428334417,314.9965,1362.41078334417,54496.4313337667,0.49832828079182,0.49832828079182
"38","Butte County",275210,272530,"",256310,218024,1042.13725179726,313.4095,1355.54675179726,54221.8700718902,0.427784551998763,0.427784551998763
"39","El Dorado County",445720,423980,"",417660,339184,1621.27234439144,487.577,2108.84934439144,84353.9737756578,0.391519879194132,0.391519879194132
"40","Humboldt",282380,270000,"",261920,216000,1032.46269396125,310.5,1342.96269396125,53718.5077584499,0.422848758297224,0.422848758297224
"41","Lake County",250510,225590,"",209180,180472,862.641700484141,259.4285,1122.07020048414,44882.8080193656,0.466290367991387,0.466290367991387
"42","Mariposa",252440,239530,"",246050,191624,915.94736697977,275.4595,1191.40686697977,47656.2746791908,0.528969492110592,0.528969492110592
"43","Mendocino",355360,365790,"R",331820,292632,1398.75751416328,420.6585,1819.41601416328,72776.6405665311,0.303572875314273,0.305908787457939
"44","Shasta",236200,219400,"",232390,175520,838.971537241103,252.31,1091.2815372411,43651.2614896441,0.498583101205126,0.498583101205126
"45","Siskiyou County",180000,177140,"",150710,141712,677.37200595665,203.711,881.08300595665,35243.320238266,0.54637182087498,0.54637182087498
"46","Sutter",243040,228180,"",223360,182544,872.545694474362,262.407,1134.95269447436,45398.1077789745,0.562527939154195,0.562527939154195
"47","Tehama",196250,187780,"",182000,150224,718.05868397053,215.947,934.00568397053,37360.2273588212,0.605420264753492,0.605420264753492
"48","Yolo",401550,374760,"",387600,299808,1433.05821921821,430.974,1864.03221921821,74561.2887687285,0.37125874811332,0.37125874811332
"49","Yuba",234130,221000,"",218440,176800,845.0898346868,254.15,1099.2398346868,43969.593387472,0.502458470731493,0.502458470731493
