"","RegionSalesCar","2016 Q2","2016 Q1","2015 Q2","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"14","Solano",386000,363000,350000,308800,1447.67982115769,443.9,1891.5798211577,75663.1928463078,0.453289193764183,0.475151344230006,"R",0.464886123543298,""
"15","Sonoma",585000,550000,540000,468000,2194.02252688407,672.75,2866.77252688407,114670.901075363,0.263261334841027,0.281213172161133,"R",0.268724877431531,"R"
"16","Los Angeles",480040,459380,449080,384032,1800.37363043663,552.046,2352.41963043663,94096.7852174653,0.302330983705256,0.313232571062888,"",0.299401107560951,""
"17","Orange County",742220,713680,713220,593776,2783.67076906649,853.553,3637.22376906649,145488.95076266,0.222891362013272,0.231869412110322,"",0.207717975833936,""
"18","Riverside County",355320,342930,334580,284256,1332.61552863666,408.618,1741.23352863666,69649.3411454665,0.41381835827075,0.422574012169785,"",0.404684775466857,""
"19","San Bernardino",242370,233490,223830,193896,909.000409984431,278.7255,1187.72590998443,47509.0363993773,0.559392054762684,0.568261721696518,"",0.558954046254428,""
"20","San Diego",589910,554320,547840,471928,2212.43731424647,678.3965,2890.83381424647,115633.352569859,0.256760177869653,0.275129954829522,"",0.251693632097156,""
"21","Ventura",647320,622520,619060,517856,2427.75155914974,744.418,3172.16955914974,126886.78236599,0.294519269742034,0.303307076221592,"",0.2541825685229,""
"22","Monterey",535000,5e+05,480000,428000,2006.499233988,615.25,2621.749233988,104869.96935952,0.247874726119725,0.266785274825561,"",0.274977836431657,""
"23","San Luis Obispo",546620,540830,518550,437296,2050.07964725705,628.613,2678.69264725704,107147.705890282,0.266561300412509,0.262823958523374,"",0.27715982152185,""
"24","Santa Barbara",703460,680920,756880,562768,2638.30271241345,808.979,3447.28171241345,137891.268496538,0.201254788881348,0.205231741670499,"",0.147617586804121,"R"
"25","Santa Cruz",799000,746500,727250,639200,2996.62222047927,918.85,3915.47222047927,156618.888819171,0.169748956057764,0.183403569377851,"",0.203420258994932,""
"26","Fresno",235020,219590,219030,188016,881.434485928709,270.273,1151.70748592871,46068.2994371483,0.502035573778551,0.522473282086692,"",0.496306045411495,""
"27","Kern (Bakersfield)",228950,220270,221540,183160,858.669158171125,263.2925,1121.96165817113,44878.466326845,0.544947694173247,0.552953552390081,"",NA,NA
"28","Kings County",212660,201340,186330,170128,797.574069345584,244.559,1042.13306934558,41685.3227738234,0.563694365870324,0.580406556863112,"",0.624010251974425,""
"29","Madera",221700,217050,216430,177360,831.478280701194,254.955,1086.43328070119,43457.3312280478,0.502626333020289,0.504531519193228,"",0.499329600936114,""
"30","Merced",212080,192060,205060,169664,795.39879914799,243.892,1039.29079914799,41571.6319659196,0.515319596905194,0.549505110885308,"",0.549359306613913,""
"31","Placer County",438490,411640,399680,350792,1644.54177403999,504.2635,2148.80527403999,85952.2109615998,0.458061599242812,0.47722605211164,"",0.440447069149951,""
"32","Sacramento",323710,297620,291030,258968,1214.06330286777,372.2665,1586.32980286777,63453.1921147106,0.451396250881512,0.480368132195099,"",0.473342189468783,""
"33","San Benito",489000,482440,465000,391200,1833.97780452361,562.35,2396.32780452361,95853.1121809443,0.360357125948699,0.357614520421345,"",0.335694959887469,""
"34","San Joaquin",313840,295000,285810,251072,1177.04620485008,360.916,1537.96220485008,61518.4881940032,0.448988071720197,0.468486406478557,"",0.460307363714283,""
"35","Stanislaus",271940,254440,246480,217552,1019.90168540317,312.731,1332.63268540317,53305.3074161268,0.480619383241081,0.498236898621376,"",0.472301455728475,""
"36","Tulare",207700,193900,190740,166160,778.971758690293,238.855,1017.82675869029,40713.0703476117,0.500265509661248,0.522231020756151,"",0.536763836760782,""
"37","Amador",279460,273910,237900,223568,1048.10518865474,321.379,1369.48418865474,54779.3675461896,0.497110156513363,0.49832828079182,"",0.56046773124088,""
"38","Butte County",275210,272530,256310,220168,1032.16570875857,316.4915,1348.65720875857,53946.2883503429,0.431338014857882,0.427784551998763,"",0.436058206787842,""
"39","El Dorado County",445720,423980,417660,356576,1671.65764219277,512.578,2184.23564219277,87369.4256877107,0.378567245670441,0.391519879194132,"",0.418992421396595,""
"40","Humboldt",282380,270000,261920,225904,1059.05654895987,324.737,1383.79354895987,55351.7419583948,0.412507539417989,0.422848758297224,"",0.429848802527782,""
"41","Lake County",250510,225590,209180,200408,939.529202067912,288.0865,1227.61570206791,49104.6280827165,0.436718296789645,0.466290367991387,"",0.441177061515389,""
"42","Mariposa",252440,239530,246050,201952,946.767601173701,290.306,1237.0736011737,49482.944046948,0.515046126268077,0.528969492110592,"",0.56794085846361,""
"43","Mendocino",355360,365790,331820,284288,1332.76554727098,408.664,1741.42954727098,69657.1818908392,0.328138701485615,0.303572875314273,"R",0.329869527756276,"R"
"44","Shasta",236200,219400,232390,188960,885.860035641056,271.63,1157.49003564106,46299.6014256422,0.474273805956604,0.498583101205126,"",0.51317722634617,""
"45","Siskiyou County",180000,177140,150710,144000,675.083854425868,207,882.083854425868,35283.3541770347,0.547349202436497,0.54637182087498,"",0.586906960176397,""
"46","Sutter",243040,228180,223360,194432,911.513222109239,279.496,1191.00922210924,47640.3688843696,0.541649127290574,0.562527939154195,"",0.568565522063234,""
"47","Tehama",196250,187780,182000,157000,736.028924617092,225.6875,961.716424617092,38468.6569846837,0.595647237417635,0.605420264753492,"",0.575405134411186,""
"48","Yolo",401550,374760,387600,321240,1505.99956524837,461.7825,1967.78206524837,78711.282609935,0.354057393536636,0.37125874811332,"",0.376978717628249,""
"49","Yuba",234130,221000,218440,187304,878.096571315158,269.2495,1147.34607131516,45893.8428526063,0.484425936147231,0.502458470731493,"",0.533934468014002,""
