"","RegionSalesCar","2016 Q2","2016 Q1","Quarter_Rev","2015 Q2","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y","Year_Rev"
"1","CA SFH (SAAR)",516220,466010,"r",488500,390800,1854.49151785101,561.775,2416.26651785101,96650.6607140402,0.298007216551603,0.301233320656604,""
"2","CA Condo/Townhomes",411390,391210,"r",388970,311176,1476.6459891474,447.3155,1923.9614891474,76958.459565896,0.392446669954759,0.3931298449417,""
"3","Los Angeles Metropolitan Area",470330,438830,"r",442840,354272,1681.15255632577,509.266,2190.41855632577,87616.7422530309,0.321617788796292,0.323748203270598,""
"4","Inland Empire",315500,297850,NA,291730,233384,1107.49398260527,335.4895,1442.98348260527,57719.3393042107,0.456809369477405,0.456809369477405,""
"5","S.F. Bay Area",840920,723110,"r",763230,610584,2897.44843637548,877.7145,3775.16293637548,151006.517455019,0.225217102744645,0.196417625641171,"R"
"6","United States",241000,217600,"1",229500,183600,871.250365090697,263.925,1135.1753650907,45407.0146036279,0.570418420096379,0.570418420096379,""
"7","Alameda",825700,731640,NA,752170,601736,2855.46138174409,864.9955,3720.45688174409,148818.275269764,0.203662948847053,0.181296588886416,"R"
"8","Contra-Costa",628150,543570,NA,569710,455768,2162.78886926284,655.1665,2817.95536926284,112718.214770513,0.337910695111587,0.181304005942982,"R"
"9","Marin",1225000,1109000,"r",1130000,904000,4289.81661242914,1299.5,5589.31661242914,223572.664497166,0.17445315981424,0.166367734893336,""
"10","Napa",630000,649000,NA,612000,489600,2323.33430690853,703.8,3027.13430690853,121085.372276341,0.24034168129243,0.23047277925951,"R"
"11","San Francisco",1375000,1320000,"r",1350500,1080400,5126.90029653589,1553.075,6679.97529653589,267199.011861436,0.100187238481504,0.100038552134544,""
"12","San Mateo",1330000,1170000,NA,1300000,1040000,4935.18725323707,1495,6430.18725323707,257207.490129483,0.12717235923399,0.12717235923399,""
"13","Santa Clara",1085000,970000,NA,980000,784000,3720.37192936333,1127,4847.37192936333,193894.877174533,0.185657556906407,0.185657556906407,""
"14","Solano",386000,363000,"r",350000,280000,1328.7042604869,402.5,1731.2042604869,69248.1704194761,0.464886123543298,0.460490313916818,""
"15","Sonoma",585000,550000,"r",540000,432000,2050.00085903693,621,2671.00085903693,106840.034361477,0.268724877431531,0.247622444682749,"R"
"16","Los Angeles",480040,459380,"r",449080,359264,1704.84145514131,516.442,2221.28345514131,88851.3382056524,0.299401107560951,0.302932690069986,""
"17","Orange County",742220,713680,NA,713220,570576,2707.59557904134,820.203,3527.79857904134,141111.943161654,0.207717975833936,0.207717975833936,""
"18","Riverside County",355320,342930,NA,334580,267664,1270.16534706774,384.767,1654.93234706774,66197.2938827095,0.404684775466857,0.404684775466857,""
"19","San Bernardino",242370,233490,NA,223830,179064,849.72535607081,257.4045,1107.12985607081,44285.1942428324,0.558954046254428,0.558954046254428,""
"20","San Diego",589910,554320,NA,547840,438272,2079.76383447184,630.016,2709.77983447184,108391.193378874,0.251693632097156,0.251693632097156,""
"21","Ventura",647320,622520,NA,619060,495248,2350.13616999149,711.919,3062.05516999149,122482.20679966,0.2541825685229,0.2541825685229,""
"22","Monterey",535000,5e+05,NA,480000,384000,1822.22298581061,552,2374.22298581061,94968.9194324244,0.274977836431657,0.274977836431657,""
"23","San Luis Obispo",546620,540830,NA,518550,414840,1968.57026935852,596.3325,2564.90276935852,102596.110774341,0.27715982152185,0.27715982152185,""
"24","Santa Barbara",703460,680920,NA,756880,605504,2873.34194479236,870.412,3743.75394479236,149750.157791694,0.147617586804121,0.155459288348245,"R"
"25","Santa Cruz",799000,746500,NA,727250,581800,2760.85763839743,836.3375,3597.19513839743,143887.805535897,0.203420258994932,0.203420258994932,""
"26","Fresno",235020,219590,NA,219030,175224,831.503126212703,251.8845,1083.3876262127,43335.5050485081,0.496306045411495,0.496306045411495,""
"27","Kings County",212660,201340,NA,186330,149064,707.364185304356,214.2795,921.643685304356,36865.7474121742,0.624010251974425,0.624010251974425,""
"28","Madera",221700,217050,NA,216430,173144,821.632751706229,248.8945,1070.52725170623,42821.0900682492,0.499329600936114,0.499329600936114,""
"29","Merced",212080,192060,NA,205060,164048,778.468844729841,235.819,1014.28784472984,40571.5137891936,0.549359306613913,0.549359306613913,""
"30","Placer County",438490,411640,NA,399680,319744,1517.3043395183,459.632,1976.9363395183,79077.453580732,0.440447069149951,0.440447069149951,""
"31","Sacramento",323710,297620,NA,291030,232824,1104.83657408429,334.6845,1439.52107408429,57580.8429633718,0.473342189468783,0.473342189468783,""
"32","San Benito",489000,482440,NA,465000,372000,1765.27851750403,534.75,2300.02851750403,92001.1407001611,0.335694959887469,0.335694959887469,""
"33","San Joaquin",313840,295000,NA,285810,228648,1085.0198991136,328.6815,1413.7013991136,56548.0559645442,0.460307363714283,0.460307363714283,""
"34","Stanislaus",271940,254440,NA,246480,197184,935.711503213748,283.452,1219.16350321375,48766.5401285499,0.472301455728475,0.472301455728475,""
"35","Tulare",207700,193900,NA,190740,152592,724.105858986491,219.351,943.456858986491,37738.2743594596,0.536763836760782,0.536763836760782,""
