"","RegionSalesCar","2018 Q1","2017 Q4","Quarter_Rev","2017 Q1","principal","pmt","t_i","pti","min_inc","HAI.x","HAI.y"
"45","Mendocino",412500,389500,"",4e+05,311600,1518.32645569989,447.925,1966.25145569989,78650.0582279958,0.278176326038117,0.278176326038117
"46","Mono",780000,588500,"",612250,470800,2294.05678865055,676.775,2970.83178865055,118833.271546022,0.186965584450268,0.186965584450268
"47","Nevada",4e+05,395000,"",380000,316000,1539.7662387714,454.25,1994.0162387714,79760.6495508558,0.388831980680296,0.388831980680296
"48","Plumas",271000,295000,"",305000,236000,1149.95200110775,339.25,1489.20200110775,59568.08004431,0.452564000330556,0.452564000330556
"49","Shasta",249900,255000,"",235500,204000,994.026306042293,293.25,1287.27630604229,51491.0522416917,0.474225600336191,0.474225600336191
"50","Siskiyou County",210000,198500,"",206500,158800,773.781261762334,228.275,1002.05626176233,40082.2504704934,0.505600341796774,0.505600341796774
"51","Sutter",282700,275000,"",258500,220000,1071.98915357502,316.25,1388.23915357502,55529.5661430009,0.52247007685048,0.52247007685048
"52","Tehama",219000,210000,"",206000,168000,818.609899093653,241.5,1060.10989909365,42404.3959637461,0.556015356722246,0.556015356722246
"53","Tuolumne",280000,275000,"",279000,220000,1071.98915357502,316.25,1388.23915357502,55529.5661430009,0.475517915242938,0.475517915242938
"54","Yolo",4e+05,434950,"",385500,347960,1695.49702671802,500.1925,2195.68952671802,87827.5810687209,0.342462002685328,0.342462002685328
"55","Yuba",269950,272500,"",254900,218000,1062.24379763343,313.375,1375.61879763343,55024.7519053372,0.424127512637549,0.424127512637549
