"","RegionSalesCar","2018 Q3","2018 Q2","2017 Q3","principal","pmt","t_i","pti","min_inc","HAI","HAI.x.x","Quarter_Rev","HAI.x.y","Year_Rev"
"1","CA SFH (SAAR)",500250.5,596650,555680,450225.45,2128.73225279125,575.288075,2704.02032779125,81120.6098337376,0.452832994233433,0.449689102665608,"",0.468708997422174,""
"2","CA Condo/Townhomes",407481.5,477790,446800,366733.35,1733.96930431006,468.603725,2202.57302931006,66077.1908793017,0.537240721109498,0.541173071515018,"",0.558528293921086,""
"3","Los Angeles Metropolitan Area",447100,530000,502000,402390,1902.55919828759,514.165,2416.72419828759,72501.7259486278,0.479789232205822,0.4794287272906,"",0.494599211803307,""
"4","Inland Empire",308125,360000,339900,277312.5,1311.17435243204,354.34375,1665.51810243204,49965.5430729612,0.59153655119334,0.597343714368946,"",0.613781326892317,""
"5","S.F. Bay Area",807500,1035000,860000,726750,3436.18106154604,928.625,4364.80606154604,130944.181846381,0.380323739381604,0.344879730172214,"",0.411478569764833,""
"6","United States",226865,269000,254000,204178.5,965.386026659618,260.89475,1226.28077665962,36788.4232997885,0.692696323105198,0.692521597159053,"",0.708525286260233,""
"7","Alameda",807500,1e+06,865000,726750,3436.18106154604,928.625,4364.80606154604,130944.181846381,0.352782882943932,0.332168201459081,"",0.378008744445144,""
"8","Contra-Costa",561000,695000,624450,504900,2387.2415796004,645.15,3032.3915796004,90971.7473880121,0.515371213764334,0.495005399440712,"",0.529864755440172,""
"9","Marin",1105000,1400000,1225000,994500,4702.14250527352,1270.75,5972.89250527352,179186.775158206,0.309875521845396,0.282759965449706,"",0.322077951129459,""
"10","Napa",620075,707250,653000,558067.5,2638.62535199772,713.08625,3351.71160199772,100551.348059932,0.429877908755126,0.447550156649306,"",0.472298866555134,""
"11","San Francisco",1360000,1625000,1370000,1224000,5787.2523141828,1564,7351.2523141828,220537.569425484,0.221368305469132,0.217479157565049,"",0.239203312073625,""
"12","San Mateo",1360000,1650000,1441250,1224000,5787.2523141828,1564,7351.2523141828,220537.569425484,0.222860023561638,0.214046065085868,"",0.25306290887721,""
"13","Santa Clara",1105000,1405000,1165000,994500,4702.14250527352,1270.75,5972.89250527352,179186.775158206,0.316599519419785,0.283577240441279,"",0.33022445508118,""
"14","Solano",386750,450000,415750,348075,1645.74987684573,444.7625,2090.51237684573,62715.371305372,0.578791016135153,0.585963031478827,"",0.631065418133064,""
"15","Sonoma",561000,695000,630000,504900,2387.2415796004,645.15,3032.3915796004,90971.7473880121,0.414934397250405,0.392150820321782,"",0.452503577268562,""
"16","Los Angeles",534599,557220,595110,481139.1,2274.89654405133,614.78885,2889.68539405133,86690.5618215399,0.390658043347631,0.43847960629478,"",0.398078404365015,""
"17","Orange County",705500,830000,790000,634950,3002.13713798233,811.325,3813.46213798233,114403.86413947,0.37018667562596,0.373662240021159,"",0.396423994001512,""
"18","Riverside County",344250,405000,387000,309825,1464.89824202752,395.8875,1860.78574202752,55823.5722608256,0.565300332456006,0.567593418429644,"",0.572675306230389,""
"19","San Bernardino",250665,290000,270000,225598.5,1066.66294215782,288.26475,1354.92769215782,40647.8307647345,0.651856560908882,0.659644066832685,"",0.680597720442977,""
"20","San Diego",552500,645000,607000,497250,2351.07125263676,635.375,2986.44625263676,89593.3875791029,0.422719487631797,0.429138480842309,"",0.453227060945251,""
"21","Ventura",565250,670000,634000,508725,2405.32674308223,650.0375,3055.36424308223,91660.9272924668,0.49457296386105,0.493739099657409,"",0.486705847907577,""
"22","Monterey",528700,647000,585000,475830,2249.79433713856,608.005,2857.79933713856,85733.9801141569,0.394190203134206,0.378845093264414,"",0.411132203639024,""
"23","San Luis Obispo",544000,618500,599000,489600,2314.90092567312,625.6,2940.50092567312,88215.0277701936,0.407752923183339,0.425484411023817,"",0.434392704744527,""
"24","Santa Barbara",509575,695000,664535,458617.5,2168.41110147037,586.01125,2754.42235147037,82632.670544111,0.450042612600573,0.3889485397295,"",0.387023120373736,""
"25","Santa Cruz",767550,905000,830000,690795,3266.18052481692,882.6825,4148.86302481692,124465.890744507,0.254729709692519,0.258132609804296,"",0.34474197358017,""
"26","Fresno",233801,270000,260000,210420.9,994.90101346195,268.87115,1263.77216346195,37913.1649038585,0.618260041587233,0.625914844379687,"",0.627660065618886,""
"27","Kern (Bakersfield)",209100,244000,235000,188190,889.790043305605,240.465,1130.25504330561,33907.6512991682,0.682258914438805,0.687828255533902,"",0.697811021888474,""
"28","Kings County",195500,235000,225000,175950,831.917520163777,224.825,1056.74252016378,31702.2756049133,0.701510118647579,0.696617715263584,"",0.696566417978019,""
"29","Madera",221000,259000,264900,198900,940.428501054705,254.15,1194.5785010547,35837.3550316411,0.669998781666945,0.673617538725679,"R",0.628397648392584,"R"
"30","Merced",234872,265000,255000,211384.8,999.458474659369,270.1028,1269.56127465937,38086.8382397811,0.589728081275414,0.609640781516532,"",0.659663072794302,""
"31","Placer County",408000,495900,455000,367200,1736.17569425484,469.2,2205.37569425484,66161.2708276452,0.610029240038854,0.59932080948755,"",0.625822384734229,""
"32","Sacramento",314500,374000,350000,283050,1338.30209765477,361.675,1699.97709765477,50999.3129296432,0.597586321646482,0.595803660367738,"",0.614656679503873,""
"33","San Benito",518500,571000,550000,466650,2206.38994478219,596.275,2802.66494478219,84079.9483434658,0.495241801487628,0.52926518426968,"",0.525411134394951,""
"34","San Joaquin",314500,373375,352250,283050,1338.30209765477,361.675,1699.97709765477,50999.3129296432,0.564502662627951,0.563479170827087,"",0.591506987786642,""
"35","Stanislaus",271915,315000,295000,244723.5,1157.08875956692,312.70225,1469.79100956692,44093.7302870077,0.629693856544272,0.637479957352746,"",0.641845019572934,""
"36","Tulare",203915,233000,225000,183523.5,867.726143857783,234.50225,1102.22839385778,33066.8518157335,0.640597434477336,0.653783933334001,"",0.683859612077817,""
"37","Butte County",267750,320000,299900,240975,1139.36529935474,307.9125,1447.27779935474,43418.3339806421,0.563779903323718,0.560051946299048,"",0.568459642556692,""
"38","Calaveras",283007.5,329000,339000,254706.75,1204.29103625448,325.458625,1529.74966125448,45892.4898376343,0.602183310984399,0.610346211940831,"",0.629589903309511,""
"39","El Dorado County",416075,525000,462750,374467.5,1770.5375048703,478.48625,2249.0237548703,67470.712646109,0.596383487182213,0.572044290568105,"",0.594061453983459,""
"40","Humboldt",267750,315000,318000,240975,1139.36529935474,307.9125,1447.27779935474,43418.3339806421,0.521283069719728,0.524704686781429,"",0.525006024725774,""
"41","Lake County",226312.5,283000,249950,203681.25,963.034955406981,260.259375,1223.29433040698,36698.8299122094,0.565081442367706,0.544518931815756,"",0.548878302045355,""
"42","Lassen",148750,192500,186500,133875,632.980721863743,171.0625,804.043221863743,24121.2966559123,0.793978606655605,0.774029278540142,"",0.784569458759164,""
